zcta,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,HH Income,WGTP
96701,501,0,0,0,0,0,569,0,0,0,0,0,0,569,0,0,286875,13
96701,501,0,0,0,0,0,569,0,0,0,0,0,0,569,569,0,121533,13
96701,501,0,0,0,0,0,596,0,0,0,0,0,0,596,0,0,87137,14
96701,501,0,0,0,0,0,596,0,0,0,596,0,0,596,596,0,250780,14
96701,501,0,0,0,0,0,596,0,596,0,0,0,0,596,0,0,112372,14
96701,501,0,0,0,0,0,623,0,0,0,0,0,0,0,0,0,135500,14
96701,501,0,0,0,0,0,623,0,0,0,0,0,0,623,0,0,194912,14
96701,501,0,0,0,0,0,623,0,0,0,0,0,0,623,623,0,164174,14
96701,501,0,0,0,0,0,623,0,0,0,0,0,0,623,623,623,131331,14
96701,501,0,0,0,0,0,623,0,0,0,0,0,623,623,623,0,105388,14
96701,501,0,0,0,0,0,652,0,0,0,0,0,0,652,0,0,90681,14
96701,501,0,0,0,0,0,652,0,0,0,0,0,652,652,652,0,227849,14
96701,501,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,83385,14
96701,501,0,0,0,0,0,680,0,0,0,680,0,0,0,0,0,208462,14
96701,501,0,0,0,0,0,680,0,0,680,0,0,0,680,680,0,121221,14
96701,501,0,0,0,0,0,680,0,680,0,680,0,0,680,0,0,166770,14
96701,501,0,0,0,0,0,739,0,0,0,0,0,0,739,0,0,182821,15
96701,501,0,0,0,0,0,739,0,0,0,739,0,739,739,0,739,289762,15
96701,501,0,0,0,0,0,739,0,739,0,739,739,0,0,0,0,161558,15
96701,501,0,0,0,0,0,770,0,0,0,0,0,0,0,0,0,278412,15
96701,501,0,0,0,0,0,770,0,0,0,0,0,0,770,0,0,315664,15
96701,501,0,0,0,0,0,770,0,0,0,0,0,0,770,770,770,172815,15
96701,501,0,0,0,0,0,770,0,0,0,0,0,770,770,770,0,86199,15
96701,501,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,93808,16
96701,501,0,0,0,0,0,801,0,0,0,0,0,0,801,0,0,121950,16
96701,501,0,0,0,0,0,801,0,0,0,0,0,0,801,0,801,156242,16
96701,501,0,0,0,0,0,801,0,0,0,0,0,0,801,801,0,90785,16
96701,501,0,0,0,0,0,801,0,801,0,801,0,0,801,0,0,231810,16
96701,501,0,0,0,0,0,801,0,801,801,801,0,0,0,0,0,241816,16
96701,501,0,0,0,0,0,833,0,0,0,0,0,833,833,833,833,121950,16
96701,501,0,0,0,0,0,833,0,0,0,833,0,0,833,833,833,621843,16
96701,501,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,188137,16
96701,501,0,0,0,0,0,865,0,0,0,0,0,0,0,0,865,208462,16
96701,501,0,0,0,0,0,898,0,0,0,0,0,0,0,0,0,333540,17
96701,501,0,0,0,0,0,931,0,0,0,0,0,0,931,931,0,114342,17
96701,501,0,0,0,0,0,966,0,0,0,0,0,0,0,0,0,130393,17
96701,501,0,0,0,0,0,966,0,966,0,966,0,0,0,0,0,203251,17
96701,501,0,0,0,0,0,1000,0,1000,0,0,0,0,0,0,0,148008,18
96701,501,0,0,0,0,0,1036,0,1036,0,0,0,0,1036,1036,1036,210078,18
96701,501,0,0,0,0,0,1108,0,0,0,0,0,0,1108,0,0,115801,18
96701,501,0,0,0,0,0,1184,0,0,0,0,0,0,1184,1184,0,162392,19
96701,501,0,0,0,0,0,1184,0,0,0,0,0,1184,1184,0,0,98498,19
96701,501,0,0,0,0,0,1222,0,0,0,0,0,0,0,0,0,104231,19
96701,501,0,0,0,0,0,1222,0,0,0,0,0,0,0,0,0,269959,19
96701,501,0,0,0,0,0,1222,0,0,0,1222,1222,0,0,0,0,101730,19
96701,501,0,0,0,0,0,1301,0,0,0,1301,1301,1301,0,0,1301,212110,20
96701,501,0,0,0,0,0,1341,0,0,0,0,0,0,0,0,1341,130289,20
96701,501,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,0,93808,21
96701,501,0,0,0,0,0,1382,0,0,0,0,0,0,0,0,0,190743,21
96701,501,0,0,0,0,0,1382,0,0,0,0,0,0,1382,0,0,121742,21
96701,501,0,0,0,0,0,1382,0,0,0,0,0,0,1382,1382,0,231497,21
96701,501,0,0,0,0,0,1382,0,1382,0,1382,0,0,1382,0,0,304355,21
96701,501,0,0,0,0,0,1424,0,0,0,1424,0,0,1424,1424,0,272043,21
96701,501,0,0,0,0,0,1424,0,1424,1424,1424,0,0,0,0,0,175108,21
96701,501,0,0,0,0,0,1466,0,0,0,0,0,0,1466,0,0,192306,21
96701,501,0,0,0,0,0,1509,0,0,0,0,0,0,1509,1509,0,207211,22
96701,501,0,0,0,0,0,1509,0,0,0,1509,0,1509,1509,1509,0,105065,22
96701,501,0,0,0,0,0,1509,0,1509,0,1509,0,0,0,0,0,146966,22
96701,501,0,0,0,0,0,1552,0,0,0,0,0,1552,1552,0,0,295495,22
96701,501,0,0,0,0,0,1552,0,0,0,1552,0,0,0,0,0,328328,22
96701,501,0,0,0,0,0,1552,0,1552,0,0,0,0,1552,1552,0,104961,22
96701,501,0,0,0,0,0,1596,0,0,0,0,0,0,1596,0,0,90660,22
96701,501,0,0,0,0,0,1596,0,0,0,1596,0,0,0,0,0,125077,22
96701,501,0,0,0,0,0,1596,0,0,0,1596,0,1596,0,0,1596,148165,22
96701,501,0,0,0,0,0,1641,0,0,0,0,0,0,1641,0,0,70877,22
96701,501,0,0,0,0,0,1641,0,0,0,0,0,0,1641,0,0,96935,22
96701,501,0,0,0,0,0,1641,0,0,0,0,0,0,1641,0,0,194912,22
96701,501,0,0,0,0,0,1686,0,0,0,0,0,0,0,0,0,144881,23
96701,501,0,0,0,0,0,1686,0,0,0,0,0,1686,1686,1686,0,154158,23
96701,501,0,0,0,0,0,1686,0,0,0,1686,0,1686,1686,0,1686,118928,23
96701,501,0,0,0,0,0,1732,0,0,0,0,0,0,0,0,0,79216,23
96701,501,0,0,0,0,0,1778,0,0,0,0,0,0,0,0,1778,104231,23
96701,501,0,0,0,0,0,1778,0,0,0,0,0,0,1778,0,0,87450,23
96701,501,0,0,0,0,0,1778,0,0,0,0,0,0,1778,0,0,123097,23
96701,501,0,0,0,0,0,1922,0,0,0,0,0,0,1922,0,0,177610,24
96701,501,0,0,0,0,0,1922,0,0,0,0,0,0,1922,0,0,658324,24
96701,501,0,0,0,0,0,1922,0,0,0,0,0,0,1922,0,1922,112716,24
96701,501,0,0,0,0,0,1971,0,0,0,0,0,0,1971,1971,0,141702,25
96701,501,0,0,0,0,0,2020,0,0,0,0,0,0,2020,0,0,161767,25
96701,501,0,0,0,0,0,2020,0,0,0,0,0,2020,2020,2020,2020,199498,25
96701,501,0,0,0,0,0,2070,0,0,0,0,0,0,0,0,0,104231,25
96701,501,0,0,0,0,0,2070,0,0,0,0,0,0,2070,0,0,156868,25
96701,501,0,0,0,0,0,2070,0,0,2070,2070,0,2070,2070,2070,0,374398,25
96701,501,0,0,0,0,0,2121,0,2121,0,2121,2121,0,0,0,0,169897,26
96701,501,0,0,0,0,0,2225,0,0,0,2225,0,2225,0,0,0,150093,26
96701,501,0,0,0,0,0,2384,0,0,0,0,0,0,0,0,0,189701,27
96701,501,0,0,0,0,0,2384,0,2384,0,2384,0,0,0,0,0,171981,27
96701,501,0,0,0,0,0,2550,0,0,0,0,0,0,2550,0,2550,420677,28
96701,501,0,0,0,0,0,2606,0,0,0,0,0,0,0,0,0,208462,28
96701,501,0,0,0,0,0,2606,0,0,0,0,0,0,2606,0,0,889091,28
96701,501,0,0,0,0,0,2606,0,0,0,2606,0,0,2606,0,0,753382,28
96701,501,0,0,0,0,0,2663,0,0,0,0,0,0,0,0,0,193870,29
96701,501,0,0,0,0,0,2721,0,0,0,2721,0,0,2721,0,0,524282,29
96701,501,0,0,0,0,0,2779,0,0,0,0,0,2779,0,0,2779,676564,29
96701,501,0,0,0,0,0,2838,0,0,0,0,0,0,0,0,0,354386,30
96701,501,0,0,0,0,0,2838,0,2838,0,0,2838,0,2838,0,0,398371,30
96701,501,0,0,0,0,0,3525,0,0,0,3525,0,0,3525,0,0,168854,33
96701,501,0,0,0,0,0,3794,0,0,0,0,0,0,0,0,0,104231,34
96701,501,0,0,0,0,0,4001,0,0,0,0,0,0,0,0,0,125182,35
96701,501,0,0,0,0,0,4287,0,0,0,0,0,0,0,0,0,119449,36
96701,501,0,0,0,0,0,4658,0,4658,0,0,0,0,4658,0,0,125077,38
96701,501,0,0,0,0,0,4734,0,4734,4734,4734,0,4734,4734,0,0,176255,38
96701,501,0,0,0,0,0,5284,0,0,0,5284,5284,5284,0,5284,0,99020,40
96701,501,0,0,0,0,0,5365,0,0,0,0,0,0,0,0,0,299143,41
96701,501,0,0,0,0,0,5446,0,0,0,5446,0,5446,0,0,0,112570,41
96701,501,0,0,0,0,0,5864,0,0,0,0,0,0,5864,0,0,109443,42
96701,501,0,0,0,0,0,6121,0,0,0,6121,0,6121,0,0,0,135500,43
96701,501,0,0,0,0,0,6296,0,0,0,0,0,0,0,0,0,135500,44
96701,501,0,0,0,0,0,6296,0,0,0,0,0,0,6296,0,0,126266,44
96701,501,0,0,0,0,0,6385,0,6385,0,0,0,0,0,0,0,102146,44
96701,501,0,0,0,0,0,6474,0,0,0,6474,0,0,6474,0,0,239836,45
96701,501,0,0,0,0,0,7397,0,0,0,0,0,0,7397,7397,7397,161350,48
96701,501,0,0,0,0,0,7589,0,0,0,7589,0,7589,0,0,0,182404,48
96701,501,0,0,0,0,0,7686,0,0,0,0,0,7686,0,0,0,81300,49
96701,501,0,0,0,0,0,8181,0,0,0,8181,0,0,0,0,0,151135,50
96701,501,0,0,0,0,0,8690,0,0,0,0,8690,8690,8690,0,0,133624,52
96701,501,0,0,0,0,0,9646,0,0,0,0,0,9646,9646,9646,0,161246,54
96701,501,0,0,0,0,0,10199,0,0,0,10199,0,0,0,10199,0,137585,56
96701,501,0,0,0,0,0,10882,0,0,0,10882,0,0,0,0,0,218885,58
96701,501,0,0,0,0,0,14101,0,0,0,0,0,0,14101,14101,0,171043,66
96701,501,0,0,0,0,0,15866,15866,0,0,15866,0,15866,15866,15866,0,327390,70
96701,501,0,0,0,0,0,16859,0,0,0,0,0,0,16859,0,0,141442,72
96701,501,0,0,0,0,0,18181,0,0,0,0,0,0,18181,0,0,302687,75
96701,501,0,0,0,0,0,29209,0,0,0,0,0,0,29209,0,0,92766,95
96701,501,0,0,0,0,0,30746,0,0,0,0,0,0,30746,0,30746,109443,97
96701,501,0,0,0,0,0,50753,0,0,0,0,0,0,50753,50753,0,78173,125
96701,501,0,0,0,0,0,80399,0,0,0,0,0,0,0,0,0,187616,157
96701,501,0,0,0,0,192,0,0,0,0,192,0,192,192,0,0,76193,8
96701,501,0,0,0,0,277,277,0,277,0,277,0,0,0,0,0,140504,9
96701,501,0,0,0,0,898,0,0,0,0,898,898,898,0,898,0,216801,17
96701,501,0,0,0,0,2020,0,0,0,0,2020,2020,0,0,0,0,141546,25
96701,501,0,0,0,0,2020,0,2020,0,0,2020,0,2020,0,0,0,337709,25
96701,501,0,0,0,0,8281,8281,0,0,0,8281,0,0,8281,8281,0,117468,50
96701,501,0,0,0,1,0,709,0,0,0,0,0,0,709,709,709,222012,15
96701,501,0,0,0,1,0,4434,0,0,4434,4434,4434,0,4434,4434,4434,180424,37
96701,501,0,0,0,1,0,4658,0,0,0,0,0,4658,4658,0,0,147695,38
96701,501,0,0,0,1,0,32722,0,32722,32722,32722,0,0,32722,0,0,242337,100
96701,501,0,0,1,0,0,0,0,0,0,596,596,0,0,0,0,234520,14
96701,501,0,0,1,0,0,0,0,0,0,1072,0,1072,1072,0,0,100166,18
96701,501,0,0,1,0,0,0,1596,0,0,1596,0,1596,1596,0,0,116739,22
96701,501,0,0,1,0,0,0,6928,0,0,6928,6928,0,0,0,6928,187616,46
96701,501,0,0,1,0,0,315,0,0,0,315,0,315,315,315,0,268916,10
96701,501,0,0,1,0,0,543,0,0,0,543,0,543,543,0,0,123201,13
96701,501,0,0,1,0,0,569,0,569,0,569,0,0,569,0,0,177193,13
96701,501,0,0,1,0,0,680,0,680,0,680,680,680,680,680,0,230768,14
96701,501,0,0,1,0,0,770,0,0,0,0,0,770,770,770,0,191785,15
96701,501,0,0,1,0,0,770,0,0,0,770,0,770,770,770,0,266206,15
96701,501,0,0,1,0,0,931,931,931,0,931,0,0,931,0,0,188137,17
96701,501,0,0,1,0,0,1072,0,0,0,0,0,1072,1072,1072,0,253490,18
96701,501,0,0,1,0,0,1222,0,0,0,0,0,1222,1222,1222,1222,375023,19
96701,501,0,0,1,0,0,1341,0,0,0,0,0,1341,1341,0,0,170866,20
96701,501,0,0,1,0,0,1509,0,0,0,0,0,0,1509,0,0,137168,22
96701,501,0,0,1,0,0,1778,0,0,0,0,0,0,1778,0,0,106524,23
96701,501,0,0,1,0,0,1922,0,0,0,0,0,0,1922,0,0,287386,24
96701,501,0,0,1,0,0,2121,0,0,0,0,0,0,2121,2121,2121,368874,26
96701,501,0,0,1,0,0,3794,0,0,0,0,0,0,3794,0,0,149572,34
96701,501,0,0,1,0,0,6035,0,0,0,6035,0,6035,0,0,6035,398163,43
96701,501,0,0,1,0,0,6928,6928,0,0,6928,6928,0,0,6928,6928,244943,46
96701,501,0,0,1,0,0,17883,0,0,0,17883,0,0,17883,0,0,129455,74
96701,501,0,0,1,0,2384,2384,0,0,0,0,2384,0,0,0,0,154262,27
96701,501,0,0,1,1,0,770,0,0,0,0,0,0,770,0,0,155617,15
96701,501,0,0,1,1,0,11949,0,0,0,0,0,11949,11949,11949,11949,367310,61
96701,501,0,1,1,0,0,0,543,0,0,543,0,543,0,543,0,220449,13
96701,501,0,1,1,0,0,652,0,652,0,0,0,0,652,652,0,298257,14
96701,501,1,0,0,0,0,833,0,0,0,0,0,0,833,0,0,216342,16
96701,501,1,1,1,1,0,3932,0,3932,0,0,0,0,3932,3932,0,114758,35
96703,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,0
96703,0,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0
96703,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
96703,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0
96703,0,0,0,0,0,0,86,0,0,0,86,0,0,0,0,0,94850,1
96703,0,0,0,0,0,0,97,0,97,0,0,0,0,0,0,0,52116,1
96703,0,0,0,1,0,0,0,0,0,0,112,0,0,112,112,0,0,1
96703,0,0,0,1,0,0,0,0,0,0,213,0,0,0,0,0,0,1
96703,0,0,0,1,0,0,178,0,0,0,178,178,0,178,178,0,37523,1
96703,0,0,0,1,1,0,0,0,0,0,50,0,0,50,0,0,0,1
96703,0,0,0,1,1,0,18,0,18,0,0,0,0,18,0,0,0,0
96703,1,0,0,0,0,0,8,0,0,0,8,0,0,8,8,0,313,0
96703,6,0,0,0,0,0,0,0,0,0,38,0,0,38,0,0,1042,1
96703,8,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,1251,2
96703,12,0,0,1,1,0,2,0,0,0,0,0,2,2,2,0,1876,0
96703,14,0,0,0,0,0,0,0,0,0,14,0,0,14,14,0,2064,0
96703,18,0,0,1,0,0,5,0,5,0,0,0,0,5,0,0,3335,0
96703,19,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,3127,2
96703,19,0,0,1,0,0,0,0,0,0,11,0,0,11,0,0,3127,0
96703,20,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3127,0
96703,23,0,0,1,1,0,0,0,693,0,0,0,0,0,0,693,48884,3
96703,32,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,5003,0
96703,32,0,0,1,1,0,0,0,14,0,0,0,0,14,14,0,11570,0
96703,35,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,10423,1
96703,38,0,1,1,1,0,57,0,0,0,0,57,0,57,0,0,5524,1
96703,40,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,6254,1
96703,42,0,0,1,1,0,335,0,335,0,335,0,0,0,0,0,112570,2
96703,43,0,0,1,1,0,144,0,0,0,144,0,0,0,0,0,20940,1
96703,47,0,0,1,0,0,1976,0,0,0,1976,1976,0,0,0,0,89597,4
96703,50,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,66812,0
96703,50,0,1,1,1,0,3,0,3,0,3,0,0,0,3,0,10110,0
96703,52,0,0,0,0,0,0,0,0,0,35,0,0,35,0,0,9068,1
96703,55,0,0,1,0,0,0,0,0,0,8,0,0,8,8,0,7713,0
96703,57,0,1,1,1,0,112,0,0,112,112,0,0,0,112,0,10965,1
96703,58,0,0,0,0,0,0,0,0,0,42,0,0,42,0,0,8338,1
96703,60,0,0,1,0,0,0,0,0,0,494,0,0,494,0,0,14290,2
96703,61,0,0,0,0,0,0,0,0,0,461,0,0,461,461,0,8338,2
96703,62,0,0,0,0,0,263,0,0,0,0,0,0,0,0,0,9381,2
96703,63,0,0,1,1,12,0,0,0,0,12,0,0,0,0,0,12404,0
96703,69,0,0,0,0,0,0,0,0,0,61,0,0,61,0,0,13863,1
96703,69,0,0,1,0,0,219,0,0,0,0,0,219,219,219,0,10423,1
96703,70,0,0,0,0,0,0,0,0,0,135,0,0,0,135,0,83385,1
96703,70,0,1,1,1,0,0,0,0,0,53,0,0,0,53,0,10736,1
96703,73,0,0,1,0,0,0,0,6,0,6,0,0,0,0,0,36272,0
96703,74,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,22201,0
96703,74,0,0,1,0,0,0,0,0,0,288,288,288,0,0,288,153220,2
96703,74,0,0,1,1,0,2,0,2,0,2,0,2,2,2,0,14905,0
96703,75,0,0,1,1,0,0,0,0,0,4,0,4,4,4,0,31269,0
96703,78,0,0,0,0,58,0,0,0,0,58,0,0,0,58,0,11465,1
96703,79,0,0,1,1,0,0,0,12,0,0,0,0,0,0,0,27517,0
96703,79,1,1,1,1,0,0,0,0,0,10,0,0,0,10,0,15843,0
96703,81,0,0,1,0,0,0,0,0,0,60,0,0,60,60,0,12508,1
96703,82,0,0,1,0,0,0,0,0,0,120,0,0,120,120,0,11465,1
96703,82,1,0,1,1,0,0,0,12,0,0,0,0,0,0,0,31165,0
96703,84,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,11882,0
96703,84,0,0,1,1,0,0,0,0,0,69,69,0,0,0,0,12508,1
96703,84,0,0,1,1,0,22,0,0,0,0,0,0,22,0,0,11465,0
96703,84,1,0,1,1,0,0,0,0,0,181,0,0,181,0,0,11570,1
96703,85,0,0,1,1,0,61,0,0,0,0,0,0,61,61,0,11570,1
96703,91,0,0,1,0,0,112,0,0,0,112,0,0,112,112,0,27100,1
96703,91,0,0,1,1,0,0,0,0,0,37,0,0,37,37,0,13237,1
96703,93,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,12716,0
96703,94,0,0,0,0,0,0,0,0,0,31,0,0,0,31,0,13967,1
96703,97,0,0,1,0,0,0,0,0,0,292,0,0,292,0,0,13863,2
96703,99,0,1,1,1,0,440,0,0,0,440,0,0,440,440,0,23973,2
96703,102,0,0,0,0,0,37,0,37,0,37,0,0,37,0,0,18762,1
96703,102,0,0,0,0,0,926,0,926,0,926,926,0,0,0,0,62539,3
96703,102,0,0,1,0,0,0,0,0,0,14,0,0,14,0,0,119866,0
96703,103,0,0,0,0,0,477,0,0,0,0,0,0,0,0,477,31759,2
96703,103,0,0,0,0,67,0,0,0,0,67,0,0,0,67,0,65666,1
96703,103,1,1,1,1,0,0,0,0,0,4,0,0,4,4,0,14665,0
96703,104,0,0,0,0,0,0,0,0,0,0,830,0,0,0,830,25015,3
96703,105,0,1,1,1,0,102,102,102,0,0,0,0,0,102,0,16573,1
96703,107,0,0,1,1,181,0,0,181,0,181,0,0,0,0,0,99645,1
96703,108,0,1,1,1,0,0,34,0,0,34,0,0,34,34,0,25432,1
96703,109,0,0,1,0,0,46,0,0,0,46,0,0,46,0,46,46279,1
96703,110,0,0,0,1,0,0,0,0,0,114,0,0,0,0,0,84948,1
96703,110,0,0,1,0,0,0,0,0,0,0,375,0,375,375,375,25954,2
96703,111,0,0,0,0,0,0,0,0,0,35,0,0,35,0,0,16052,1
96703,112,0,0,0,0,0,560,0,0,0,0,0,0,0,0,560,58578,2
96703,113,0,0,0,0,0,0,0,0,0,138,0,0,138,138,0,68793,1
96703,113,0,0,0,0,0,1083,0,1083,0,1083,0,0,0,0,0,33354,3
96703,113,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,16677,0
96703,115,0,0,1,0,0,16,0,0,0,0,0,0,16,16,16,25641,0
96703,116,0,0,0,0,0,86,0,0,0,0,0,0,86,0,0,20117,1
96703,116,0,0,1,0,0,0,0,0,0,91,0,0,91,0,0,16677,1
96703,117,0,0,1,1,0,63,0,63,0,63,63,0,63,0,0,16156,1
96703,119,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,16885,0
96703,121,0,0,0,0,0,0,0,0,0,91,0,91,91,91,0,16677,1
96703,123,0,0,0,0,0,0,0,0,0,0,30,0,30,30,0,17094,1
96703,123,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,17824,0
96703,123,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0,42943,1
96703,124,0,0,0,1,0,70,0,0,0,0,0,0,70,70,70,22566,1
96703,124,1,0,1,1,0,1328,0,1328,0,0,1328,0,0,0,0,42631,3
96703,127,0,0,0,0,0,0,0,17,0,0,0,0,17,17,0,17511,0
96703,127,0,0,1,0,0,69,0,0,0,0,0,0,69,69,0,18762,1
96703,129,0,0,0,0,0,0,0,0,0,189,0,0,189,0,0,94642,1
96703,129,0,0,1,0,0,0,0,0,0,41,0,0,41,41,0,30331,1
96703,129,0,0,1,1,0,0,0,24,0,0,0,0,24,24,0,39191,0
96703,133,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,22722,0
96703,134,0,0,0,0,0,0,0,0,0,31,0,0,31,31,0,18762,1
96703,135,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,18762,0
96703,135,1,0,1,1,0,0,0,0,0,106,0,0,0,0,0,27100,1
96703,137,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,88596,0
96703,137,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,46904,1
96703,141,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,20012,0
96703,143,0,0,0,0,0,50,0,0,0,0,0,0,50,0,0,19804,1
96703,144,0,0,0,0,0,0,0,0,0,0,219,0,0,0,219,34396,1
96703,144,0,0,0,0,0,0,0,0,0,949,0,0,0,0,0,41692,3
96703,145,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,49927,1
96703,146,0,0,1,0,0,0,0,0,0,17,17,0,17,0,17,28195,0
96703,146,0,0,1,0,0,98,0,0,0,98,98,0,98,98,98,161767,1
96703,147,1,0,1,1,0,0,0,0,0,629,0,0,629,629,0,70252,2
96703,149,0,0,0,0,0,25,0,0,0,0,0,0,25,25,25,35022,0
96703,149,0,0,0,1,0,254,0,0,0,254,254,0,0,0,0,31269,2
96703,154,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,21263,0
96703,155,0,0,1,0,0,0,0,0,0,8,0,0,8,0,0,36689,0
96703,155,1,0,1,1,0,0,0,4,0,4,4,0,0,0,0,30644,0
96703,159,0,0,1,0,0,61,0,61,61,61,0,0,0,61,0,55242,1
96703,159,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,37523,0
96703,159,0,0,1,1,0,693,693,693,0,693,693,0,0,0,0,30957,3
96703,160,0,0,0,0,0,0,0,0,0,106,0,0,106,106,0,22514,1
96703,160,0,1,1,1,0,0,0,3,0,3,3,0,3,3,0,66708,0
96703,161,0,0,1,0,0,12,0,0,0,0,0,0,12,12,12,35960,0
96703,161,0,0,1,1,11,0,11,0,0,11,11,11,0,0,0,35657,0
96703,162,0,0,0,0,0,0,0,0,0,12,0,0,12,12,0,29080,0
96703,162,0,0,0,0,0,494,0,0,494,494,494,0,0,0,0,561806,2
96703,162,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0,56702,0
96703,162,0,0,1,0,0,6,0,0,0,0,0,0,0,6,0,23973,0
96703,163,0,0,0,0,0,0,0,13,0,0,0,0,13,13,0,22931,0
96703,164,0,0,0,0,0,41,0,41,0,41,0,0,0,0,0,31269,1
96703,165,0,0,0,0,0,15,0,0,0,0,0,0,15,0,0,22722,0
96703,166,0,0,0,0,0,0,0,0,0,282,0,0,282,0,0,23973,2
96703,166,0,0,0,1,0,511,0,511,0,511,511,0,511,511,511,62226,2
96703,168,0,0,0,0,0,4,0,4,0,4,0,0,4,4,0,22931,0
96703,169,0,0,1,1,0,41,0,41,0,41,0,0,41,41,0,109026,1
96703,171,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,26058,1
96703,172,0,0,1,0,0,0,0,0,0,70,0,0,0,70,0,41276,1
96703,173,0,0,0,0,0,42,0,42,42,42,0,0,42,0,0,82238,1
96703,173,0,0,0,1,0,0,0,0,12,12,0,0,0,0,0,34500,0
96703,173,0,0,1,0,168,168,168,0,0,168,168,0,0,0,0,132165,1
96703,175,0,0,0,1,0,2019,0,0,0,2019,2019,0,0,0,0,34188,4
96703,176,0,0,0,0,0,0,0,0,0,31,0,31,31,0,0,35230,1
96703,177,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,31999,0
96703,177,0,0,0,1,55,0,0,55,0,0,0,0,55,0,0,31478,1
96703,177,0,1,0,1,0,0,0,0,0,32,0,0,32,32,0,24599,1
96703,178,0,0,0,0,0,0,0,0,0,12,0,0,12,12,0,24807,0
96703,178,0,0,1,0,0,0,0,0,0,67,67,0,0,0,0,72962,1
96703,181,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,41369,1
96703,181,0,0,1,1,0,3331,0,3331,0,0,0,0,0,3331,0,37940,6
96703,182,0,0,0,0,0,0,0,17,0,17,0,0,17,0,0,32103,0
96703,182,0,0,0,0,0,77,0,0,0,77,0,0,77,0,0,51073,1
96703,183,0,1,0,0,0,0,0,0,2,2,0,2,2,0,0,70252,0
96703,184,0,0,0,0,0,13,0,0,0,0,0,13,13,13,0,32937,0
96703,186,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,26058,0
96703,186,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,31999,0
96703,187,0,0,0,0,0,70,0,0,0,0,0,0,70,70,0,26058,1
96703,187,0,0,0,0,0,322,0,0,0,0,0,322,322,0,0,123410,2
96703,187,0,0,1,0,0,8,0,0,0,8,0,0,8,0,0,35439,0
96703,188,0,0,0,0,0,186,0,0,186,186,0,0,0,0,0,59620,1
96703,191,1,0,0,1,0,0,61,0,0,61,0,0,0,0,0,80988,1
96703,193,1,0,1,1,0,8,0,8,0,0,0,0,8,8,8,68793,0
96703,196,0,0,0,0,0,0,9,9,0,9,0,0,9,9,0,88284,0
96703,196,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,70460,0
96703,200,0,0,0,0,0,0,0,147,0,147,0,0,147,0,0,27309,1
96703,201,0,0,1,0,0,0,0,1027,0,1027,0,0,1027,1027,0,35855,3
96703,204,0,0,0,0,0,0,30,0,0,30,0,0,30,0,0,30019,1
96703,204,0,0,0,0,0,142,0,0,0,0,0,0,142,0,0,32312,1
96703,205,0,0,0,0,0,0,0,0,0,129,0,129,129,129,0,45726,1
96703,206,0,0,0,0,0,409,0,0,0,0,0,0,409,0,409,75046,2
96703,207,0,0,1,0,0,248,0,0,0,248,0,0,248,0,0,71919,2
96703,208,0,0,0,0,0,0,0,0,0,144,144,0,144,144,0,29602,1
