Data Month,cd118,Net New Enrollments Alternative Verification Process,Net New Enrollments Verified by School,Net New Enrollments Lifeline,Net New Enrollments National Verifier Application,Net New Enrollments Total,Total Alternative Verification Process,Total Verified by School,Total Lifeline,Total National Verifier Application,Total Subscribers,CD_Democrat
2023-09-23,1701,-511,0,449,587,526,255,2,27221,43603,71087,1.0
2023-10-01,1701,-33,-1,182,1693,1840,224,1,27417,45336,72978,1.0
2023-11-01,1701,2,0,-1927,3659,1731,223,1,25481,48950,74653,1.0
2023-12-01,1701,-10,0,-1916,3762,1837,213,1,23566,52712,76491,1.0
2022-01-01,1702,572,0,1114,1088,2769,4136,3,15708,14881,34727,1.0
2022-02-01,1702,142,1,1157,582,1882,4277,4,16862,15463,36607,1.0
2022-03-01,1702,7,0,1817,1219,3045,4283,4,18677,16687,39650,1.0
2022-04-01,1702,-233,0,1221,934,1926,4051,4,19901,17616,41573,1.0
2022-05-01,1702,-252,0,653,259,661,3800,4,20552,17874,42232,1.0
2022-06-01,1702,-191,0,904,726,1438,3610,4,21451,18603,43671,1.0
2022-07-01,1702,-212,-2,1499,1295,2582,3396,2,22954,19895,46250,1.0
2022-08-01,1702,-308,0,282,1739,1713,3090,2,23234,21632,47962,1.0
2022-09-01,1702,-159,0,27,1788,1658,2929,2,23259,23424,49619,1.0
2022-10-01,1702,-125,0,-292,1795,1379,2804,2,22967,25222,50998,1.0
2022-11-01,1702,-130,0,-411,1115,576,2674,2,22557,26339,51570,1.0
2022-12-01,1702,-1514,0,-203,1386,-325,1161,2,22357,27722,51241,1.0
2023-01-01,1702,-55,0,154,1528,1628,1111,2,22506,29248,52869,1.0
2023-02-01,1702,-143,0,-361,1724,1218,968,2,22148,30969,54083,1.0
2023-03-01,1702,-75,0,-393,2260,1796,894,2,21755,33232,55881,1.0
2023-04-01,1702,-38,0,136,2450,2550,856,2,21887,35678,58428,1.0
2023-05-01,1702,-47,0,701,2613,3266,806,2,22594,38292,61691,1.0
2023-06-01,1702,-38,0,974,2820,3759,769,2,23570,41117,65454,1.0
2023-07-01,1702,-29,0,648,2240,2855,740,2,24215,43355,68305,1.0
2023-08-01,1702,-34,0,1084,2410,3459,706,2,25295,45761,71763,1.0
2023-09-23,1702,-469,0,218,1065,815,236,2,25517,46830,72580,1.0
2023-10-01,1702,-24,-1,-57,2114,2035,212,1,25463,48950,74623,1.0
2023-11-01,1702,2,0,-1621,3340,1723,214,1,23839,52283,76336,1.0
2023-12-01,1702,-8,0,-1697,3040,1336,205,1,22139,55322,77669,1.0
2022-01-01,1703,318,0,487,473,1282,1983,1,5876,5275,13136,1.0
2022-02-01,1703,145,0,413,350,908,2128,1,6291,5624,14046,1.0
2022-03-01,1703,49,0,500,623,1171,2178,1,6792,6249,15218,1.0
2022-04-01,1703,-82,0,378,586,887,2093,1,7170,6838,16103,1.0
2022-05-01,1703,-72,0,171,461,561,2022,1,7339,7299,16662,1.0
2022-06-01,1703,-58,0,3,439,382,1962,1,7344,7740,17048,1.0
2022-07-01,1703,-65,0,167,554,654,1897,1,7505,8294,17704,1.0
2022-08-01,1703,-104,-1,137,622,651,1791,0,7641,8920,18356,1.0
2022-09-01,1703,-62,0,87,625,650,1734,0,7726,9546,19009,1.0
2022-10-01,1703,-48,0,-203,679,417,1687,0,7523,10224,19425,1.0
2022-11-01,1703,-77,0,-116,510,321,1606,0,7409,10738,19749,1.0
2022-12-01,1703,-947,0,-201,700,-446,660,0,7208,11437,19304,1.0
2023-01-01,1703,-11,0,-107,740,623,648,0,7100,12176,19928,1.0
2023-02-01,1703,-22,0,-151,839,665,629,0,6949,13013,20590,1.0
2023-03-01,1703,-23,0,-107,899,769,602,0,6840,13912,21359,1.0
2023-04-01,1703,-12,0,-79,980,886,590,0,6760,14893,22243,1.0
2023-05-01,1703,-22,0,251,1021,1252,567,0,7013,15913,23500,1.0
2023-06-01,1703,-12,0,172,866,1028,556,0,7186,16780,24524,1.0
2023-07-01,1703,-13,0,266,933,1188,540,0,7453,17714,25709,1.0
2023-08-01,1703,-11,0,424,1020,1433,529,0,7878,18732,27143,1.0
2023-09-23,1703,-359,0,77,349,61,169,0,7953,19085,27209,1.0
2023-10-01,1703,-26,0,133,790,895,142,0,8089,19874,28104,1.0
2023-11-01,1703,-3,0,-327,1022,691,137,0,7762,20894,28798,1.0
2023-12-01,1703,0,0,-405,1051,649,139,0,7355,21947,29445,1.0
2022-01-01,1704,412,0,492,514,1420,2820,5,6945,7194,16962,1.0
2022-02-01,1704,184,0,403,65,653,3004,5,7347,7263,17614,1.0
2022-03-01,1704,65,0,870,706,1648,3070,5,8218,7970,19260,1.0
2022-04-01,1704,-105,0,777,587,1264,2965,5,8997,8557,20525,1.0
2022-05-01,1704,-110,0,502,482,870,2852,5,9500,9040,21395,1.0
2022-06-01,1704,-113,-1,636,469,988,2739,4,10131,9506,22382,1.0
2022-07-01,1704,-97,-2,536,636,1075,2643,2,10675,10143,23459,1.0
2022-08-01,1704,-161,0,-314,913,440,2478,2,10360,11056,23899,1.0
2022-09-01,1704,-80,0,107,863,890,2397,2,10466,11921,24786,1.0
2022-10-01,1704,-73,0,-254,722,397,2321,2,10213,12642,25184,1.0
2022-11-01,1704,-79,0,-96,962,782,2243,2,10118,13601,25968,1.0
2022-12-01,1704,-1352,0,-279,965,-665,893,2,9841,14566,25304,1.0
2023-01-01,1704,-23,0,-132,893,737,870,2,9708,15458,26040,1.0
2023-02-01,1704,-15,-1,-202,1009,792,852,1,9508,16470,26831,1.0
2023-03-01,1704,-26,0,-107,1314,1183,828,1,9403,17783,28016,1.0
2023-04-01,1704,-24,0,-2,1490,1463,802,1,9403,19272,29480,1.0
2023-05-01,1704,-26,0,399,1153,1529,776,1,9806,20426,31010,1.0
2023-06-01,1704,-35,0,522,1155,1646,744,1,10328,21579,32657,1.0
2023-07-01,1704,-26,0,382,951,1308,716,1,10711,22530,33961,1.0
2023-08-01,1704,-23,0,596,1198,1771,693,1,11310,23729,35736,1.0
2023-09-23,1704,-455,0,277,373,196,239,1,11588,24099,35928,1.0
2023-10-01,1704,-30,0,121,1148,1240,209,1,11709,25248,37167,1.0
2023-11-01,1704,-4,0,-651,1822,1170,204,1,11057,27075,38339,1.0
2023-12-01,1704,-4,0,-731,1629,890,200,1,10327,28701,39227,1.0
2022-01-01,1705,201,0,226,295,716,1165,2,3080,2921,7170,1.0
2022-02-01,1705,81,1,212,214,506,1247,3,3293,3125,7674,1.0
2022-03-01,1705,34,0,328,349,710,1280,2,3622,3478,8383,1.0
2022-04-01,1705,-50,0,193,417,558,1227,2,3816,3891,8943,1.0
2022-05-01,1705,-45,0,91,453,501,1186,2,3908,4348,9442,1.0
2022-06-01,1705,-41,0,23,371,355,1142,2,3929,4722,9795,1.0
2022-07-01,1705,-44,0,75,501,532,1099,2,4003,5222,10329,1.0
2022-08-01,1705,-65,0,50,458,444,1036,2,4055,5675,10773,1.0
2022-09-01,1705,-37,-1,11,470,442,1000,1,4065,6144,11214,1.0
2022-10-01,1705,-33,0,-122,410,255,969,1,3943,6555,11472,1.0
2022-11-01,1705,-46,0,-58,311,207,924,1,3885,6862,11675,1.0
2022-12-01,1705,-504,0,-58,472,-92,424,1,3826,7338,11587,1.0
2023-01-01,1705,-11,0,19,451,464,415,1,3847,7787,12051,1.0
2023-02-01,1705,-13,0,-16,443,413,401,1,3831,8230,12466,1.0
2023-03-01,1705,-17,0,-22,574,535,387,1,3807,8800,12998,1.0
2023-04-01,1705,-14,0,70,603,662,373,1,3878,9405,13660,1.0
2023-05-01,1705,-16,0,87,448,518,357,1,3965,9853,14178,1.0
2023-06-01,1705,-10,0,121,532,640,348,1,4086,10381,14813,1.0
2023-07-01,1705,-13,0,123,528,638,334,1,4205,10909,15452,1.0
2023-08-01,1705,-15,0,168,644,800,321,1,4375,11552,16252,1.0
2023-09-23,1705,-192,0,75,140,21,131,1,4445,11692,16274,1.0
2023-10-01,1705,-21,0,55,583,613,110,1,4499,12276,16887,1.0
2023-11-01,1705,-2,0,-198,825,626,108,1,4304,13099,17511,1.0
2023-12-01,1705,-2,0,-253,758,496,105,1,4049,13854,18010,1.0
2022-01-01,1706,189,0,272,469,929,1252,1,3161,3680,8095,1.0
2022-02-01,1706,73,0,137,268,479,1323,1,3301,3947,8573,1.0
2022-03-01,1706,19,0,288,538,844,1341,1,3591,4480,9421,1.0
2022-04-01,1706,-42,0,170,499,628,1302,1,3764,4975,10044,1.0
2022-05-01,1706,-53,0,-19,456,385,1250,1,3747,5434,10432,1.0
2022-06-01,1706,-45,0,24,427,404,1207,1,3771,5855,10834,1.0
2022-07-01,1706,-40,-1,30,536,526,1169,0,3799,6391,11357,1.0
2022-08-01,1706,-68,0,9,434,375,1097,0,3809,6828,11734,1.0
2022-09-01,1706,-37,0,12,514,495,1062,0,3823,7342,12227,1.0
2022-10-01,1706,-41,0,-38,449,374,1024,0,3785,7792,12601,1.0
2022-11-01,1706,-34,0,-73,364,259,990,0,3713,8158,12859,1.0
2022-12-01,1706,-563,0,35,475,-54,425,0,3745,8632,12805,1.0
2023-01-01,1706,-9,0,100,478,571,417,0,3850,9112,13377,1.0
2023-02-01,1706,-13,0,29,499,514,404,0,3876,9611,13898,1.0
2023-03-01,1706,-14,0,63,637,688,391,0,3939,10252,14581,1.0
2023-04-01,1706,-15,0,59,701,748,376,0,3997,10950,15329,1.0
2023-05-01,1706,-15,0,246,569,790,360,0,4238,11518,16119,1.0
2023-06-01,1706,-11,0,315,637,937,356,0,4626,12393,17374,1.0
2023-07-01,1706,-11,0,169,534,693,340,0,4718,12674,17736,1.0
2023-08-01,1706,-13,0,412,558,953,328,0,5128,13231,18686,1.0
2023-09-23,1706,-183,0,437,156,409,146,0,5562,13386,19095,1.0
2023-10-01,1706,-23,0,524,619,1123,125,0,6185,14277,20589,1.0
2023-11-01,1706,-8,0,-160,965,798,118,0,5924,14958,20999,1.0
2023-12-01,1706,-1,0,-315,980,664,118,0,5607,15937,21664,1.0
2022-01-01,1707,513,0,1085,783,2380,3755,5,18944,12605,35310,1.0
2022-02-01,1707,223,1,1396,539,2163,3981,6,20343,13146,37476,1.0
2022-03-01,1707,67,0,1700,962,2726,4047,6,22038,14110,40201,1.0
2022-04-01,1707,-239,0,1806,541,2106,3809,6,23847,14649,42309,1.0
2022-05-01,1707,-230,-1,1623,200,1590,3579,6,25471,14845,43901,1.0
2022-06-01,1707,-175,-1,1184,401,1406,3399,5,26655,15248,45307,1.0
2022-07-01,1707,-193,-1,803,1268,1877,3206,4,27456,16518,47185,1.0
2022-08-01,1707,-254,0,-757,1787,777,2951,4,26699,18307,47960,1.0
2022-09-01,1707,-139,0,-437,1933,1356,2809,4,26262,20241,49314,1.0
2022-10-01,1707,-121,0,-706,1578,749,2688,4,25556,21819,50067,1.0
2022-11-01,1707,-142,0,-578,1499,774,2547,4,24973,23316,50843,1.0
2022-12-01,1707,-1497,-1,-920,1814,-606,1049,3,24050,25132,50234,1.0
2023-01-01,1707,-38,0,-234,1563,1290,1010,3,23818,26697,51525,1.0
2023-02-01,1707,-40,0,-551,2207,1613,969,3,23266,28903,53138,1.0
2023-03-01,1707,-57,-1,-619,2486,1810,912,2,22647,31392,54952,1.0
2023-04-01,1707,-29,0,-97,2555,2427,886,2,22548,33945,57380,1.0
2023-05-01,1707,-50,0,588,2440,2978,834,2,23135,36384,60361,1.0
2023-06-01,1707,-45,0,751,2074,2777,788,2,23885,38463,63140,1.0
2023-07-01,1707,-24,0,794,1850,2618,766,2,24681,40310,65761,1.0
2023-08-01,1707,-45,0,1058,1949,2967,723,2,25738,42263,68724,1.0
2023-09-23,1707,-486,0,320,869,707,235,2,26061,43132,69429,1.0
2023-10-01,1707,-28,0,92,1705,1770,207,2,26152,44842,71204,1.0
2023-11-01,1707,-5,0,-1869,3172,1295,203,2,24284,48011,72497,1.0
2023-12-01,1707,2,0,-1686,3028,1344,203,2,22599,51041,73844,1.0
2022-01-01,1708,193,0,150,419,766,1314,1,2425,3310,7051,1.0
2022-02-01,1708,79,0,101,312,494,1395,1,2521,3622,7542,1.0
2022-03-01,1708,26,0,221,466,720,1420,1,2749,4089,8259,1.0
2022-04-01,1708,-59,0,114,481,531,1364,1,2855,4568,8788,1.0
2022-05-01,1708,-51,0,89,432,469,1312,1,2944,5003,9259,1.0
2022-06-01,1708,-43,0,91,394,441,1267,1,3037,5396,9700,1.0
2022-07-01,1708,-41,0,126,456,544,1225,1,3171,5850,10241,1.0
2022-08-01,1708,-64,0,-2,557,491,1159,1,3164,6406,10729,1.0
2022-09-01,1708,-34,0,12,624,602,1126,1,3176,7032,11336,1.0
2022-10-01,1708,-32,0,-71,467,368,1092,1,3108,7503,11699,1.0
2022-11-01,1708,-30,0,-10,368,327,1061,1,3097,7870,12027,1.0
2022-12-01,1708,-587,0,57,457,-73,474,1,3154,8328,11954,1.0
2023-01-01,1708,-6,0,54,494,538,468,1,3207,8818,12493,1.0
2023-02-01,1708,-8,-1,-18,515,489,458,0,3189,9335,12982,1.0
2023-03-01,1708,-13,0,-51,543,481,445,0,3136,9882,13456,1.0
2023-04-01,1708,-13,0,-12,567,539,433,0,3123,10446,14005,1.0
2023-05-01,1708,-6,0,-7,476,463,426,0,3116,10923,14463,1.0
2023-06-01,1708,-13,0,20,606,614,415,0,3137,11532,15079,1.0
2023-07-01,1708,-15,0,41,534,561,401,0,3179,12062,15642,1.0
2023-08-01,1708,-12,0,25,608,620,389,0,3200,12674,16263,1.0
2023-09-23,1708,-231,0,-10,112,-122,158,0,3194,12788,16138,1.0
2023-10-01,1708,-16,0,-4,519,499,140,0,3185,13312,16636,1.0
2023-11-01,1708,-9,0,-139,633,483,131,0,3045,13942,17118,1.0
2023-12-01,1708,-1,0,-130,718,587,129,0,2919,14658,17705,1.0
2022-01-01,1709,241,0,279,385,908,1595,16,4302,3877,9793,1.0
2022-02-01,1709,147,1,240,254,644,1744,17,4546,4136,10441,1.0
2022-03-01,1709,31,-1,542,534,1107,1774,17,5089,4668,11548,1.0
2022-04-01,1709,-74,0,409,661,994,1697,17,5497,5334,12542,1.0
2022-05-01,1709,-66,-1,85,799,819,1632,16,5577,6128,13358,1.0
2022-06-01,1709,-53,0,-9,571,507,1582,16,5572,6700,13867,1.0
2022-07-01,1709,-53,-2,184,571,697,1527,14,5757,7271,14563,1.0
2022-08-01,1709,-93,0,172,585,665,1434,14,5927,7854,15232,1.0
2022-09-01,1709,-52,-1,-26,779,702,1383,13,5903,8637,15933,1.0
2022-10-01,1709,-42,0,-169,582,372,1338,13,5735,9221,16303,1.0
2022-11-01,1709,-48,0,-93,323,184,1292,13,5644,9541,16489,1.0
2022-12-01,1709,-690,0,-97,622,-166,597,13,5545,10166,16321,1.0
2023-01-01,1709,-11,0,44,649,684,586,13,5590,10814,17003,1.0
2023-02-01,1709,-13,0,-34,710,664,572,13,5557,11528,17667,1.0
2023-03-01,1709,-21,0,-77,942,845,550,13,5480,12470,18511,1.0
2023-04-01,1709,-13,0,43,815,846,538,13,5526,13286,19360,1.0
2023-05-01,1709,-19,0,188,552,718,517,13,5710,13837,20077,1.0
2023-06-01,1709,-22,0,350,685,1013,495,13,6063,14523,21092,1.0
2023-07-01,1709,-11,0,213,610,812,485,13,6275,15129,21903,1.0
2023-08-01,1709,-15,0,251,724,960,468,13,6526,15857,22861,1.0
2023-09-23,1709,-279,0,54,-160,-379,190,13,6583,15694,22482,1.0
2023-10-01,1709,-27,0,-72,653,555,162,13,6510,16350,23039,1.0
2023-11-01,1709,-1,-1,-340,1127,785,160,12,6170,17478,23821,1.0
2023-12-01,1709,-5,0,-435,973,532,155,12,5732,18454,24355,1.0
2022-01-01,1710,210,0,195,398,802,1379,2,2730,3905,8017,1.0
2022-02-01,1710,81,0,160,232,468,1457,2,2891,4136,8486,1.0
2022-03-01,1710,43,0,259,593,896,1498,2,3150,4731,9381,1.0
2022-04-01,1710,-44,0,166,415,537,1456,2,3315,5145,9918,1.0
2022-05-01,1710,-38,0,47,220,229,1421,2,3361,5365,10147,1.0
2022-06-01,1710,-36,0,170,320,454,1383,2,3532,5686,10601,1.0
2022-07-01,1710,-56,-1,295,514,755,1328,1,3826,6201,11356,1.0
2022-08-01,1710,-87,0,136,601,649,1241,1,3964,6804,12008,1.0
2022-09-01,1710,-46,0,8,887,851,1195,1,3972,7691,12857,1.0
2022-10-01,1710,-38,0,63,482,506,1157,1,4036,8173,13364,1.0
2022-11-01,1710,-40,0,45,380,384,1116,1,4080,8554,13750,1.0
2022-12-01,1710,-577,0,88,448,-39,540,1,4170,8999,13711,1.0
2023-01-01,1710,-3,0,27,611,633,537,1,4195,9611,14344,1.0
2023-02-01,1710,-6,0,-120,432,306,531,1,4075,10042,14651,1.0
2023-03-01,1710,-16,0,-168,572,387,515,1,3907,10612,15038,1.0
2023-04-01,1710,-13,0,-63,563,484,502,1,3841,11173,15521,1.0
2023-05-01,1710,-19,0,58,698,738,483,1,3901,11873,16258,1.0
2023-06-01,1710,-4,0,238,708,942,479,1,4139,12578,17197,1.0
2023-07-01,1710,-11,0,441,506,936,468,1,4579,13086,18132,1.0
2023-08-01,1710,-7,0,279,495,765,461,1,4859,13580,18900,1.0
2023-09-23,1710,-190,0,90,37,-65,270,1,4947,13618,18836,1.0
2023-10-01,1710,-7,0,81,506,580,263,1,5029,14124,19415,1.0
2023-11-01,1710,6,0,-34,552,525,269,1,4996,14677,19942,1.0
2023-12-01,1710,-4,0,-105,671,565,265,1,4893,15349,20506,1.0
2022-01-01,1711,171,0,167,438,773,1289,3,2547,3321,7152,1.0
2022-02-01,1711,78,0,84,272,436,1368,3,2629,3588,7584,1.0
2022-03-01,1711,46,0,232,434,707,1413,3,2860,4024,8299,1.0
2022-04-01,1711,-42,-1,80,383,418,1371,2,2940,4403,8721,1.0
2022-05-01,1711,-6,0,9,375,375,1365,2,2949,4780,9098,1.0
2022-06-01,1711,-14,0,48,441,477,1348,2,2992,5224,9569,1.0
2022-07-01,1711,-4,0,19,525,534,1344,2,3013,5743,10105,1.0
2022-08-01,1711,-31,0,-23,470,416,1312,2,2992,6216,10522,1.0
2022-09-01,1711,-18,0,4,453,437,1293,2,2993,6668,10961,1.0
2022-10-01,1711,-22,0,15,346,335,1271,2,3004,7013,11294,1.0
2022-11-01,1711,-23,-1,3,282,264,1251,1,3010,7295,11553,1.0
2022-12-01,1711,-533,0,28,399,-108,713,1,3040,7695,11446,1.0
2023-01-01,1711,6,0,134,539,680,718,1,3170,8241,12131,1.0
2023-02-01,1711,14,0,30,474,517,733,1,3203,8711,12643,1.0
2023-03-01,1711,9,0,-103,562,460,742,1,3097,9269,13109,1.0
2023-04-01,1711,6,0,-75,571,503,747,1,3022,9841,13608,1.0
2023-05-01,1711,-10,0,16,523,531,741,1,3040,10362,14146,1.0
2023-06-01,1711,7,0,36,512,556,744,1,3075,10883,14703,1.0
2023-07-01,1711,2,0,75,432,509,745,1,3152,11313,15206,1.0
2023-08-01,1711,18,0,122,468,604,762,1,3272,11774,15815,1.0
2023-09-23,1711,-176,0,-9,60,-127,582,1,3261,11831,15681,1.0
2023-10-01,1711,-16,0,-20,587,556,568,1,3242,12420,16235,1.0
2023-11-01,1711,-6,0,-89,593,499,562,1,3157,13008,16737,1.0
2023-12-01,1711,-20,0,-114,557,423,542,1,3043,13566,17159,1.0
2022-01-01,1712,176,0,778,489,1448,2699,16,10260,7769,20743,0.0
2022-02-01,1712,192,1,365,586,1142,2895,17,10625,8354,21888,0.0
2022-03-01,1712,225,0,829,596,1652,3119,17,11454,8950,23539,0.0
2022-04-01,1712,129,-1,170,480,783,3248,16,11624,9430,24319,0.0
2022-05-01,1712,226,0,-606,-184,-563,3476,16,11015,9252,23753,0.0
2022-06-01,1712,311,0,-49,480,746,3785,16,10968,9735,24502,0.0
2022-07-01,1712,319,-1,98,958,1374,4106,15,11066,10689,25876,0.0
2022-08-01,1712,289,1,-69,540,761,4392,16,10996,11236,26639,0.0
2022-09-01,1712,260,0,321,521,1100,4651,16,11319,11753,27738,0.0
2022-10-01,1712,197,0,157,691,1045,4851,16,11475,12447,28781,0.0
2022-11-01,1712,119,-1,224,488,831,4968,15,11698,12933,29611,0.0
2022-12-01,1712,205,1,265,688,1156,5173,16,11962,13621,30773,0.0
2023-01-01,1712,126,0,301,1176,1601,5300,16,12264,14796,32374,0.0
2023-02-01,1712,264,0,-77,909,1093,5565,16,12183,15706,33466,0.0
2023-03-01,1712,239,0,-426,1462,1277,5805,16,11757,17171,34747,0.0
2023-04-01,1712,171,0,-258,1266,1179,5979,16,11500,18437,35931,0.0
2023-05-01,1712,190,0,-323,1638,1506,6169,16,11179,20073,37435,0.0
2023-06-01,1712,219,0,-98,1658,1781,6389,16,11085,21743,39229,0.0
2023-07-01,1712,104,0,-9,1317,1411,6492,16,11072,23053,40628,0.0
2023-08-01,1712,213,0,94,1372,1680,6705,16,11167,24426,42311,0.0
2023-09-23,1712,189,-1,-84,970,1071,6895,15,11080,25395,43383,0.0
2023-10-01,1712,69,0,91,1120,1282,6971,15,11177,26527,44685,0.0
2023-11-01,1712,50,0,-443,1435,1044,7014,15,10727,27954,45707,0.0
2023-12-01,1712,-36,0,-498,1527,990,6979,15,10226,29482,46697,0.0
2022-01-01,1713,880,0,557,1054,2484,9997,4,13614,10703,34320,0.0
2022-02-01,1713,813,0,518,459,1788,10807,4,14130,11161,36106,0.0
2022-03-01,1713,734,0,1083,829,2644,11541,4,15213,11992,38748,0.0
2022-04-01,1713,424,0,361,541,1324,11967,4,15574,12535,40073,0.0
2022-05-01,1713,516,0,-475,248,283,12479,4,15097,12776,40358,0.0
2022-06-01,1713,655,0,301,1056,2011,13137,4,15393,13829,42368,0.0
2022-07-01,1713,729,-1,524,1277,2528,13866,2,15919,15111,44894,0.0
2022-08-01,1713,584,0,-342,574,812,14454,2,15580,15683,45708,0.0
2022-09-01,1713,651,0,94,891,1637,15104,2,15670,16576,47341,0.0
2022-10-01,1713,317,0,60,965,1343,15418,2,15730,17540,48685,0.0
2022-11-01,1713,338,0,-27,591,900,15755,2,15705,18127,49586,0.0
2022-12-01,1713,77,0,-114,937,901,15832,2,15588,19063,50480,0.0
2023-01-01,1713,342,-1,326,882,1548,16173,1,15911,19944,52032,0.0
2023-02-01,1713,653,0,-316,812,1149,16826,1,15593,20758,53183,0.0
2023-03-01,1713,579,0,-462,1523,1636,17406,1,15127,22279,54812,0.0
2023-04-01,1713,469,0,15,1470,1958,17875,1,15148,23748,56768,0.0
2023-05-01,1713,418,0,821,1368,2604,18294,1,15970,25112,59369,0.0
2023-06-01,1713,547,0,1217,1309,3073,18839,1,17188,26416,62443,0.0
2023-07-01,1713,278,0,1155,1058,2490,19119,1,18342,27480,64933,0.0
2023-08-01,1713,405,0,1069,1273,2747,19522,1,19409,28749,67683,0.0
2023-09-23,1713,70,0,945,394,1408,19591,1,20351,29144,69090,0.0
2023-10-01,1713,76,0,797,907,1782,19668,1,21154,30055,70871,0.0
2023-11-01,1713,89,0,-1453,1928,561,19756,1,19696,31979,71432,0.0
2023-12-01,1713,-155,0,-1394,2750,1199,19601,1,18307,34722,72631,0.0
2022-01-01,1714,223,-1,296,448,968,1559,1,4072,4132,9766,1.0
2022-02-01,1714,47,0,184,401,627,1605,1,4254,4532,10395,1.0
2022-03-01,1714,29,0,346,578,953,1635,1,4597,5110,11342,1.0
2022-04-01,1714,-61,0,203,491,630,1574,1,4800,5599,11972,1.0
2022-05-01,1714,-87,0,227,325,468,1485,1,5028,5924,12439,1.0
2022-06-01,1714,-58,0,-8,541,472,1427,1,5018,6465,12917,1.0
2022-07-01,1714,-55,-1,62,821,829,1376,0,5078,7285,13742,1.0
2022-08-01,1714,-84,0,-113,621,424,1294,0,4968,7907,14166,1.0
2022-09-01,1714,-45,0,-44,717,629,1249,0,4924,8623,14795,1.0
2022-10-01,1714,-44,0,-24,619,555,1206,0,4904,9242,15350,1.0
2022-11-01,1714,-44,0,66,435,452,1159,0,4967,9678,15809,1.0
2022-12-01,1714,-663,0,86,540,-32,502,0,5053,10216,15771,1.0
2023-01-01,1714,-20,0,230,740,950,480,0,5280,10956,16717,1.0
2023-02-01,1714,-16,0,-15,582,554,466,0,5264,11541,17271,1.0
2023-03-01,1714,-24,0,-186,810,606,441,0,5081,12353,17876,1.0
2023-04-01,1714,-12,0,-70,887,805,429,0,5008,13241,18681,1.0
2023-05-01,1714,-11,0,-4,811,798,417,0,5005,14055,19474,1.0
2023-06-01,1714,-15,0,766,584,1332,404,0,5771,14643,20816,1.0
2023-07-01,1714,-11,0,106,610,705,392,0,5880,15246,21520,1.0
2023-08-01,1714,-11,0,351,627,973,382,0,6231,15877,22488,1.0
2023-09-23,1714,-240,0,256,242,257,143,0,6486,16118,22745,1.0
2023-10-01,1714,-17,0,63,650,693,124,0,6549,16771,23441,1.0
2023-11-01,1714,-3,0,-280,970,687,121,0,6268,17741,24126,1.0
2023-12-01,1714,-7,0,-313,972,651,115,0,5954,18711,24774,1.0
2022-01-01,1715,138,-1,618,464,1222,1376,35,6965,6706,15087,0.0
2022-02-01,1715,43,0,429,503,981,1419,35,7398,7212,16069,0.0
2022-03-01,1715,57,-1,782,481,1317,1477,34,8182,7694,17390,0.0
2022-04-01,1715,-14,-1,266,452,698,1461,33,8446,8140,18089,0.0
2022-05-01,1715,-28,0,-158,-157,-338,1436,33,8294,7986,17752,0.0
2022-06-01,1715,54,0,133,400,587,1489,33,8433,8385,18338,0.0
2022-07-01,1715,48,0,81,535,665,1536,33,8503,8918,18994,0.0
2022-08-01,1715,20,0,-127,562,460,1557,33,8377,9474,19451,0.0
2022-09-01,1715,47,-2,175,649,869,1606,31,8554,10125,20323,0.0
2022-10-01,1715,32,0,23,795,849,1638,31,8577,10918,21174,0.0
2022-11-01,1715,13,0,190,415,617,1653,31,8762,11335,21791,0.0
2022-12-01,1715,-155,-1,291,453,587,1498,30,9056,11791,22377,0.0
2023-01-01,1715,28,0,356,859,1246,1526,30,9412,12653,23621,0.0
2023-02-01,1715,66,-1,-5,668,733,1592,29,9413,13322,24355,0.0
2023-03-01,1715,30,0,-241,1101,888,1619,29,9173,14422,25247,0.0
2023-04-01,1715,42,-1,-130,1156,1061,1657,28,9032,15581,26304,0.0
2023-05-01,1715,39,0,-207,1181,1012,1695,28,8825,16763,27320,0.0
2023-06-01,1715,43,0,-3,1117,1153,1739,29,8819,17893,28487,0.0
2023-07-01,1715,46,0,70,916,1035,1784,28,8888,18794,29512,0.0
2023-08-01,1715,42,0,82,1068,1191,1827,28,8974,19864,30691,0.0
2023-09-23,1715,-37,1,-147,303,125,1791,29,8832,20166,30816,0.0
2023-10-01,1715,8,-2,-28,849,823,1796,28,8801,21017,31658,0.0
2023-11-01,1715,-21,-2,-440,1262,800,1777,25,8363,22273,32445,0.0
2023-12-01,1715,-18,0,-342,1291,935,1758,25,8020,23572,33381,0.0
2022-01-01,1716,220,0,328,494,1042,1822,1,4788,4935,11549,0.0
2022-02-01,1716,104,0,196,458,756,1925,1,4992,5398,12309,0.0
2022-03-01,1716,31,0,396,532,957,1953,1,5392,5927,13268,0.0
2022-04-01,1716,-17,-1,155,450,586,1935,0,5543,6381,13858,0.0
2022-05-01,1716,17,0,-27,268,250,1950,0,5513,6647,14115,0.0
2022-06-01,1716,33,0,84,588,702,1982,0,5596,7235,14810,0.0
2022-07-01,1716,38,0,127,752,916,2020,0,5725,7988,15727,0.0
2022-08-01,1716,24,0,-34,671,662,2042,0,5690,8660,16393,0.0
2022-09-01,1716,25,0,132,566,719,2071,0,5818,9225,17118,0.0
2022-10-01,1716,21,0,0,552,573,2086,0,5817,9784,17691,0.0
2022-11-01,1716,11,0,95,375,479,2092,0,5916,10162,18174,0.0
