Data Month,county,Net New Enrollments Alternative Verification Process,Net New Enrollments Verified by School,Net New Enrollments Lifeline,Net New Enrollments National Verifier Application,Net New Enrollments Total,Total Alternative Verification Process,Total Verified by School,Total Lifeline,Total National Verifier Application,Total Subscribers
2022-04-01,36069,143,0,-15,50,180,1437,1,1198,634,3268
2022-05-01,36069,182,0,-15,63,229,1619,1,1183,696,3499
2022-06-01,36069,214,0,-7,73,283,1834,1,1178,769,3781
2022-07-01,36069,286,0,-144,118,263,2119,1,1034,888,4042
2022-08-01,36069,264,0,-33,136,366,2385,1,998,1025,4412
2022-09-01,36069,249,0,15,69,335,2632,1,1013,1097,4743
2022-10-01,36069,214,0,-29,68,255,2846,1,985,1166,4999
2022-11-01,36069,159,0,-3,42,201,3006,1,981,1208,5200
2022-12-01,36069,197,0,11,96,301,3203,1,995,1304,5501
2023-01-01,36069,153,0,-2,135,286,3355,1,994,1439,5789
2023-02-01,36069,213,0,-12,105,310,3568,1,980,1546,6095
2023-03-01,36069,180,0,-10,101,269,3748,1,970,1649,6368
2023-04-01,36069,185,0,-1,129,316,3934,1,968,1779,6682
2023-05-01,36069,144,0,7,100,251,4076,1,975,1881,6935
2023-06-01,36069,161,-1,5,141,311,4244,0,983,2025,7253
2023-07-01,36069,110,0,13,77,198,4349,0,993,2097,7440
2023-08-01,36069,149,0,-43,138,242,4498,0,950,2236,7684
2023-09-23,36069,103,0,-27,62,136,4600,0,921,2300,7820
2023-10-01,36069,15,0,-71,137,81,4622,0,850,2446,7916
2023-11-01,36069,-69,0,-53,181,61,4548,0,796,2623,7964
2023-12-01,36069,-65,0,-34,215,115,4484,0,763,2835,8080
2022-01-01,36071,225,0,307,275,807,2610,6,2991,2972,8579
2022-02-01,36071,338,0,274,156,767,2948,6,3264,3128,9346
2022-03-01,36071,508,0,274,337,1119,3458,6,3537,3464,10465
2022-04-01,36071,463,0,35,209,707,3921,6,3571,3672,11171
2022-05-01,36071,554,-1,176,300,1027,4475,5,3746,3970,12196
2022-06-01,36071,536,0,123,395,1055,5010,5,3871,4366,13250
2022-07-01,36071,665,0,-62,250,854,5676,5,3807,4618,14106
2022-08-01,36071,533,0,48,372,951,6209,5,3856,4987,15057
2022-09-01,36071,512,0,-17,281,776,6721,5,3839,5268,15831
2022-10-01,36071,348,0,-12,305,641,7067,5,3826,5573,16471
2022-11-01,36071,325,0,73,280,681,7392,5,3899,5856,17152
2022-12-01,36071,466,0,24,324,814,7856,5,3924,6178,17963
2023-01-01,36071,290,0,75,299,663,8146,5,3998,6476,18625
2023-02-01,36071,508,0,8,243,761,8655,5,4008,6718,19386
2023-03-01,36071,320,0,62,506,886,8976,5,4067,7225,20272
2023-04-01,36071,305,0,46,622,973,9280,5,4113,7849,21247
2023-05-01,36071,198,0,164,511,872,9479,5,4277,8359,22119
2023-06-01,36071,296,0,382,636,1316,9775,5,4660,8998,23437
2023-07-01,36071,236,0,140,357,733,10010,5,4799,9350,24164
2023-08-01,36071,283,0,34,560,877,10295,5,4833,9909,25040
2023-09-23,36071,234,0,-138,302,397,10528,5,4692,10211,25437
2023-10-01,36071,93,0,-46,287,336,10623,5,4647,10504,25775
2023-11-01,36071,-73,0,-214,521,235,10549,5,4433,11021,26008
2023-12-01,36071,-40,0,-171,482,273,10510,5,4262,11505,26281
2022-01-01,36073,69,0,16,36,122,705,0,304,291,1300
2022-02-01,36073,86,0,13,8,108,792,0,318,300,1409
2022-03-01,36073,70,0,44,12,126,862,0,362,312,1537
2022-04-01,36073,78,0,6,17,101,939,0,369,329,1637
2022-05-01,36073,108,0,13,22,143,1045,0,382,353,1780
2022-06-01,36073,112,0,4,31,146,1158,0,386,383,1927
2022-07-01,36073,131,0,2,31,163,1291,0,387,413,2092
2022-08-01,36073,136,0,-17,33,152,1427,0,371,447,2245
2022-09-01,36073,113,0,17,16,146,1539,0,388,463,2390
2022-10-01,36073,101,0,4,44,148,1639,0,392,508,2539
2022-11-01,36073,95,0,-5,16,107,1736,0,388,523,2646
2022-12-01,36073,76,0,5,48,128,1811,0,392,571,2775
2023-01-01,36073,110,0,20,71,201,1921,0,412,643,2978
2023-02-01,36073,121,0,4,37,162,2042,0,416,679,3139
2023-03-01,36073,89,0,-1,42,129,2133,0,414,722,3270
2023-04-01,36073,111,0,5,58,174,2244,0,419,781,3445
2023-05-01,36073,72,0,1,48,122,2316,0,420,829,3566
2023-06-01,36073,81,0,-5,85,161,2396,0,415,913,3728
2023-07-01,36073,88,0,-3,60,145,2486,0,412,974,3874
2023-08-01,36073,101,0,-25,83,160,2588,0,387,1058,4035
2023-09-23,36073,102,0,-11,7,99,2689,0,377,1067,4131
2023-10-01,36073,17,0,6,51,72,2708,0,382,1117,4206
2023-11-01,36073,20,0,-16,90,95,2728,0,366,1207,4298
2023-12-01,36073,-9,0,-18,87,58,2717,0,347,1294,4358
2022-01-01,36075,133,0,97,89,316,1664,0,2461,932,5056
2022-02-01,36075,169,0,159,69,396,1835,0,2618,1001,5453
2022-03-01,36075,254,0,158,78,490,2088,0,2775,1080,5942
2022-04-01,36075,258,0,-105,96,248,2346,0,2671,1175,6188
2022-05-01,36075,259,0,-23,124,360,2602,0,2647,1299,6549
2022-06-01,36075,270,0,-78,100,293,2873,0,2572,1399,6841
2022-07-01,36075,403,0,-479,182,104,3275,0,2091,1580,6945
2022-08-01,36075,342,0,-92,259,508,3616,0,2001,1838,7452
2022-09-01,36075,301,0,-62,144,386,3918,0,1939,1981,7837
2022-10-01,36075,228,0,6,107,343,4147,0,1945,2090,8179
2022-11-01,36075,197,0,-10,31,218,4343,0,1934,2120,8397
2022-12-01,36075,217,0,51,140,408,4559,0,1983,2258,8802
2023-01-01,36075,259,0,47,150,456,4820,0,2032,2411,9258
2023-02-01,36075,288,0,1,112,401,5105,0,2033,2522,9659
2023-03-01,36075,238,0,-34,219,423,5341,0,1999,2739,10080
2023-04-01,36075,231,0,-35,222,418,5573,0,1964,2962,10498
2023-05-01,36075,187,0,-31,179,336,5759,0,1933,3144,10836
2023-06-01,36075,228,0,97,94,416,5986,0,2028,3239,11252
2023-07-01,36075,143,0,-2,155,294,6128,0,2024,3393,11544
2023-08-01,36075,224,0,-37,264,450,6351,0,1990,3654,11996
2023-09-23,36075,155,0,-81,263,338,6506,0,1908,3918,12332
2023-10-01,36075,66,0,-81,261,247,6575,0,1828,4180,12582
2023-11-01,36075,-49,0,-126,344,170,6526,0,1703,4520,12749
2023-12-01,36075,-34,0,-52,308,221,6491,0,1649,4827,12969
2022-01-01,36077,42,0,40,38,121,443,1,444,288,1182
2022-02-01,36077,56,0,46,30,134,502,1,493,318,1313
2022-03-01,36077,64,0,65,21,150,564,1,556,340,1462
2022-04-01,36077,91,0,-16,30,105,654,1,542,371,1570
2022-05-01,36077,71,0,20,50,141,725,1,562,421,1714
2022-06-01,36077,83,0,13,37,136,812,1,578,459,1848
2022-07-01,36077,120,-1,-18,43,147,933,0,560,505,1995
2022-08-01,36077,98,0,-7,23,114,1032,0,550,528,2110
2022-09-01,36077,104,0,2,52,158,1137,0,553,582,2271
2022-10-01,36077,79,0,14,38,134,1216,0,568,621,2403
2022-11-01,36077,71,0,-19,28,80,1286,0,548,649,2484
2022-12-01,36077,82,0,29,39,152,1366,0,575,688,2632
2023-01-01,36077,82,0,3,54,140,1448,0,578,741,2769
2023-02-01,36077,104,0,4,50,158,1552,0,582,795,2929
2023-03-01,36077,84,0,-12,64,135,1637,0,570,858,3065
2023-04-01,36077,91,0,-7,91,177,1728,0,563,949,3241
2023-05-01,36077,75,0,1,46,125,1803,0,565,996,3364
2023-06-01,36077,77,0,2,121,199,1894,0,568,1123,3587
2023-07-01,36077,71,0,37,51,160,1949,0,603,1168,3724
2023-08-01,36077,97,0,-26,84,154,2043,0,575,1252,3877
2023-09-23,36077,104,0,-18,23,113,2152,0,556,1275,3990
2023-10-01,36077,25,0,-24,85,87,2196,0,535,1371,4103
2023-11-01,36077,-5,0,-39,89,42,2171,0,495,1452,4120
2023-12-01,36077,-11,0,-18,85,57,2162,0,477,1537,4177
2022-01-01,36079,5,0,11,22,38,42,0,199,179,419
2022-02-01,36079,6,0,9,9,24,48,0,208,188,443
2022-03-01,36079,0,0,16,32,48,48,0,223,219,491
2022-04-01,36079,0,0,8,29,38,48,0,233,249,529
2022-05-01,36079,-1,0,4,33,36,47,0,236,281,564
2022-06-01,36079,-2,0,19,42,60,45,0,255,322,624
2022-07-01,36079,-1,0,-5,19,13,44,0,250,341,637
2022-08-01,36079,-5,0,-9,39,25,39,0,242,380,662
2022-09-01,36079,0,0,15,35,49,39,0,256,416,710
2022-10-01,36079,0,0,12,34,46,39,0,267,450,756
2022-11-01,36079,-4,0,-3,29,21,35,0,264,478,777
2022-12-01,36079,-12,0,0,61,49,23,0,264,539,826
2023-01-01,36079,-1,0,15,88,101,22,0,279,627,928
2023-02-01,36079,0,0,-9,48,39,22,0,270,675,967
2023-03-01,36079,0,0,5,62,66,22,0,274,738,1034
2023-04-01,36079,0,0,6,48,53,22,0,280,785,1087
2023-05-01,36079,0,0,10,46,56,22,0,290,831,1143
2023-06-01,36079,0,0,18,47,65,22,0,309,880,1210
2023-07-01,36079,0,0,2,40,43,22,0,311,919,1251
2023-08-01,36079,-1,0,3,60,61,21,0,313,978,1312
2023-09-23,36079,-10,0,-13,-2,-25,11,0,300,976,1287
2023-10-01,36079,-2,0,-13,46,31,9,0,288,1022,1320
2023-11-01,36079,0,0,-4,53,49,9,0,283,1075,1369
2023-12-01,36079,-1,0,-18,57,38,8,0,265,1132,1406
2022-01-01,36081,1011,1,2168,1928,5107,12138,85,33240,23591,69053
2022-02-01,36081,2045,0,1698,206,3949,14183,85,34937,23797,73002
2022-03-01,36081,3033,-1,3535,2440,9007,17215,84,38472,26238,82010
2022-04-01,36081,2474,-3,2335,2483,7286,19689,81,40807,28720,89296
2022-05-01,36081,2824,-1,1314,4024,8160,22514,80,42120,32742,97455
2022-06-01,36081,2337,0,206,3995,6538,24851,80,42327,36737,103993
2022-07-01,36081,2895,-1,-1164,2687,4417,27745,79,41163,39423,108410
2022-08-01,36081,2540,-3,-648,3516,5405,30285,76,40515,42940,113815
2022-09-01,36081,2536,-1,1062,3054,6651,32821,75,41576,45994,120465
2022-10-01,36081,1997,-2,705,2693,5394,34817,73,42280,48688,125859
2022-11-01,36081,1329,-2,-57,1922,3191,36146,71,42224,50611,129050
2022-12-01,36081,1745,0,-990,3922,4676,37890,71,41235,54530,133727
2023-01-01,36081,517,-1,764,2186,3466,38407,70,41999,56716,137194
2023-02-01,36081,1872,0,604,3750,6226,40280,70,42603,60465,143418
2023-03-01,36081,1662,-3,160,5191,7010,41942,67,42763,65658,150429
2023-04-01,36081,1543,-1,5,4486,6034,43485,66,42768,70144,156463
2023-05-01,36081,1026,0,1872,4470,7369,44511,66,44639,74616,163832
2023-06-01,36081,1624,-1,2661,4678,8961,46135,65,47303,79297,172799
2023-07-01,36081,673,0,1114,4710,6497,46808,65,48385,83962,179219
2023-08-01,36081,1485,0,514,5666,7666,48293,65,48900,89627,186884
2023-09-23,36081,2165,0,391,3427,5983,50457,65,49291,93054,192867
2023-10-01,36081,1503,-1,674,5411,7587,51960,64,49994,98649,200668
2023-11-01,36081,833,-4,-1707,8422,7544,52793,60,48287,107069,208209
2023-12-01,36081,108,0,-1872,7930,6165,52901,60,46414,114998,214374
2022-01-01,36083,200,0,49,131,380,2250,1,2253,964,5468
2022-02-01,36083,216,0,131,131,477,2465,1,2385,1092,5947
2022-03-01,36083,302,0,137,83,521,2766,1,2521,1175,6466
2022-04-01,36083,280,0,-19,98,358,3047,1,2503,1272,6825
2022-05-01,36083,317,0,105,123,544,3363,1,2607,1395,7370
2022-06-01,36083,261,0,-23,307,544,3623,1,2585,1702,7913
2022-07-01,36083,407,0,-216,197,388,4030,1,2369,1900,8299
2022-08-01,36083,362,0,-71,217,510,4393,1,2298,2116,8810
2022-09-01,36083,280,0,-44,374,609,4673,1,2253,2492,9420
2022-10-01,36083,261,0,12,111,381,4933,1,2266,2603,9800
2022-11-01,36083,215,0,-61,70,223,5148,1,2202,2670,10022
2022-12-01,36083,298,0,25,93,416,5444,1,2230,2764,10439
2023-01-01,36083,216,0,-2,159,371,5661,1,2226,2922,10811
2023-02-01,36083,325,0,-47,91,370,5985,1,2180,3012,11180
2023-03-01,36083,236,0,-19,207,423,6219,1,2162,3219,11603
2023-04-01,36083,239,0,-29,151,361,6456,1,2133,3370,11962
2023-05-01,36083,179,0,71,235,485,6636,1,2204,3606,12447
2023-06-01,36083,268,0,145,66,481,6903,1,2352,3675,12926
2023-07-01,36083,224,0,117,139,480,7126,1,2466,3811,13405
2023-08-01,36083,230,0,7,147,384,7356,1,2475,3957,13786
2023-09-23,36083,293,0,-19,69,343,7649,1,2456,4024,14129
2023-10-01,36083,97,0,-59,136,173,7747,1,2397,4164,14307
2023-11-01,36083,-16,0,-150,323,158,7731,1,2248,4483,14461
2023-12-01,36083,-52,0,-113,256,88,7679,1,2133,4738,14550
2022-01-01,36085,179,0,383,450,1012,2375,1,5770,4167,12313
2022-02-01,36085,268,0,372,41,681,2643,1,6142,4208,12994
2022-03-01,36085,440,0,605,335,1380,3083,1,6747,4543,14374
2022-04-01,36085,342,0,124,400,866,3425,1,6871,4943,15240
2022-05-01,36085,455,0,223,479,1157,3880,1,7094,5422,16397
2022-06-01,36085,411,0,40,634,1085,4291,1,7134,6056,17482
2022-07-01,36085,484,0,-133,484,835,4775,1,7001,6540,18317
2022-08-01,36085,395,0,-1,735,1129,5170,1,7000,7275,19446
2022-09-01,36085,365,0,63,716,1144,5535,1,7063,7991,20590
2022-10-01,36085,264,0,89,622,975,5799,1,7152,8613,21565
2022-11-01,36085,226,0,90,333,649,6025,1,7242,8946,22214
2022-12-01,36085,158,0,71,743,972,6183,1,7313,9689,23186
2023-01-01,36085,27,0,551,894,1472,6210,1,7864,10583,24658
2023-02-01,36085,275,0,98,733,1106,6485,1,7962,11316,25764
2023-03-01,36085,233,0,-9,832,1056,6718,1,7953,12148,26820
2023-04-01,36085,192,0,-60,1036,1168,6910,1,7893,13184,27988
2023-05-01,36085,161,0,173,880,1214,7071,1,8066,14064,29202
2023-06-01,36085,198,0,368,629,1195,7269,1,8434,14693,30397
2023-07-01,36085,107,0,280,472,859,7376,1,8714,15165,31256
2023-08-01,36085,163,0,45,938,1146,7539,1,8759,16103,32402
2023-09-23,36085,154,0,-67,356,443,7693,1,8692,16459,32845
2023-10-01,36085,100,0,-51,854,903,7793,1,8641,17313,33748
2023-11-01,36085,25,0,-685,1307,647,7818,1,7956,18620,34395
2023-12-01,36085,-32,0,-540,1327,755,7786,1,7416,19947,35150
2022-01-01,36087,0,1,212,437,650,64,4,3156,2874,6098
2022-02-01,36087,-4,0,126,123,245,60,4,3282,2997,6343
2022-03-01,36087,-1,0,199,369,567,59,4,3481,3366,6910
2022-04-01,36087,-3,0,27,197,221,56,4,3508,3563,7131
2022-05-01,36087,-1,0,90,282,371,55,4,3598,3845,7502
2022-06-01,36087,0,1,42,193,236,55,5,3640,4038,7738
2022-07-01,36087,-2,-1,-197,43,-157,53,4,3443,4081,7581
2022-08-01,36087,-1,1,-82,231,149,52,5,3361,4312,7730
2022-09-01,36087,-3,1,14,250,262,49,6,3375,4562,7992
2022-10-01,36087,-2,0,26,234,258,47,6,3401,4796,8250
2022-11-01,36087,0,0,-44,174,130,47,6,3357,4970,8380
2022-12-01,36087,-1,0,7,403,409,46,6,3364,5373,8789
2023-01-01,36087,-1,0,103,506,608,45,6,3467,5879,9397
2023-02-01,36087,-2,0,65,251,314,43,6,3532,6130,9711
2023-03-01,36087,-3,0,43,301,341,40,6,3575,6431,10052
2023-04-01,36087,-3,0,0,321,318,37,6,3575,6752,10370
2023-05-01,36087,0,0,91,547,638,37,6,3666,7299,11008
2023-06-01,36087,-5,0,98,646,739,32,6,3764,7945,11747
2023-07-01,36087,0,0,76,770,846,32,6,3840,8715,12593
2023-08-01,36087,1,0,6,598,605,33,6,3846,9313,13198
2023-09-23,36087,-2,0,17,307,322,31,6,3863,9620,13520
2023-10-01,36087,0,0,77,309,386,31,6,3940,9929,13906
2023-11-01,36087,-2,0,22,457,477,29,6,3962,10386,14383
2023-12-01,36087,-1,0,120,328,447,28,6,4082,10714,14830
2022-01-01,36089,83,0,92,69,243,1492,0,1184,591,3265
2022-02-01,36089,115,0,107,29,252,1609,0,1290,619,3518
2022-03-01,36089,148,0,117,37,305,1756,0,1407,659,3823
2022-04-01,36089,165,0,-59,51,158,1922,0,1350,711,3982
2022-05-01,36089,196,0,18,32,244,2117,0,1366,742,4227
2022-06-01,36089,224,0,35,74,333,2340,0,1401,816,4559
2022-07-01,36089,262,0,-71,65,257,2603,0,1331,881,4816
2022-08-01,36089,269,0,4,68,342,2871,0,1335,949,5158
2022-09-01,36089,232,0,35,82,350,3104,0,1371,1032,5509
2022-10-01,36089,191,0,57,38,286,3295,0,1428,1073,5794
2022-11-01,36089,121,0,49,63,234,3415,0,1478,1136,6027
2022-12-01,36089,191,0,36,113,341,3605,0,1513,1247,6365
2023-01-01,36089,143,0,36,150,330,3749,0,1550,1397,6697
2023-02-01,36089,197,0,30,128,356,3946,0,1580,1526,7051
2023-03-01,36089,178,0,-32,152,300,4124,0,1549,1679,7350
2023-04-01,36089,161,0,-12,154,307,4285,0,1538,1835,7659
2023-05-01,36089,187,0,-27,163,323,4473,0,1513,1999,7981
2023-06-01,36089,149,0,-6,161,305,4627,0,1511,2162,8299
2023-07-01,36089,92,0,18,153,262,4715,0,1524,2313,8549
2023-08-01,36089,163,0,-58,163,268,4877,0,1465,2475,8817
2023-09-23,36089,185,0,-45,115,254,5065,0,1420,2592,9071
2023-10-01,36089,77,0,-15,201,263,5144,0,1409,2793,9347
2023-11-01,36089,-88,0,-76,292,130,5052,0,1329,3083,9465
2023-12-01,36089,-254,0,-136,2294,1904,4799,0,1192,5379,11370
2022-01-01,36091,124,0,85,169,378,1186,0,1155,1094,3433
2022-02-01,36091,137,0,85,82,307,1323,0,1239,1177,3738
2022-03-01,36091,254,0,125,81,461,1579,0,1365,1259,4201
2022-04-01,36091,326,0,-40,88,374,1904,0,1324,1347,4576
2022-05-01,36091,446,0,33,162,636,2350,0,1355,1508,5214
2022-06-01,36091,468,0,33,120,618,2817,0,1387,1627,5830
2022-07-01,36091,621,0,-40,93,674,3438,0,1347,1719,6506
2022-08-01,36091,521,0,9,118,649,3960,0,1357,1837,7154
2022-09-01,36091,466,0,2,135,604,4427,0,1360,1973,7757
2022-10-01,36091,321,0,39,113,470,4746,0,1398,2083,8230
2022-11-01,36091,346,0,2,72,419,5090,0,1403,2157,8647
2022-12-01,36091,359,0,1,132,492,5450,0,1404,2288,9143
2023-01-01,36091,350,0,52,228,630,5800,0,1456,2515,9770
2023-02-01,36091,440,0,-27,131,544,6239,0,1429,2646,10314
2023-03-01,36091,412,0,-27,151,538,6652,0,1403,2798,10852
2023-04-01,36091,401,0,-33,163,532,7054,0,1371,2959,11383
2023-05-01,36091,431,0,24,218,671,7484,0,1395,3178,12052
2023-06-01,36091,365,0,46,196,608,7848,0,1440,3373,12662
2023-07-01,36091,261,0,27,149,438,8110,0,1467,3521,13099
2023-08-01,36091,412,0,-46,180,546,8524,0,1419,3702,13644
2023-09-23,36091,405,0,-67,125,463,8926,0,1352,3828,14105
2023-10-01,36091,81,0,-69,221,236,9007,0,1285,4049,14340
2023-11-01,36091,-107,0,-43,268,116,8899,0,1242,4315,14457
2023-12-01,36091,-32,0,-62,285,189,8865,0,1181,4601,14645
2022-01-01,36093,154,0,91,88,331,1808,0,2963,939,5712
2022-02-01,36093,173,0,232,63,470,1982,0,3196,1004,6183
2022-03-01,36093,199,0,305,102,606,2180,0,3501,1107,6788
2022-04-01,36093,264,0,33,100,394,2445,0,3535,1206,7182
2022-05-01,36093,257,0,162,230,650,2701,0,3696,1435,7834
2022-06-01,36093,253,0,50,227,534,2957,0,3747,1665,8367
2022-07-01,36093,293,0,-304,265,254,3250,0,3442,1930,8623
2022-08-01,36093,268,0,-70,434,633,3519,0,3372,2366,9257
2022-09-01,36093,260,0,-175,434,521,3777,0,3197,2800,9776
2022-10-01,36093,227,0,-20,475,685,4005,0,3177,3277,10459
2022-11-01,36093,249,0,-69,243,424,4255,0,3109,3517,10883
2022-12-01,36093,235,0,-125,208,320,4489,0,2983,3726,11199
2023-01-01,36093,225,0,-59,216,389,4716,0,2926,3944,11587
2023-02-01,36093,294,0,-13,41,320,5011,0,2912,3984,11908
2023-03-01,36093,278,0,-63,129,346,5291,0,2848,4114,12253
2023-04-01,36093,232,0,31,251,514,5522,0,2879,4364,12768
2023-05-01,36093,249,0,44,234,532,5773,0,2923,4599,13297
2023-06-01,36093,284,0,145,131,562,6058,0,3069,4728,13858
2023-07-01,36093,153,0,90,15,255,6210,0,3159,4745,14113
2023-08-01,36093,178,0,30,184,391,6386,0,3188,4927,14504
2023-09-23,36093,184,0,14,233,432,6573,0,3202,5160,14938
2023-10-01,36093,8,0,-114,307,202,6584,0,3090,5468,15140
2023-11-01,36093,32,0,-249,384,168,6616,0,2841,5849,15306
2023-12-01,36093,-81,0,-218,420,125,6533,0,2623,6272,15430
2022-01-01,36095,34,0,7,25,66,318,0,219,164,699
2022-02-01,36095,18,0,26,19,64,337,0,244,182,763
2022-03-01,36095,32,0,22,19,73,370,0,266,201,836
2022-04-01,36095,42,0,-9,9,42,413,0,258,210,879
2022-05-01,36095,49,0,21,15,85,461,0,278,225,962
2022-06-01,36095,54,0,-5,20,67,513,0,272,244,1026
2022-07-01,36095,67,0,-11,17,73,578,0,261,264,1101
2022-08-01,36095,49,0,-8,21,62,627,0,255,284,1166
2022-09-01,36095,63,0,14,21,97,689,0,267,304,1261
2022-10-01,36095,38,0,14,21,75,727,0,280,327,1336
2022-11-01,36095,31,0,15,15,64,759,0,297,343,1398
2022-12-01,36095,35,0,9,39,83,793,0,305,382,1483
2023-01-01,36095,42,0,6,46,96,836,0,313,429,1579
2023-02-01,36095,49,0,6,31,84,884,0,318,459,1663
2023-03-01,36095,38,0,-2,24,59,919,0,315,483,1720
2023-04-01,36095,41,0,-1,32,73,961,0,315,516,1792
2023-05-01,36095,20,0,-3,20,37,981,0,311,538,1830
2023-06-01,36095,29,0,-5,22,44,1008,0,307,558,1875
2023-07-01,36095,43,0,3,41,87,1052,0,310,598,1959
2023-08-01,36095,31,0,-6,40,65,1083,0,304,639,2027
2023-09-23,36095,43,0,-2,16,57,1126,0,303,654,2084
2023-10-01,36095,4,0,-4,38,37,1132,0,298,692,2122
2023-11-01,36095,-21,0,-8,69,38,1110,0,289,761,2159
2023-12-01,36095,-13,0,-11,54,30,1096,0,279,813,2189
2022-01-01,36097,12,-1,7,14,34,153,0,175,97,424
2022-02-01,36097,19,0,17,2,40,171,0,193,98,464
2022-03-01,36097,12,0,20,20,51,183,0,216,118,516
2022-04-01,36097,24,0,-12,-1,12,210,0,203,118,528
2022-05-01,36097,23,0,5,10,37,232,0,209,128,568
2022-06-01,36097,23,0,2,4,30,254,0,208,134,597
2022-07-01,36097,28,0,-10,6,24,285,0,197,141,622
2022-08-01,36097,31,0,-11,14,36,316,0,187,155,658
2022-09-01,36097,31,0,9,9,49,347,0,197,164,707
2022-10-01,36097,27,0,8,7,42,375,0,205,171,751
2022-11-01,36097,14,0,-3,18,30,389,0,205,189,781
2022-12-01,36097,11,0,9,21,40,399,0,213,210,823
2023-01-01,36097,0,0,15,28,44,399,0,229,239,869
2023-02-01,36097,30,0,3,6,38,428,0,232,246,908
2023-03-01,36097,18,0,-6,12,21,448,0,225,256,932
2023-04-01,36097,20,0,-6,23,35,466,0,217,280,966
2023-05-01,36097,18,0,-6,23,36,486,0,212,302,1002
2023-06-01,36097,10,0,-5,15,19,497,0,207,318,1023
2023-07-01,36097,7,0,2,5,16,506,0,211,323,1040
2023-08-01,36097,21,0,6,31,55,528,0,213,354,1095
2023-09-23,36097,8,0,-12,7,3,535,0,201,360,1098
2023-10-01,36097,2,0,2,10,15,539,0,202,371,1114
2023-11-01,36097,-7,0,-3,22,14,532,0,199,396,1129
2023-12-01,36097,-16,0,-7,35,14,517,0,192,433,1142
2022-01-01,36099,32,0,61,22,116,416,0,381,175,971
2022-02-01,36099,47,1,14,18,80,464,1,396,194,1053
2022-03-01,36099,56,0,32,14,104,521,1,427,208,1157
2022-04-01,36099,52,-1,-12,10,48,573,0,415,218,1208
2022-05-01,36099,60,0,-2,19,78,633,0,413,237,1284
2022-06-01,36099,66,0,-3,23,86,700,0,410,261,1371
2022-07-01,36099,88,0,-35,21,75,789,0,375,282,1445
2022-08-01,36099,69,0,-2,14,82,857,0,373,295,1527
2022-09-01,36099,64,0,-11,30,86,923,0,361,329,1614
2022-10-01,36099,49,0,-12,12,50,973,0,350,341,1663
2022-11-01,36099,35,0,-21,43,57,1007,0,329,384,1722
2022-12-01,36099,59,0,0,43,104,1067,0,331,428,1826
2023-01-01,36099,55,0,2,56,113,1123,0,333,484,1939
2023-02-01,36099,69,0,11,25,106,1190,0,344,510,2046
2023-03-01,36099,73,0,-10,42,105,1265,0,334,555,2151
2023-04-01,36099,48,0,0,64,113,1313,0,334,618,2264
2023-05-01,36099,69,0,8,57,134,1383,0,340,674,2398
2023-06-01,36099,51,0,8,59,118,1432,0,349,736,2520
2023-07-01,36099,38,0,2,29,71,1472,0,351,763,2586
2023-08-01,36099,55,0,-31,39,65,1529,0,319,804,2650
2023-09-23,36099,48,0,-5,49,90,1577,0,314,852,2740
2023-10-01,36099,23,0,-7,42,57,1599,0,306,896,2802
2023-11-01,36099,-10,0,-7,85,69,1588,0,300,980,2867
2023-12-01,36099,-13,0,1,43,32,1575,0,300,1024,2900
2022-01-01,36101,96,0,50,54,199,1345,4,1096,586,3033
2022-02-01,36101,138,0,72,4,214,1483,4,1169,588,3245
2022-03-01,36101,142,0,127,34,303,1625,4,1295,624,3551
2022-04-01,36101,147,0,-60,37,126,1773,4,1236,662,3674
2022-05-01,36101,186,0,42,39,269,1956,4,1276,702,3940
2022-06-01,36101,223,0,5,70,296,2180,4,1282,772,4238
2022-07-01,36101,240,-2,-3,38,273,2420,2,1280,811,4511
2022-08-01,36101,255,0,-24,95,327,2678,2,1254,905,4841
2022-09-01,36101,219,0,41,47,308,2896,2,1296,953,5147
2022-10-01,36101,98,0,71,39,207,2994,2,1365,993,5354
2022-11-01,36101,58,0,25,59,143,3053,2,1389,1051,5495
2022-12-01,36101,128,0,31,68,228,3179,2,1420,1119,5720
2023-01-01,36101,119,0,-3,154,269,3299,2,1417,1273,5989
2023-02-01,36101,176,0,17,101,296,3474,2,1433,1373,6283
2023-03-01,36101,143,0,-44,143,245,3617,2,1387,1516,6526
2023-04-01,36101,150,0,-41,143,255,3767,2,1347,1659,6783
2023-05-01,36101,173,0,-7,160,324,3943,2,1340,1820,7105
2023-06-01,36101,142,0,14,153,309,4083,2,1355,1972,7416
2023-07-01,36101,81,0,7,67,155,4164,2,1363,2037,7568
2023-08-01,36101,143,0,-39,123,229,4311,2,1324,2159,7800
2023-09-23,36101,126,0,-42,68,151,4435,2,1283,2228,7950
2023-10-01,36101,35,0,-50,194,177,4475,2,1232,2423,8130
2023-11-01,36101,43,0,-61,274,255,4514,2,1169,2696,8385
2023-12-01,36101,-7,0,-46,174,120,4508,2,1123,2869,8502
2022-01-01,36103,-10,1,611,237,839,418,3,7051,3606,11078
