puma22,cd118,stab,PUMA22name,pop20,afact
3604263,3615,NY,"NYC-Bronx Community Districts 3 & 6--Morrisania, Tremont, Belmont, & West Farms",161380,0.8939 
3604301,3607,NY,NYC-Brooklyn Community District 1--Williamsburg & Greenpoint,204125,1 
3604302,3607,NY,NYC-Brooklyn Community District 2--Downtown Brooklyn & Fort Greene,72558,0.5684 
3604302,3610,NY,NYC-Brooklyn Community District 2--Downtown Brooklyn & Fort Greene,55092,0.4316 
3604303,3607,NY,NYC-Brooklyn Community District 3--Bedford-Stuyvesant,584,0.0034 
3604303,3608,NY,NYC-Brooklyn Community District 3--Bedford-Stuyvesant,173258,0.9966 
3604304,3607,NY,NYC-Brooklyn Community District 4--Bushwick,120747,1 
3604305,3607,NY,NYC-Brooklyn Community District 5--East New York & Cypress Hills,69526,0.3447 
3604305,3608,NY,NYC-Brooklyn Community District 5--East New York & Cypress Hills,132156,0.6553 
3604306,3610,NY,NYC-Brooklyn Community District 6--Park Slope & Carroll Gardens,116586,1 
3604307,3610,NY,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace,133706,1 
3604308,3607,NY,NYC-Brooklyn Community District 8--Crown Heights (North),1400,0.0129 
3604308,3608,NY,NYC-Brooklyn Community District 8--Crown Heights (North),3915,0.036 
3604308,3609,NY,NYC-Brooklyn Community District 8--Crown Heights (North),81786,0.7517 
3604308,3610,NY,NYC-Brooklyn Community District 8--Crown Heights (North),21704,0.1995 
3604309,3609,NY,NYC-Brooklyn Community District 9--Crown Heights (South),99439,0.9934 
3604309,3610,NY,NYC-Brooklyn Community District 9--Crown Heights (South),664,0.0066 
3604310,3610,NY,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights,15391,0.1146 
3604310,3611,NY,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights,118928,0.8854 
3604311,3608,NY,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach,1166,0.0059 
3604311,3609,NY,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach,35078,0.1767 
3604311,3611,NY,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach,162283,0.8174 
3604312,3609,NY,NYC-Brooklyn Community District 12--Borough Park & Kensington,121671,0.5782 
3604312,3610,NY,NYC-Brooklyn Community District 12--Borough Park & Kensington,88761,0.4218 
3604313,3608,NY,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach,113438,0.9999 
3604313,3611,NY,NYC-Brooklyn Community District 13--Coney Island & Brighton Beach,13,0.0001 
3604314,3609,NY,NYC-Brooklyn Community District 14--Flatbush & Midwood,162410,1 
3604315,3608,NY,NYC-Brooklyn Community District 15--Sheepshead Bay & Gravesend (East),118169,0.7234 
3604315,3609,NY,NYC-Brooklyn Community District 15--Sheepshead Bay & Gravesend (East),45177,0.2766 
3604316,3607,NY,NYC-Brooklyn Community District 16--Ocean Hill & Brownsville,62,0.0006 
3604316,3608,NY,NYC-Brooklyn Community District 16--Ocean Hill & Brownsville,90475,0.8862 
3604316,3609,NY,NYC-Brooklyn Community District 16--Ocean Hill & Brownsville,11558,0.1132 
3604317,3608,NY,NYC-Brooklyn Community District 17--East Flatbush,486,0.003 
3604317,3609,NY,NYC-Brooklyn Community District 17--East Flatbush,159757,0.997 
3604318,3608,NY,NYC-Brooklyn Community District 18--Canarsie & Flatlands,143909,0.7054 
3604318,3609,NY,NYC-Brooklyn Community District 18--Canarsie & Flatlands,60096,0.2946 
3604401,3606,NY,NYC-Queens Community District 1--Astoria & Queensbridge,1579,0.0082 
3604401,3607,NY,NYC-Queens Community District 1--Astoria & Queensbridge,54959,0.2847 
3604401,3614,NY,NYC-Queens Community District 1--Astoria & Queensbridge,136493,0.7071 
3604402,3606,NY,"NYC-Queens Community District 2--Long Island City, Sunnyside, & Woodside",50989,0.3702 
3604402,3607,NY,"NYC-Queens Community District 2--Long Island City, Sunnyside, & Woodside",86729,0.6298 
3604403,3606,NY,NYC-Queens Community District 3--Jackson Heights & East Elmhurst,55384,0.3097 
3604403,3614,NY,NYC-Queens Community District 3--Jackson Heights & East Elmhurst,123471,0.6903 
3604404,3606,NY,NYC-Queens Community District 4--Elmhurst & Corona,117958,0.6491 
3604404,3614,NY,NYC-Queens Community District 4--Elmhurst & Corona,63772,0.3509 
3604405,3605,NY,"NYC-Queens Community District 5--Ridgewood, Maspeth, & Middle Village",1857,0.0104 
3604405,3606,NY,"NYC-Queens Community District 5--Ridgewood, Maspeth, & Middle Village",70042,0.3907 
3604405,3607,NY,"NYC-Queens Community District 5--Ridgewood, Maspeth, & Middle Village",107395,0.599 
3604406,3605,NY,NYC-Queens Community District 6--Forest Hills & Rego Park,241,0.002 
3604406,3606,NY,NYC-Queens Community District 6--Forest Hills & Rego Park,119465,0.998 
3604407,3603,NY,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone",71327,0.2633 
3604407,3606,NY,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone",165976,0.6126 
3604407,3614,NY,"NYC-Queens Community District 7--Flushing, Murray Hill, & Whitestone",33627,0.1241 
3604408,3605,NY,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood",38602,0.2443 
3604408,3606,NY,"NYC-Queens Community District 8--Fresh Meadows, Hillcrest, & Briarwood",119384,0.7557 
3604409,3605,NY,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven",99391,0.6544 
3604409,3607,NY,"NYC-Queens Community District 9--Kew Gardens, Richmond Hill, & Woodhaven",52485,0.3456 
3604410,3605,NY,NYC-Queens Community District 10--South Ozone Park & Howard Beach,123977,0.9509 
3604410,3607,NY,NYC-Queens Community District 10--South Ozone Park & Howard Beach,6401,0.0491 
3604411,3603,NY,"NYC-Queens Community District 11--Auburndale, Bayside, & Douglaston",46434,0.3795 
3604411,3606,NY,"NYC-Queens Community District 11--Auburndale, Bayside, & Douglaston",75932,0.6205 
3604412,3605,NY,"NYC-Queens Community District 12--Jamaica, St. Albans, & Hollis",257497,0.999 
3604412,3606,NY,"NYC-Queens Community District 12--Jamaica, St. Albans, & Hollis",262,0.001 
3604413,3603,NY,"NYC-Queens Community District 13--Queens Village, Bellerose, & Rosedale",68429,0.3427 
3604413,3605,NY,"NYC-Queens Community District 13--Queens Village, Bellerose, & Rosedale",131219,0.6573 
3604414,3605,NY,NYC-Queens Community District 14--The Rockaways,124187,1 
3604501,3611,NY,NYC-Staten Island Community District 1--North Shore,189663,1 
3604502,3611,NY,NYC-Staten Island Community District 2--Mid-Island,141591,1 
3604503,3611,NY,NYC-Staten Island Community District 3--South Shore,164493,1 
3700100,3705,NC,"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",113372,0.8599 
3700100,3711,NC,"Boone High Country--Watauga, Ashe, Yancey, Avery & Mitchell Counties",18470,0.1401 
3700200,3705,NC,"Wilkesboro High Country--Surry, Wilkes & Alleghany Counties",148216,1 
3700300,3705,NC,Rockingham & Stokes Counties,44520,0.3283 
3700300,3706,NC,Rockingham & Stokes Counties,91096,0.6717 
3700400,3704,NC,"Granville, Person & Caswell Counties",100726,0.8201 
3700400,3706,NC,"Granville, Person & Caswell Counties",22099,0.1799 
3700500,3701,NC,Franklin & Vance Counties,111151,1 
3700600,3701,NC,"Halifax, Hertford, Northampton & Warren Counties",106287,1 
3700700,3701,NC,Northeast Albemarle Sound Region,77759,0.6691 
3700700,3703,NC,Northeast Albemarle Sound Region,38455,0.3309 
3700800,3701,NC,South & West Albemarle Sound & Outer Banks Regions,54213,0.3552 
3700800,3703,NC,South & West Albemarle Sound & Outer Banks Regions,98432,0.6448 
3700900,3701,NC,Nash & Edgecombe Counties--Rocky Mount City,143870,1 
3701001,3701,NC,"Wilson, Greene & Johnston (East) Counties--Wilson City",99235,0.6677 
3701001,3713,NC,"Wilson, Greene & Johnston (East) Counties--Wilson City",49379,0.3323 
3701101,3713,NC,Johnston County (West),166620,1 
3701201,3702,NC,Raleigh City (South & Central),92440,0.6198 
3701201,3713,NC,Raleigh City (South & Central),56702,0.3802 
3701202,3702,NC,Raleigh City (North),139995,1 
3701203,3702,NC,"Wake County (Northeast)--Raleigh City (Northeast), Wake Forest & Rolesville Towns",136364,1 
3701204,3702,NC,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",91077,0.6571 
3701204,3713,NC,"Wake County (East)--Raleigh City (East), Knightdale & Garner (North) Towns",47535,0.3429 
3701205,3702,NC,Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns,1041,0.0079 
3701205,3713,NC,Wake County (Southeast)--Garner (South) & Fuquay-Varina Towns,131402,0.9921 
3701206,3702,NC,Wake County (Northwest)--Raleigh City (Northwest) & Morrisville Town,137026,1 
3701207,3702,NC,Wake County (West Central)--Cary Town,99594,0.7131 
3701207,3713,NC,Wake County (West Central)--Cary Town,40077,0.2869 
3701208,3702,NC,Wake County (Southwest)--Apex & Holly Springs Towns,48134,0.3082 
3701208,3713,NC,Wake County (Southwest)--Apex & Holly Springs Towns,108023,0.6918 
3701301,3704,NC,Durham County (South)--Durham City (South),178198,1 
3701302,3704,NC,Durham County (North)--Durham City (North),146635,1 
3701400,3704,NC,Orange County--Chapel Hill Town,148696,1 
3701500,3709,NC,Chatham & Lee Counties,139570,1 
3701600,3704,NC,Alamance County--Burlington City,171415,1 
3701701,3706,NC,Greensboro City (North),138383,1 
3701702,3706,NC,Greensboro City (South),121736,1 
3701703,3706,NC,Guilford County (North)--Summerfield Town,138684,1 
3701704,3706,NC,Guilford County (South)--High Point City,142496,1 
3701801,3705,NC,Winston-Salem City (North),88128,0.7982 
3701801,3706,NC,Winston-Salem City (North),22279,0.2018 
3701802,3705,NC,Winston-Salem City (South),114080,0.8658 
3701802,3706,NC,Winston-Salem City (South),17688,0.1342 
3701803,3705,NC,Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village,89206,0.6353 
3701803,3706,NC,Forsyth County (Outside Winston-Salem City)--Kernersville Town & Clemmons Village,51209,0.3647 
3701900,3705,NC,"Davie, Yadkin & Iredell (North) Counties",79926,0.7611 
3701900,3710,NC,"Davie, Yadkin & Iredell (North) Counties",25086,0.2389 
3702000,3705,NC,Caldwell & Alexander Counties,68222,0.5826 
3702000,3710,NC,Caldwell & Alexander Counties,48874,0.4174 
3702100,3710,NC,Burke & McDowell Counties,87570,0.6627 
3702100,3711,NC,Burke & McDowell Counties,44578,0.3373 
3702201,3711,NC,Buncombe County (Southeast)--Asheville City,135734,1 
3702202,3711,NC,Buncombe County (Northwest),133718,1 
3702300,3711,NC,"Haywood, Madison, Swain, Graham & Jackson (North) Counties",105429,1 
3702400,3711,NC,"Jackson (South), Macon, Cherokee & Clay Counties",119986,1 
3702500,3711,NC,Henderson & Transylvania Counties,149267,1 
3702600,3710,NC,"Rutherford, Cleveland (West) & Polk Counties--Shelby City",96350,0.7146 
3702600,3711,NC,"Rutherford, Cleveland (West) & Polk Counties--Shelby City",38489,0.2854 
3702700,3710,NC,Lincoln & Cleveland (East) Counties,135262,1 
3702800,3710,NC,Catawba County--Hickory City,160610,1 
3702900,3710,NC,Iredell (South)--Mooresville Town & Statesville City,161607,1 
3703001,3710,NC,Gaston County (Northwest)--Mount Holly City,30081,0.279 
3703001,3714,NC,Gaston County (Northwest)--Mount Holly City,77735,0.721 
3703002,3710,NC,Gaston County (Southeast)--Gastonia & Belmont Cities,230,0.0019 
3703002,3714,NC,Gaston County (Southeast)--Gastonia & Belmont Cities,119897,0.9981 
3703101,3712,NC,Charlotte City (Central),26860,0.2097 
3703101,3714,NC,Charlotte City (Central),101221,0.7903 
3703102,3712,NC,Charlotte City (Northwest),112407,0.8629 
3703102,3714,NC,Charlotte City (Northwest),17857,0.1371 
3703103,3712,NC,Charlotte City (Northeast),123675,1 
3703104,3714,NC,Charlotte City (South),157590,1 
3703105,3714,NC,Charlotte City (Southwest),120328,1 
3703106,3712,NC,"Mecklenburg County (North)--Huntersville, Cornelius & Davidson Towns",176108,1 
3703107,3712,NC,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,128393,0.9523 
3703107,3714,NC,Mecklenburg County (East)--Mint Hill & Matthews (North) Towns,6438,0.0477 
3703108,3714,NC,Mecklenburg County (South)--Matthews Town (South),144605,1 
3703200,3708,NC,"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",1448,0.0086 
3703200,3712,NC,"Cabarrus County (West)--Concord, Kannapolis Cities & Harrisburg Town",166565,0.9914 
3703300,3708,NC,Stanly & Cabarrus (East) Counties,108632,0.903 
3703300,3712,NC,Stanly & Cabarrus (East) Counties,11663,0.097 
3703400,3708,NC,Rowan County,146875,1 
3703500,3708,NC,Davidson County,168930,1 
3703600,3709,NC,Randolph County,144171,1 
3703700,3708,NC,Moore & Montgomery Counties,25751,0.2052 
3703700,3709,NC,Moore & Montgomery Counties,99727,0.7948 
3703800,3709,NC,Harnett County,58301,0.4365 
3703800,3713,NC,Harnett County,75267,0.5635 
3703900,3703,NC,Sampson & Duplin Counties,107751,1 
3704000,3703,NC,Wayne County,46668,0.3977 
3704000,3713,NC,Wayne County,70665,0.6023 
3704101,3703,NC,"Lenoir, Onslow (North) & Jones Counties",111257,1 
3704200,3701,NC,Pitt County--Greenville City,153155,0.8996 
3704200,3703,NC,Pitt County--Greenville City,17088,0.1004 
3704300,3703,NC,Craven & Carteret Counties,168406,1 
3704501,3703,NC,Onslow County (South)--Jacksonville City,157613,1 
3704601,3707,NC,Pender & New Hanover (North) Counties,118807,1 
3704701,3707,NC,New Hanover County (South)--Wilmington City,167098,1 
3704800,3707,NC,Brunswick County,136693,1 
3704900,3707,NC,"Columbus, Bladen & Robeson Counties",196759,1 
3705001,3707,NC,Cumberland County (Central)--Fayetteville City (Central & East),22700,0.2085 
3705001,3709,NC,Cumberland County (Central)--Fayetteville City (Central & East),86166,0.7915 
3705002,3707,NC,Cumberland County (East)--Hope Mills & Spring Lake Towns,70504,0.611 
3705002,3709,NC,Cumberland County (East)--Hope Mills & Spring Lake Towns,44885,0.389 
3705003,3707,NC,Cumberland County (West)--Fayetteville City (West),33110,0.2997 
3705003,3709,NC,Cumberland County (West)--Fayetteville City (West),77363,0.7003 
3705200,3708,NC,"Hoke, Richmond & Scotland Counties",33713,0.2609 
3705200,3709,NC,"Hoke, Richmond & Scotland Counties",95489,0.7391 
3705301,3708,NC,Union (East) & Anson Counties--Monroe City,115838,1 
3705401,3708,NC,Union County (West)--Indian Trail & Stallings Towns,144484,1 
3800100,3800,ND,West North Dakota--Dickinson & Williston Cities,112858,1 
3800200,3800,ND,North Central North Dakota--Minot City,117198,1 
3800300,3800,ND,Bismarck & Mandan Cities,131749,1 
3800400,3800,ND,East Central North Dakota--Jamestown City,114068,1 
3800500,3800,ND,Northeast North Dakota--Grand Forks City,118696,1 
3800600,3800,ND,Cass County--Fargo City,184525,1 
3900100,3905,OH,"Mercer, Defiance, Williams, Van Wert & Paulding Counties",90265,0.5449 
3900100,3909,OH,"Mercer, Defiance, Williams, Van Wert & Paulding Counties",75388,0.4551 
3900200,3905,OH,"Fulton, Putnam & Henry Counties",62113,0.5925 
3900200,3909,OH,"Fulton, Putnam & Henry Counties",42713,0.4075 
3900301,3909,OH,Lucas County (West)--Sylvania & Maumee Cities,138675,1 
3900302,3909,OH,Toledo City (West),156151,1 
3900303,3909,OH,Toledo City (Central),113519,1 
3900401,3909,OH,"Sandusky, Ottawa & Lucas (East) Counties--Oregon City",122194,1 
3900500,3905,OH,Erie & Huron Counties,58565,0.4364 
3900500,3909,OH,Erie & Huron Counties,75622,0.5636 
3900601,3905,OH,Lorain County (North)--Lorain & Elyria Cities,133254,1 
3900602,3905,OH,"Lorain County (South)--North Ridgeville, Avon Lake & Avon Cities",179710,1 
3900701,3907,OH,"Cuyahoga County--Westlake, North Olmsted Cities & Bay Village",105921,1 
3900702,3907,OH,"Cuyahoga County (West)--Lakewood, Rocky River, Brook Park & Berea Cities",92190,0.6441 
3900702,3911,OH,"Cuyahoga County (West)--Lakewood, Rocky River, Brook Park & Berea Cities",50942,0.3559 
3900703,3907,OH,Cleveland City (West),108,0.001 
3900703,3911,OH,Cleveland City (West),106167,0.999 
3900704,3907,OH,"Cuyahoga County (South Central)--Parma, Parma Heights & Seven Hills Cities",125088,1 
3900705,3907,OH,"Cuyahoga County (South)--Strongsville, North Royalton & Broadview Heights Cities",118968,1 
3900706,3907,OH,"Cuyahoga County (Southeast)--Garfield Heights, Maple Heights & Bedford Cities",10015,0.0949 
3900706,3911,OH,"Cuyahoga County (Southeast)--Garfield Heights, Maple Heights & Bedford Cities",95491,0.9051 
3900707,3911,OH,Cleveland City (Central),116999,1 
3900708,3911,OH,Cleveland City (East) & Bratenahl Village,150888,1 
3900709,3911,OH,"Cuyahoga County (Northeast)--Euclid, Cleveland Heights & South Euclid Cities",144593,1 
3900710,3907,OH,"Cuyahoga County (East)--Shaker Heights, Solon, Mayfield Heights & Lyndhurst Cities",25897,0.1756 
3900710,3911,OH,"Cuyahoga County (East)--Shaker Heights, Solon, Mayfield Heights & Lyndhurst Cities",121550,0.8244 
3900801,3914,OH,"Lake County (West)--Willoughby, Eastlake, Willowick & Wickliffe Cities",106775,1 
3900802,3914,OH,Lake County (East)--Mentor & Painesville Cities,125828,1 
3900900,3914,OH,Ashtabula & Geauga Counties,192971,1 
3901001,3906,OH,Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties,40501,0.3122 
3901001,3914,OH,Trumbull (Outside Warren City) & Mahoning (Outside Youngstown City) Counties,89219,0.6878 
3901002,3914,OH,Trumbull County (South Central)--Warren & Niles Cities,112758,1 
3901003,3906,OH,"Mahoning County (Northeast)--Youngstown City, Boardman & Austintown",188113,1 
3901100,3913,OH,Portage County,2712,0.0168 
3901100,3914,OH,Portage County,159079,0.9832 
3901201,3913,OH,"Summit County (North & Northwest)--Hudson, Twinsburg & Macedonia Cities",120557,1 
3901202,3913,OH,"Summit County (East Central)--Cuyahoga Falls, Stow & Tallmadge Cities",111908,1 
3901203,3913,OH,Summit County (Central)--Akron City,192570,1 
3901204,3913,OH,"Summit County (South)--Green, Barberton & New Franklin Cities",115393,1 
3901300,3907,OH,Medina County,182470,1 
3901400,3907,OH,Wayne County,116894,1 
3901500,3904,OH,"Ashland, Holmes & Coshocton Counties",52447,0.3935 
3901500,3907,OH,"Ashland, Holmes & Coshocton Counties",9079,0.0681 
3901500,3912,OH,"Ashland, Holmes & Coshocton Counties",71756,0.5384 
3901600,3904,OH,Richland County,124936,1 
3901700,3904,OH,"Seneca, Wyandot & Crawford Counties",1071,0.009 
3901700,3905,OH,"Seneca, Wyandot & Crawford Counties",117923,0.991 
3901800,3905,OH,Wood County,69880,0.5284 
3901800,3909,OH,Wood County,62368,0.4716 
