state,puma22,stab,PUMA22name,pop20,afact
06,0607902,CA,San Luis Obispo County (East)--Inland Region,113727,1 
06,0608101,CA,"San Mateo County (North Central)--Daly City, Pacifica Cities & Colma Town",142648,1 
06,0608102,CA,"San Mateo County (North Central)--South San Francisco, San Bruno & Brisbane Cities PU",123800,1 
06,0608103,CA,"San Mateo County (Central)--San Mateo (North), Burlingame & Millbrae Cities",110800,1 
06,0608104,CA,San Mateo County (South & West)--San Mateo (South) & Half Moon Bay Cities,129709,1 
06,0608105,CA,"San Mateo County (East Central)--Redwood City, San Carlos & Belmont Cities",139778,1 
06,0608106,CA,"San Mateo County (Southeast)--Menlo Park, East Palo Alto Cities & Atherton Town",117707,1 
06,0608301,CA,Santa Barbara County (Northwest)--Santa Maria City & Orcutt,134057,1 
06,0608302,CA,"Santa Barbara County (North)--Lompoc, Guadalupe, Solvang & Buellton Cities",108260,1 
06,0608303,CA,Santa Barbara County--South Coast Region,205912,1 
06,0608505,CA,Santa Clara County (North Central)--San Jose City (East Central) & Alum Rock,109318,1 
06,0608506,CA,"Santa Clara County (East)--Gilroy, Morgan Hill & San Jose (South) Cities",128486,1 
06,0608507,CA,"Santa Clara County (Southwest)--Cupertino, Saratoga Cities & Los Gatos Town",143265,1 
06,0608508,CA,Santa Clara County (Central)--San Jose (West Central) & Campbell Cities,140927,1 
06,0608510,CA,Santa Clara County (Central)--San Jose City (Central),160284,1 
06,0608511,CA,Santa Clara County (Central)--San Jose City (South Central/Branham) & Cambrian Park P,108867,1 
06,0608512,CA,Santa Clara County (Central)--San Jose City (Southwest/Almaden Valley),113250,1 
06,0608515,CA,Santa Clara County (Northwest)--Palo Alto City & Los Altos Hills Town,102829,1 
06,0608516,CA,Santa Clara County (Northwest)--Sunnyvale City,160703,1 
06,0608517,CA,Santa Clara County (Northwest)--Santa Clara City,126117,1 
06,0608518,CA,Santa Clara County (Northwest)--San Jose (Berryessa) & Milpitas Cities,108171,1 
06,0608519,CA,Santa Clara County (Central)--San Jose City (North),167708,1 
06,0608520,CA,Santa Clara County (Central)--San Jose City (Southeast/Evergreen),117246,1 
06,0608521,CA,Santa Clara County (North)--San Jose City (North Valley/East San Jose),133325,1 
06,0608522,CA,Santa Clara County (Northwest)--Mountain View & Los Altos Cities,115763,1 
06,0608701,CA,Santa Cruz County (North)--Watsonville & Scotts Valley Cities,153412,1 
06,0608702,CA,Santa Cruz County (South & Coastal)--Santa Cruz City,117449,1 
06,0608900,CA,Shasta County--Redding City,182155,1 
06,0609501,CA,Solano County (Southwest)--Vallejo & Benicia Cities,154611,1 
06,0609502,CA,Solano County (Central)--Fairfield & Suisun City Cities,155753,1 
06,0609503,CA,Solano County (Northeast)--Vacaville & Dixon Cities,143127,1 
06,0609702,CA,"Sonoma County (South)--Petaluma, Rohnert Park & Cotati Cities",126344,1 
06,0609704,CA,"Sonoma County (North)--Windsor Town, Healdsburg & Cloverdale Cities",121768,1 
06,0609705,CA,Sonoma County (Central)--Santa Rosa City (West),101323,1 
06,0609706,CA,Sonoma County (East)--Santa Rosa City (East),139428,1 
06,0609901,CA,"Stanislaus County (Southwest)--Ceres, Patterson & Newman Cities",123567,1 
06,0609902,CA,Stanislaus County (Central)--Modesto City (West),125755,1 
06,0609903,CA,"Stanislaus County (Northeast)--Turlock, Riverbank, Oakdale & Waterford Cities",187249,1 
06,0609904,CA,Stanislaus County (Central)--Modesto City (East),116307,1 
06,0610100,CA,Sutter & Yuba Counties--Yuba City & Marysville Cities,181208,1 
06,0610701,CA,Tulare County (Northwest)--Visalia City,154048,1 
06,0610702,CA,Tulare County (West Central)--Tulare & Porterville Cities,162425,1 
06,0610703,CA,"Tulare County (Outside Visalia, Tulare & Porterville Cities)",156644,1 
06,0611102,CA,Ventura County (Southeast)--Thousand Oaks City,150570,1 
06,0611103,CA,Ventura County (Southwest)--Oxnard & Port Hueneme Cities,194941,1 
06,0611104,CA,Ventura County (Southwest)--San Buenaventura (Ventura) City,127723,1 
06,0611107,CA,"Ventura County (North)--Santa Paula, Fillmore & Ojai Cities",110950,1 
06,0611108,CA,Ventura County (Southeast)--Simi Valley City,129090,1 
06,0611109,CA,Ventura County (South Central)--Camarillo City & Moorpark City (Southwest),130569,1 
06,0611301,CA,"Yolo County (North)--Woodland & Winters Cities, UC Davis & Rural",101212,1 
06,0611302,CA,Yolo County (South)--Davis & West Sacramento Cities,115191,1 
08,0800100,CO,Northwest Colorado,106335,1 
08,0800200,CO,Mid Mountain,121240,1 
08,0800301,CO,Larimer,104570,1 
08,0800302,CO,Fort Collins,146602,1 
08,0800303,CO,Loveland,107894,1 
08,0800401,CO,Foothills,108651,1 
08,0800501,CO,East Boulder,124959,1 
08,0800502,CO,Boulder,126593,1 
08,0800601,CO,Broomfield,166256,1 
08,0800701,CO,Wheat Ridge,127144,1 
08,0800702,CO,Lakewood,122279,1 
08,0800703,CO,South Jefferson,149691,1 
08,0800801,CO,Highlands Ranch,135167,1 
08,0800901,CO,Castle Rock,128772,1 
08,0800902,CO,Parker,125072,1 
08,0801001,CO,Weld Rural,101321,1 
08,0801002,CO,Greeley,124107,1 
08,0801003,CO,South Weld,103553,1 
08,0801101,CO,Thornton,182360,1 
08,0801201,CO,Brighton,117450,1 
08,0801202,CO,Commerce City,180078,1 
08,0801301,CO,North Aurora,134210,1 
08,0801401,CO,Adams Arapahoe,109027,1 
08,0801501,CO,Englewood,111369,1 
08,0801601,CO,South Aurora,112829,1 
08,0801602,CO,South Metro,122368,1 
08,0801603,CO,Southeast Aurora,121162,1 
08,0801701,CO,Downtown Denver,149926,1 
08,0801702,CO,Northeast Denver,177315,1 
08,0801703,CO,Southwest Denver,122319,1 
08,0801704,CO,South Denver,119956,1 
08,0801705,CO,Glendale,176174,1 
08,0801800,CO,Northeast Colorado,120318,1 
08,0801900,CO,Southeast Colorado,100508,1 
08,0802001,CO,El Paso Teller,110610,1 
08,0802002,CO,North El Paso,150097,1 
08,0802003,CO,West Colorado Springs,112335,1 
08,0802004,CO,Central Colorado Springs,108430,1 
08,0802005,CO,Northeast Colorado Springs,132455,1 
08,0802006,CO,South Colorado Springs,141178,1 
08,0802101,CO,Central Mountain,116725,1 
08,0802200,CO,Southwest Colorado,115583,1 
08,0802301,CO,Pueblo,156202,1 
08,0802401,CO,West Central Colorado,103189,1 
08,0802501,CO,Mesa,139335,1 
09,0920100,CT,Northwest Hills,112503,1 
09,0920201,CT,Hartford Town,121054,1 
09,0920202,CT,Connecticut River North,159641,1 
09,0920203,CT,Capitol East,113449,1 
09,0920204,CT,"East Hartford, Manchester & Vernon Towns",140973,1 
09,0920205,CT,"Glastonbury, Wethersfield, Rocky Hill & Newington Towns",113838,1 
09,0920206,CT,"New Britain, Southington, Berlin & Plainville Towns",155336,1 
09,0920207,CT,Capitol West,160485,1 
09,0920301,CT,Northeastern Planning Region & Stafford Town,106820,1 
09,0920401,CT,Shoreline Southeastern,122385,1 
09,0920402,CT,Inland Southeastern,158045,1 
09,0920500,CT,Lower Connecticut River Valley,174225,1 
09,0920601,CT,New Haven Town,134023,1 
09,0920602,CT,South Central West,136292,1 
09,0920603,CT,South Central North,166415,1 
09,0920604,CT,South Central East,133757,1 
09,0920701,CT,Waterbury Town,114403,1 
09,0920702,CT,Naugatuck Valley North,177009,1 
09,0920703,CT,Naugatuck Valley South,158964,1 
09,0920801,CT,Bridgeport Town,148654,1 
09,0920802,CT,Bridgeport Suburban,177124,1 
09,0920901,CT,Stamford & Greenwich Towns,198988,1 
09,0920902,CT,Western Central,104776,1 
09,0920903,CT,Norwalk & Westport Towns,118325,1 
09,0920904,CT,Western North,198460,1 
10,1000101,DE,Brandywine/Piedmont,126756,1 
10,1000102,DE,Greater Wilmington,123340,1 
10,1000103,DE,Churchmans/New Castle,106027,1 
10,1000104,DE,Greater Newark,109197,1 
10,1000105,DE,South Glasgow/Middletown,105399,1 
10,1000200,DE,Kent,181851,1 
10,1000301,DE,Sussex East,118257,1 
10,1000302,DE,Sussex West,119121,1 
12,1200101,FL,Alachua County (Central)--Gainesville City (Central),157107,1 
12,1200102,FL,Alachua County (Outer),121361,1 
12,1200398,FL,Baker & Nassau Counties,118611,1 
12,1200500,FL,Bay County,175216,1 
12,1200798,FL,"Bradford, Columbia, Dixie, Gilchrist, Levy, & Union Counties",191686,1 
12,1200901,FL,Brevard County (Northwest)--Titusville,103183,1 
12,1200902,FL,Brevard County (East)--Beaches & Merritt Island,122746,1 
12,1200903,FL,Brevard County (Southwest)--Melbourne & West Melbourne Cities,130558,1 
12,1200904,FL,"Brevard County (Southeast)--Palm Bay City, Grant-Valkaria & Malabar Towns",146867,1 
12,1200905,FL,Brevard County (West)--Rockledge & Cocoa Cities,103258,1 
12,1201101,FL,"Broward County (NNW)--Coral Springs (North), Parkland, & Coconut Creek (North) Cities",102449,1 
12,1201102,FL,"Broward County (N Central)--Margate, Coconut Creek (South), & North Lauderdale Cities",102696,1 
12,1201103,FL,"Broward County (NE)--Deerfield Beach, Pompano Beach (North) & Lighthouse Point Cities",101555,1 
12,1201104,FL,Broward County (NE)--Pompano Beach (South) City,105136,1 
12,1201105,FL,"Broward County (West Central)--Tamarac, & North Lauderdale, & Sunrise (North) Cities",105775,1 
12,1201106,FL,Broward County (West Central)--Plantation & Sunrise Cities,185568,1 
12,1201107,FL,Broward County (Central)--Lauderhill & Lauderdale Lakes Cities,105368,1 
12,1201108,FL,Broward County (East Central)--Fort Lauderdale City (Central),131097,1 
12,1201109,FL,Broward County (Southeast)--Hollywood (North) & Dania Beach Cities,115621,1 
12,1201110,FL,Broward County (Central)--Davie Town & Cooper City,116150,1 
12,1201111,FL,Broward County (Southwest)--Pembroke Pines (West) City,117083,1 
12,1201112,FL,Broward County (SSW)--Miramar (West) & Pembroke Pines (Southwest) Cities,102007,1 
12,1201113,FL,Broward County (Southeast)--Hollywood (South) & Pembroke Pines (East) Cities,126103,1 
12,1201114,FL,"Broward County (SSE)--Miramar (East), Hallandale Beach & West Park Cities",100735,1 
12,1201115,FL,Broward County (Northwest) Coral Springs City,103783,1 
12,1201116,FL,"Broward County (East Central)--Wilton Manors, Fort Lauderdale (North), Oakland Park P",120176,1 
12,1201117,FL,"Broward County (West) Weston, Sunrise (S), Davie (W) Cities & Southwest Ranches Town",103073,1 
12,1201398,FL,"Calhoun, Franklin, Gadsden, Gulf, Jackson, Jefferson, Liberty, & Wakulla Counties PUM",187684,1 
12,1201500,FL,Charlotte County,186847,1 
12,1201700,FL,Citrus County,153843,1 
12,1201901,FL,"Clay County (North, Central, & South)",105840,1 
12,1201902,FL,Clay County (Northeast),112405,1 
12,1202101,FL,Collier County (Northwest),120770,1 
12,1202102,FL,Collier County (Southwest),114992,1 
12,1202103,FL,Collier County (East),139990,1 
12,1202799,FL,"Southwest Heartland--DeSoto, Hardee, & Highlands (Northwest) Counties",149604,1 
12,1203101,FL,Duval County (Outer)--Jacksonville City (North & West),148843,1 
12,1203102,FL,Duval County (Northwest Central)--Jacksonville City (Northwest),124658,1 
12,1203103,FL,Duval County (Southwest Central)--Jacksonville City (Southwest),169543,1 
12,1203104,FL,Duval County (North Central)--Jacksonville City (Arlington),116647,1 
12,1203105,FL,Duval County (East)--Jacksonville City (Beaches),146202,1 
12,1203106,FL,Duval County (Southeast)--Jacksonville City (Southeast),157552,1 
12,1203107,FL,Duval County (South Central)--Jacksonville City (Southeast River),132122,1 
12,1203301,FL,Escambia County (North),102196,1 
12,1203302,FL,Escambia County (Southeast),116849,1 
12,1203303,FL,Escambia County (Southwest),102860,1 
12,1203500,FL,Flagler County,115378,1 
12,1204798,FL,"Hamilton, Lafayette, Madison, Suwannee, & Taylor Counties",105468,1 
12,1205199,FL,"Southeast Heartland--Hendry, Highlands (South & East), Glades, & Okeechobee Counties",102323,1 
12,1205300,FL,Hernando County,194515,1 
12,1205701,FL,Hillsborough County (Central)--Tampa City (Central),151369,1 
12,1205702,FL,Hillsborough County (Southwest)--Tampa City (South Central),102392,1 
12,1205703,FL,Hillsborough County (Northwest),165319,1 
12,1205704,FL,Hillsborough County (North Central),126685,1 
12,1205705,FL,Hillsborough County (North Central)--Tampa City (North),178245,1 
12,1205706,FL,Hillsborough County (Northeast),135511,1 
12,1205707,FL,Hillsborough County (Central),148909,1 
12,1205708,FL,Hillsborough County (Southwest),110712,1 
12,1205709,FL,Hillsborough County (Southeast),102754,1 
12,1205710,FL,Hillsborough County (Southwest)--Tampa City (South),120026,1 
12,1205711,FL,"Hillsborough County (Central)--Progress Village, Gibsonton, Riverview",117840,1 
12,1205998,FL,"Holmes, Walton, & Washington Counties",120276,1 
12,1206100,FL,Indian River County,159788,1 
12,1206901,FL,Lake County (Northeast),103967,1 
12,1206902,FL,Lake County (Northwest),131920,1 
12,1206903,FL,Lake County (South),148069,1 
12,1207101,FL,Lee County (South & West)--Barrier Islands Region,124027,1 
12,1207102,FL,Lee County (North)--Cape Coral City (South),104362,1 
12,1207103,FL,Lee County (Northeast)--Lehigh Acres & North Fort Myers,175186,1 
12,1207104,FL,Lee County (Central)--Greater Fort Myers City,121950,1 
12,1207105,FL,Lee County (Southeast)--Bonita Springs City & Estero (East),130662,1 
12,1207106,FL,Lee County (North)--Cape Coral City (North),104635,1 
12,1207301,FL,Leon County (Outer),146101,1 
12,1207302,FL,Leon County (Central)--Tallahassee City (Central),146097,1 
12,1208101,FL,Manatee County (North),142903,1 
12,1208102,FL,Manatee County (West Central),122036,1 
12,1208103,FL,Manatee County (South),134771,1 
12,1208301,FL,Marion County (North),110018,1 
12,1208302,FL,Marion County (Central)--Ocala City,115459,1 
12,1208303,FL,Marion County (South Central),150431,1 
12,1208500,FL,Martin County,158431,1 
12,1208601,FL,Miami-Dade County (North Central)--Greater Miami Lakes Town,111325,1 
12,1208602,FL,Miami-Dade County (North Central)--Miami Gardens City,116815,1 
12,1208603,FL,Miami-Dade County (Northeast)--Greater North Miami Beach City (West),101228,1 
12,1208604,FL,"Miami-Dade County (NE)--Aventura, Sunny Isles Beach, North Miami Beach (East) Cities",104627,1 
12,1208605,FL,Miami-Dade County--North Miami City & Miami Shores & Biscayne Park Villages,103056,1 
12,1208606,FL,"Miami-Dade County (Northeast)--Opa-Locka City, West Little River & Brownsville",121749,1 
12,1208607,FL,Miami-Dade County (Northeast)--Greater Hialeah City (North),111152,1 
12,1208608,FL,Miami-Dade County (North Central)--Sweetwater City & Fontainebleau,101365,1 
12,1208609,FL,Miami-Dade County (Northeast)--Hialeah City (South),122213,1 
12,1208610,FL,"Miami-Dade County (Central)--MIA, Miami Springs & Doral Cities",100917,1 
12,1208611,FL,Miami-Dade County (Northeast Central)--Miami City (North),110581,1 
12,1208612,FL,"Miami-Dade County (Northeast)--Miami Beach City, Surfside & Bay Harbor Islands Towns",105071,1 
12,1208613,FL,Miami-Dade County (Northeast Central)--Miami City (Downtown),120640,1 
12,1208614,FL,Miami-Dade County (East)--Miami City (South) & Key Biscayne Village,118866,1 
12,1208615,FL,Miami-Dade County (East Central)--Miami City (West),103437,1 
12,1208616,FL,"Miami-Dade County (East)--Coral Gables City, Pinecrest Village & Kendall (South)",107216,1 
12,1208617,FL,"Miami-Dade County (East Central)--South Miami City, Westchester & Coral Terrace",104379,1 
12,1208618,FL,"Miami-Dade County (North Central)--Tamiami Trail Region (South), Tamiami",108223,1 
12,1208619,FL,Miami-Dade County (Central)--Kendale Lakes (Southwest) & Kendall West (South),104162,1 
12,1208620,FL,"Miami-Dade County (East Central)--Kendall (North), Sunset & Westwood Lakes",102738,1 
12,1208621,FL,"Miami-Dade County (Central)--The Hammocks (West), Richmond West (West) & Country Walk",141616,1 
12,1208622,FL,Miami-Dade County (Southwest)--South Miami Heights,130426,1 
12,1208623,FL,Miami-Dade County (Southeast)--Cutler Bay Town & Palmetto Bay Village,109970,1 
12,1208624,FL,Miami-Dade County (South)--Homestead City (North) & Florida City (North),104002,1 
12,1208625,FL,Miami-Dade (South/Outside Urban Development Boundary) & Monroe Counties,118867,1 
12,1209101,FL,Okaloosa County (North),110290,1 
12,1209102,FL,Okaloosa County (South),101378,1 
12,1209501,FL,Orange County (Northwest),150913,1 
12,1209502,FL,"Orange County (West Central)--Winter Garden, Ocoee Cities & Oakland Town",144272,1 
12,1209503,FL,Orange County (Southwest)--Disney-International Drive Region,172523,1 
12,1209504,FL,"Orange County (South Central)--Orlando City (South Central), Conway & Pine Castle PUM",173812,1 
12,1209505,FL,Orange County (Central)--Orlando City (East Downtown) & Azalea Park,127169,1 
12,1209506,FL,Orange County (Central)--Orlando City (West Downtown) & Pine Hills (Southeast),117554,1 
12,1209507,FL,"Orange County (North Central)--Orlando (North), Winter Park & Maitland Cities",121871,1 
12,1209508,FL,Orange County (North Central)--Orlando City (Univ. of Central Florida) & Union Park P,130199,1 
12,1209509,FL,Orange County (Southeast),151969,1 
12,1209510,FL,Orange County (Northeast),139626,1 
12,1209701,FL,Osceola County (West),102907,1 
12,1209702,FL,Osceola County (East),101469,1 
12,1209703,FL,Osceola County (West)--Kissimmee,184280,1 
12,1209901,FL,Palm Beach County (Northeast),114836,1 
12,1209902,FL,Palm Beach County (Northeast)--Palm Beach Gardens & Riviera Beach Cities,128440,1 
12,1209903,FL,Palm Beach County (East)--West Palm Beach City (Southeast) & Palm Beach Town,164912,1 
12,1209904,FL,Palm Beach County (East)--Greenacres City (North) & Palm Springs Village (North),141123,1 
