state,puma22,stab,PUMA22name,hus20,afact
48,4806702,TX,Cameron County (West)--Harlingen & San Benito Cities,57305,1 
48,4806703,TX,Cameron County (South)--Brownsville City (Central),52329,1 
48,4806801,TX,Hidalgo County (Southeast)--Weslaco & Mercedes Cities,38751,1 
48,4806802,TX,Hidalgo County (East)--Alamo & Donna Cities,37527,1 
48,4806803,TX,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",43311,1 
48,4806804,TX,Hidalgo County (North Central)--Edinburg City,44760,1 
48,4806805,TX,Hidalgo County (Central)--McAllen City,53248,1 
48,4806806,TX,Hidalgo County (Southwest)--Mission City,42071,1 
48,4806807,TX,Hidalgo County (North & West),35234,1 
48,4807200,TX,Concho Valley COG & Permian Basin Regional Planning Commission (East),51738,1 
48,4807300,TX,Rio Grande COG & Permian Basin Regional Planning Commission (West),42755,1 
48,4807401,TX,Brazos County--College Station & Bryan Cities (Central),52410,1 
48,4807402,TX,Brazos County--College Station & Bryan Cities (Outer),44300,1 
48,4807500,TX,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties,56621,1 
48,4807600,TX,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",42744,1 
48,4807700,TX,Coastal Bend COG (Central) & Willacy County,46092,1 
49,4903000,UT,Tooele & Box Elder Counties,42519,1 
49,4905000,UT,"Cache, Summit, Morgan & Rich Counties",76251,1 
49,4911002,UT,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities",42622,1 
49,4911003,UT,"Davis County (Northwest)--Syracuse, Clearfield & West Point Cities",30102,1 
49,4911004,UT,"Davis County (Northeast)--Layton, Kaysville & South Weber Cities",42493,1 
49,4913000,UT,Southeast Utah & Uintah Basin Region,62311,1 
49,4921000,UT,Southwest & South Central Utah (Outside Washington County)--Cedar City,64123,1 
49,4935008,UT,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities",43237,1 
49,4935009,UT,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,37970,1 
49,4935011,UT,Salt Lake County--Salt Lake City (West) & Magna,46481,1 
49,4935012,UT,Salt Lake County--Salt Lake City (East) & Emigration Canyon,46754,1 
49,4935013,UT,Salt Lake County--West Valley City,41103,1 
49,4935014,UT,"Salt Lake County--Taylorsville, Kearns & Magna",40138,1 
49,4935015,UT,"Salt Lake County (East Central)--South Salt Lake, Murray, Holladay & Millcreek Cities PU",71450,1 
49,4935016,UT,Salt Lake County--West Jordan City,42553,1 
49,4935017,UT,"Salt Lake County--South Jordan, Herriman, Bluffdale & Riverton cities",58593,1 
49,4949001,UT,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities",45910,1 
49,4949002,UT,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities",60329,1 
49,4949003,UT,Utah County (Central)--Provo City,36150,1 
49,4949004,UT,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities",50181,1 
49,4953000,UT,Washington County--St. George City,74530,1 
49,4957001,UT,"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities",51437,1 
49,4957002,UT,Weber County (East)--Ogden (Southeast) & South Ogden Cities,44177,1 
50,5000100,VT,"Northern Vermont--Grand Isle, Franklin, Lamoille, Orleans, Caledonia & Essex Counties P",79025,1 
50,5000200,VT,"Central Vermont--Addison, Washington & Orange Counties",62983,1 
50,5000300,VT,Chittenden County,73085,1 
50,5000400,VT,"Southern Vermont--Rutland, Windsor, Bennington & Windham Counties",119225,1 
51,5101301,VA,Arlington County (North),58645,1 
51,5101302,VA,Arlington County (South),60440,1 
51,5101500,VA,Central Shenandoah Planning District Commission (Southwest),77026,1 
51,5101900,VA,"Virginias Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUM",58782,1 
51,5104101,VA,Chesterfield County (East)--James River Region,45753,1 
51,5104102,VA,Chesterfield County (Central)--Chester & Rockwood,48399,1 
51,5104103,VA,Chesterfield County (West)--Brandermill & Woodlake,44539,1 
51,5105901,VA,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUM,42517,1 
51,5105902,VA,Fairfax County (Northwest)--Reston (North) & Franklin Farm,68668,1 
51,5105904,VA,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)",48555,1 
51,5105905,VA,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,37008,1 
51,5105906,VA,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia",39473,1 
51,5105907,VA,"Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads",53844,1 
51,5105908,VA,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon",50332,1 
51,5106100,VA,Rappahannock-Rapidan Regional Commission,72982,1 
51,5106900,VA,Northern Shenandoah Valley Regional Commission (North),54570,1 
51,5107300,VA,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUM",99332,1 
51,5108300,VA,Southside Planning District Commission & Commonwealth Regional Council,89185,1 
51,5108501,VA,"King William, New Kent, Charles City & Eastern Hanover Counties",41159,1 
51,5108701,VA,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen",64304,1 
51,5108702,VA,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham",76435,1 
51,5109500,VA,"James City, York Counties, Williamsburg & Poquoson Cities",72499,1 
51,5110701,VA,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village),41834,1 
51,5110702,VA,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport,50804,1 
51,5110703,VA,Loudoun County (West & South)--Leesburg Town,49436,1 
51,5110901,VA,Thomas Jefferson Planning District Commission (South & East),57103,1 
51,5112100,VA,New River Valley Planning District Commission,80782,1 
51,5114300,VA,West Piedmont Planning District Commission,94097,1 
51,5114501,VA,"Goochland, Powhatan & Western Hanover Counties",43872,1 
51,5114900,VA,Crater Planning District Commission,76436,1 
51,5115301,VA,Prince William County (North & West)--Linton Hall & Gainesville,44694,1 
51,5115302,VA,Prince William County (Northeast),54123,1 
51,5115303,VA,Prince William County (East),35385,1 
51,5116101,VA,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities),94968,1 
51,5116500,VA,Central Shenandoah Planning District Commission (Northeast),54062,1 
51,5117100,VA,Northern Shenandoah Valley Regional Commission (South),49626,1 
51,5117700,VA,George Washington Regional Commission (South),74987,1 
51,5117900,VA,George Washington Regional Commission (North),64968,1 
51,5118500,VA,LENOWISCO & Cumberland Plateau Planning District Commissions,91413,1 
51,5119100,VA,Mount Rogers Planning District Commission,95040,1 
51,5151000,VA,Alexandria City,80479,1 
51,5154001,VA,Thomas Jefferson Planning District Commission (North),58552,1 
51,5155001,VA,Chesapeake City (Northeast),46322,1 
51,5155002,VA,Chesapeake City (South & West),43705,1 
51,5160001,VA,Fairfax County (Central)--Fairfax City & Burke,54239,1 
51,5161001,VA,Fairfax County (Northeast)--McLean & Idylwood,48015,1 
51,5165000,VA,Hampton City,62444,1 
51,5168000,VA,Virginias Region 2000 (South)--Campbell County & Lynchburg City,58892,1 
51,5168701,VA,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley",44213,1 
51,5170000,VA,Newport News City,81901,1 
51,5171001,VA,Norfolk City (North),41983,1 
51,5171002,VA,Norfolk City (South),59403,1 
51,5174001,VA,Portsmouth & Northern Chesapeake Cities,47966,1 
51,5176001,VA,Richmond City (North & West),58803,1 
51,5176002,VA,Richmond City (South & East),53160,1 
51,5177001,VA,"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town)",63619,1 
51,5180000,VA,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities",66415,1 
51,5181001,VA,Virginia Beach City (North),65814,1 
51,5181002,VA,Virginia Beach City (Central),71699,1 
51,5181003,VA,Virginia Beach City (South),52546,1 
53,5320501,WA,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties",42541,1 
53,5320502,WA,Benton County (East Central)--Kennewick & Richland (South) Cities,47725,1 
53,5320503,WA,"Franklin & Benton Counties--Pasco, Richland (North) & West Richland Cities",44521,1 
53,5320700,WA,Chelan & Douglas Counties,54585,1 
53,5320900,WA,Clallam & Jefferson Counties,57017,1 
53,5321101,WA,Clark County (North)--Battle Ground City & Orchards,47466,1 
53,5321102,WA,"Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities",44752,1 
53,5321103,WA,Clark County (Southwest)--Vancouver City (West & Central),52590,1 
53,5321104,WA,Clark County (West Central)--Salmon Creek & Hazel Dell,50228,1 
53,5321500,WA,"Cowlitz, Pacific, & Wahkiakum Counties",63647,1 
53,5322500,WA,Grant & Kittitas Counties,62378,1 
53,5322700,WA,Grays Harbor & Mason Counties,69327,1 
53,5322900,WA,Island & San Juan Counties,55694,1 
53,5323301,WA,"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",53296,1 
53,5323302,WA,"King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill",45858,1 
53,5323303,WA,"King County (Northwest)--Redmond, Kirkland Cities, Ingelwood & Finn Hill",69127,1 
53,5323304,WA,King County (Northwest Central)--Greater Bellevue City,65891,1 
53,5323305,WA,"King County (Central)--Sammamish, Issaquah, Mercer Island & Newcastle Cities",60117,1 
53,5323306,WA,"King County (Southeast)--Maple Valley, Covington & Enumclaw Cities",46789,1 
53,5323307,WA,King County (Southwest)--Auburn City & Lakeland,45340,1 
53,5323308,WA,"King County (Far Southwest)--Federal Way, Des Moines Cities & Vashon Island",53275,1 
53,5323309,WA,King County (Southwest Central)--Kent City,49367,1 
53,5323310,WA,"King County (Central)--Renton City, Fairwood, Bryn Mawr & Skyway",57325,1 
53,5323311,WA,"King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center",54546,1 
53,5323312,WA,Seatle City (West Seattle-Industrial),49440,1 
53,5323313,WA,Seattle City (Southeast),39564,1 
53,5323314,WA,Seattle City (Central),60883,1 
53,5323315,WA,Seattle City (Lake Union-Downtown),65213,1 
53,5323316,WA,Seattle City (Northwest),51456,1 
53,5323317,WA,Seattle City (Northeast),49584,1 
53,5323318,WA,Seattle City (North),52163,1 
53,5323501,WA,Kitsap County (North)--Bainbridge Island City & Silverdale,55405,1 
53,5323502,WA,Kitsap County (South)--Bremerton & Port Orchard Cities,57843,1 
53,5324100,WA,"Lewis, Klickitat & Skamania Counties",51741,1 
53,5325301,WA,Tacoma City (North),52845,1 
53,5325302,WA,Tacoma City (South),38570,1 
53,5325303,WA,"Pierce County (North Central)--Bonney Lake, Edgewood, Fife & Sumner Cities",40122,1 
53,5325304,WA,"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",46738,1 
53,5325305,WA,Pierce County (East Central)--Puyallup City & South Hill,52016,1 
53,5325306,WA,Pierce County (South Central)--Parkland & Spanaway,39445,1 
53,5325307,WA,Pierce County (West Central)--Lakewood & University Place Cities,46786,1 
53,5325308,WA,Pierce County (Northwest)--Peninsula Region & JBLM,42967,1 
53,5325701,WA,Skagit County,55744,1 
53,5326101,WA,Snohomish County (North)--Marysville & Arlington Cities,58562,1 
53,5326102,WA,Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities,53567,1 
53,5326103,WA,"Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",51687,1 
53,5326104,WA,"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",52344,1 
53,5326105,WA,Snohomish County (West Central)--Mukilteo & Martha Lake,42037,1 
53,5326106,WA,Snohomish County (Central)--Everett City & Eastmont,63326,1 
53,5326301,WA,Spokane County (Outer)--Cheney City,44772,1 
53,5326302,WA,Spokane County (East Central)--Greater Spokane Valley City,60903,1 
53,5326303,WA,Spokane County (South Central)--Spokane City (South),61994,1 
53,5326304,WA,Spokane County (North Central)--Spokane City (North),56350,1 
53,5326500,WA,"Stevens, Okanogan, Pend Oreille & Ferry Counties",55959,1 
53,5326701,WA,Thurston County (Outer),45651,1 
53,5326702,WA,"Thurston County (Central)--Olympia, Lacey, & Tumwater Cities",75787,1 
53,5327301,WA,"Whatcom County (Outer)--Lynden, Ferndale & Blaine Cities",49501,1 
53,5327302,WA,Whatcom County (South)--Greater Bellingham City,50563,1 
53,5327500,WA,"Whitman, Asotin, Adams, Lincoln, Columbia & Garfield Counties",46807,1 
53,5327701,WA,Yakima County (Outer)--Sunnyside & Grandview Cities,40800,1 
53,5327702,WA,Yakima County (Central)--Greater Yakima City,49704,1 
54,5400100,WV,"Ohio, Marshall, Hancock, Brooke Counties",60858,1 
54,5400200,WV,"Wood, Wetzel, Ritchie, Tyler, Doddridge, Pleasants, Wirt Counties",64971,1 
54,5400300,WV,"Monongalia, Marion, Preston Counties",91335,1 
54,5400400,WV,"Berkeley, Jefferson Counties",74630,1 
54,5400500,WV,"Mineral, Hampshire, Morgan, Hardy, Grant, Tucker, Pendleton Counties",55981,1 
54,5400600,WV,"Harrison, Randolph, Upshur, Lewis, Taylor, Barbour Counties",77452,1 
54,5400700,WV,"Jackson, Nicholas, Roane, Braxton, Clay, Gilmer, Calhoun Counties",48964,1 
54,5400800,WV,"Cabell, Putnam, Mason Counties",83073,1 
54,5400900,WV,Kanawha County,90294,1 
54,5401000,WV,"Raleigh, Fayette Counties",53670,1 
54,5401100,WV,"Mercer, Greenbrier, Monroe, Summers, Webster, Pocahontas Counties",71052,1 
54,5401200,WV,"Wayne, Logan, Mingo, Boone, Wyoming, Lincoln, McDowell Counties",83355,1 
55,5500100,WI,Northwest Wisconsin Counties,123623,1 
55,5500200,WI,"Oneida, Lincoln, Vilas, Langlade & Forest Counties",91727,1 
55,5500300,WI,"Marinette, Shawano, Oconto, Florence & Menominee Counties",80043,1 
55,5500400,WI,Outagamie County,79131,1 
55,5500501,WI,Brown County--City of Green Bay,46162,1 
55,5500502,WI,Brown County--Outer Ring of Green Bay City,66746,1 
55,5500600,WI,"Manitowoc, Door & Kewaunee Counties",70823,1 
55,5500700,WI,Sheboygan County,52303,1 
55,5500800,WI,Fond du Lac & Calumet Counties,67251,1 
55,5500900,WI,Winnebago County,76046,1 
55,5501000,WI,"Waupaca, Waushara, Green Lake & Marquette Counties",60596,1 
55,5501100,WI,"Wood, Portage & Adams Counties",82389,1 
55,5501200,WI,Marathon County,59828,1 
55,5501300,WI,"Barron, Polk, Clark & Chippewa (Eastern, North & NW Towns) Counties",76145,1 
55,5501400,WI,Eau Claire County & SW Chippewa County,60172,1 
55,5501500,WI,St. Croix & Dunn Counties,56062,1 
55,5501600,WI,"Pierce, Trempealeau, Jackson, Buffalo & Pepin Counties",49742,1 
55,5501700,WI,La Crosse County,52774,1 
55,5501800,WI,"Monroe, Vernon, Juneau & Crawford Counties",56681,1 
55,5501900,WI,"Grant, Green, Iowa, Richland & Lafayette Counties",64919,1 
55,5502000,WI,Sauk & Columbia Counties,57349,1 
55,5502101,WI,Dane County--City of Madison (Central),49206,1 
55,5502102,WI,"Dane County--Cities of Madison/Middleton/Monona, Villages of Shorewood/Maple Bluff",60749,1 
55,5502103,WI,Dane County--Cities of Fitchburg & Verona and other near-S/SW/W/NW suburban MCDs,47641,1 
55,5502104,WI,"Dane County--Sun Prairie, Waunakee, McFarland & other near-N/NE/E/SE suburban MCDs",42664,1 
55,5502105,WI,Dane County--Rural & Outlying MCDs,48535,1 
55,5502200,WI,Rock County,70068,1 
55,5502300,WI,Dodge & Jefferson Counties,74499,1 
55,5502400,WI,Walworth County,53146,1 
55,5502501,WI,"Waukesha County--West and South Cities, Towns and Villages",48940,1 
55,5502502,WI,"Waukesha County--Waukesha, Pewaukee, Sussex Area",54120,1 
55,5502503,WI,"Waukesha County--Brookfield, New Berlin, Menomonee Falls, Muskego, Elm Grove & Butler PU",69117,1 
55,5502600,WI,Washington & Ozaukee Counties,97397,1 
55,5502801,WI,Milwaukee County--City of Milwaukee Northwest,42976,1 
55,5502802,WI,Milwaukee County--City of Milwaukee East Side & Northern Suburbs,60559,1 
55,5502803,WI,Milwaukee County--City of Milwaukee Central,48205,1 
55,5502804,WI,Milwaukee County--City of Milwaukee North Central,45998,1 
55,5502805,WI,Milwaukee County--City of Milwaukee South Central,39957,1 
55,5502806,WI,Milwaukee County--City of Milwaukee South,50706,1 
55,5502807,WI,Milwaukee County--Western Suburbs,82086,1 
55,5502808,WI,Milwaukee County--Southern Suburbs,53704,1 
55,5502900,WI,Racine County,84490,1 
55,5503000,WI,Kenosha County,72451,1 
56,5600100,WY,"Sheridan, Park, Teton, Lincoln & Big Horn Counties",57456,1 
56,5600200,WY,"Campbell, Goshen, Platte, Johnson, Washakie, Weston, Crook & Niobrara Counties",47111,1 
56,5600300,WY,Laramie County,44181,1 
56,5600400,WY,"Natrona, Carbon, Converse & Albany Counties",70071,1 
56,5600500,WY,"Sweetwater, Fremont, Uinta, Sublette & Hot Springs Counties--Wind River Reservation",53068,1 
72,7200100,PR,"Aguadilla, Aguada & Moca",71841,1 
72,7200200,PR,"MayagÃ¼ez, AÃ±asco & Hormigueros",61084,1 
72,7200300,PR,"Cabo Rojo, San GermÃ¡n & Lajas",56254,1 
72,7200400,PR,"Yauco, Sabana Grande & PeÃ±uelas",53323,1 
72,7200500,PR,Ponce,67070,1 
72,7200600,PR,"Juana DÃ­az, Coamo & Villalba",54813,1 
72,7200700,PR,"Guayama, Salinas & Patillas",54084,1 
72,7200800,PR,"Humacao, Fajardo & Islas Municipios",86133,1 
72,7200900,PR,"RÃ­o Grande, CanÃ³vanas & LoÃ­za",65438,1 
72,7201000,PR,Carolina,78913,1 
72,7201101,PR,San Juan Norte,98051,1 
72,7201102,PR,San Juan Sur,95193,1 
