puma22,cd118,stab,PUMA22name,hus20,afact
4805911,4820,TX,San Antonio City (North)--Hollywood Park Town & Shavano Park City,13298,0.2245 
4805911,4821,TX,San Antonio City (North)--Hollywood Park Town & Shavano Park City,37684,0.6362 
4805911,4823,TX,San Antonio City (North)--Hollywood Park Town & Shavano Park City,8247,0.1392 
4805912,4821,TX,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410,43419,0.9642 
4805912,4835,TX,San Antonio City (Northeast)--Between Loop TX-1604 & Loop I-410,1614,0.0358 
4805913,4821,TX,"San Antonio (Northeast), Kirby & Windcrest Cities",9868,0.1921 
4805913,4828,TX,"San Antonio (Northeast), Kirby & Windcrest Cities",280,0.0055 
4805913,4835,TX,"San Antonio (Northeast), Kirby & Windcrest Cities",41208,0.8024 
4805914,4820,TX,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,23232,0.3414 
4805914,4823,TX,Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities,44824,0.6586 
4805915,4820,TX,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,4562,0.0763 
4805915,4821,TX,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,25169,0.4209 
4805915,4823,TX,Bexar County (North)--San Antonio City (Far North) & Timberwood Park,30067,0.5028 
4805916,4821,TX,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",8746,0.1891 
4805916,4828,TX,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",20190,0.4366 
4805916,4835,TX,"Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities",17307,0.3743 
4806000,4821,TX,Alamo Area COG (Northwest) & Blanco County,63714,1 
4806100,4821,TX,Alamo Area COG (Southwest),11400,0.2032 
4806100,4823,TX,Alamo Area COG (Southwest),25934,0.4622 
4806100,4828,TX,Alamo Area COG (Southwest),18777,0.3346 
4806301,4828,TX,"South Texas Development Council (North)--Webb County, Laredo City (Central)",43129,1 
4806302,4828,TX,South Texas Development Council-Webb County (North & East)-Laredo City (Outer),41634,1 
4806500,4827,TX,Coastal Bend COG (Northeast),58738,1 
4806601,4827,TX,"Coastal Bend COG--Nueces County, Corpus Christi City (Outer)",52428,1 
4806603,4827,TX,"Coastal Bend COG--Nueces County (Central), Corpus Christi City (South Central)",48609,1 
4806604,4827,TX,"Coastal Bend COG--Nueces County (Central), Corpus Christi City (Northwest)",50218,1 
4806701,4834,TX,Cameron County (East)--Brownsville City (North),45271,1 
4806702,4834,TX,Cameron County (West)--Harlingen & San Benito Cities,57305,1 
4806703,4834,TX,Cameron County (South)--Brownsville City (Central),52329,1 
4806801,4815,TX,Hidalgo County (Southeast)--Weslaco & Mercedes Cities,3877,0.1 
4806801,4834,TX,Hidalgo County (Southeast)--Weslaco & Mercedes Cities,34874,0.9 
4806802,4815,TX,Hidalgo County (East)--Alamo & Donna Cities,4358,0.1161 
4806802,4834,TX,Hidalgo County (East)--Alamo & Donna Cities,33169,0.8839 
4806803,4815,TX,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",24627,0.5686 
4806803,4834,TX,"Hidalgo County (South Central)--Pharr, San Juan & Hidalgo Cities",18684,0.4314 
4806804,4815,TX,Hidalgo County (North Central)--Edinburg City,37830,0.8452 
4806804,4834,TX,Hidalgo County (North Central)--Edinburg City,6930,0.1548 
4806805,4815,TX,Hidalgo County (Central)--McAllen City,52095,0.9783 
4806805,4834,TX,Hidalgo County (Central)--McAllen City,1153,0.0217 
4806806,4815,TX,Hidalgo County (Southwest)--Mission City,42071,1 
4806807,4815,TX,Hidalgo County (North & West),33694,0.9563 
4806807,4834,TX,Hidalgo County (North & West),1540,0.0437 
4807200,4811,TX,Concho Valley COG & Permian Basin Regional Planning Commission (East),16209,0.3133 
4807200,4819,TX,Concho Valley COG & Permian Basin Regional Planning Commission (East),21332,0.4123 
4807200,4823,TX,Concho Valley COG & Permian Basin Regional Planning Commission (East),14197,0.2744 
4807300,4819,TX,Rio Grande COG & Permian Basin Regional Planning Commission (West),14662,0.3429 
4807300,4823,TX,Rio Grande COG & Permian Basin Regional Planning Commission (West),28093,0.6571 
4807401,4810,TX,Brazos County--College Station & Bryan Cities (Central),52410,1 
4807402,4810,TX,Brazos County--College Station & Bryan Cities (Outer),44300,1 
4807500,4821,TX,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties,1656,0.0292 
4807500,4823,TX,Middle Rio Grande Development Council--Excluding Dimmit & La Salle Counties,54965,0.9708 
4807600,4823,TX,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",6562,0.1535 
4807600,4828,TX,"South Texas Development Council (South)--Coastal Bend COG (West), Dimmit & La Salle",36182,0.8465 
4807700,4815,TX,Coastal Bend COG (Central) & Willacy County,25178,0.5463 
4807700,4834,TX,Coastal Bend COG (Central) & Willacy County,20914,0.4537 
4903000,4901,UT,Tooele & Box Elder Counties,19517,0.459 
4903000,4902,UT,Tooele & Box Elder Counties,23002,0.541 
4905000,4901,UT,"Cache, Summit, Morgan & Rich Counties",63155,0.8283 
4905000,4903,UT,"Cache, Summit, Morgan & Rich Counties",13096,0.1717 
4911002,4901,UT,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities",355,0.0083 
4911002,4902,UT,"Davis County (South)--Bountiful, Farmington & North Salt Lake Cities",42267,0.9917 
4911003,4901,UT,"Davis County (Northwest)--Syracuse, Clearfield & West Point Cities",30102,1 
4911004,4901,UT,"Davis County (Northeast)--Layton, Kaysville & South Weber Cities",42229,0.9938 
4911004,4902,UT,"Davis County (Northeast)--Layton, Kaysville & South Weber Cities",264,0.0062 
4913000,4903,UT,Southeast Utah & Uintah Basin Region,62311,1 
4921000,4902,UT,Southwest & South Central Utah (Outside Washington County)--Cedar City,50466,0.787 
4921000,4904,UT,Southwest & South Central Utah (Outside Washington County)--Cedar City,13657,0.213 
4935008,4903,UT,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities",40241,0.9307 
4935008,4904,UT,"Salt Lake County (Southeast)--Sandy (North), Cottonwood Heights & Midvale Cities",2996,0.0693 
4935009,4903,UT,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,32744,0.8624 
4935009,4904,UT,Salt Lake County (South & East Central)--Draper (Northwest) & Sandy (South) Cities,5226,0.1376 
4935011,4901,UT,Salt Lake County--Salt Lake City (West) & Magna,9789,0.2106 
4935011,4902,UT,Salt Lake County--Salt Lake City (West) & Magna,36692,0.7894 
4935012,4901,UT,Salt Lake County--Salt Lake City (East) & Emigration Canyon,27630,0.591 
4935012,4902,UT,Salt Lake County--Salt Lake City (East) & Emigration Canyon,19023,0.4069 
4935012,4903,UT,Salt Lake County--Salt Lake City (East) & Emigration Canyon,101,0.0022 
4935013,4902,UT,Salt Lake County--West Valley City,33047,0.804 
4935013,4904,UT,Salt Lake County--West Valley City,8056,0.196 
4935014,4902,UT,"Salt Lake County--Taylorsville, Kearns & Magna",11270,0.2808 
4935014,4904,UT,"Salt Lake County--Taylorsville, Kearns & Magna",28868,0.7192 
4935015,4901,UT,"Salt Lake County (East Central)--South Salt Lake, Murray, Holladay & Millcreek Cities PU",6036,0.0845 
4935015,4902,UT,"Salt Lake County (East Central)--South Salt Lake, Murray, Holladay & Millcreek Cities PU",18855,0.2639 
4935015,4903,UT,"Salt Lake County (East Central)--South Salt Lake, Murray, Holladay & Millcreek Cities PU",24772,0.3467 
4935015,4904,UT,"Salt Lake County (East Central)--South Salt Lake, Murray, Holladay & Millcreek Cities PU",21787,0.3049 
4935016,4904,UT,Salt Lake County--West Jordan City,42553,1 
4935017,4904,UT,"Salt Lake County--South Jordan, Herriman, Bluffdale & Riverton cities",58593,1 
4949001,4903,UT,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities",46,0.001 
4949001,4904,UT,"Utah County (West)--Saratoga Springs, Payson & Lehi (Southwest) Cities",45864,0.999 
4949002,4903,UT,"Utah County (Central)--Orem, Pleasant Grove, American Fork & Lindon Cities",60329,1 
4949003,4903,UT,Utah County (Central)--Provo City,36150,1 
4949004,4903,UT,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities",24911,0.4964 
4949004,4904,UT,"Utah County (East)--Spanish Fork, Springville, Lehi (Northeast) & Highland Cities",25270,0.5036 
4953000,4902,UT,Washington County--St. George City,74530,1 
4957001,4901,UT,"Weber County (West)--Roy, North Ogden, Ogden (Northwest) & West Haven Cities",51437,1 
4957002,4901,UT,Weber County (East)--Ogden (Southeast) & South Ogden Cities,44177,1 
5000100,5000,VT,"Northern Vermont--Grand Isle, Franklin, Lamoille, Orleans, Caledonia & Essex Counties P",79025,1 
5000200,5000,VT,"Central Vermont--Addison, Washington & Orange Counties",62983,1 
5000300,5000,VT,Chittenden County,73085,1 
5000400,5000,VT,"Southern Vermont--Rutland, Windsor, Bennington & Windham Counties",119225,1 
5101301,5108,VA,Arlington County (North),58645,1 
5101302,5108,VA,Arlington County (South),60440,1 
5101500,5106,VA,Central Shenandoah Planning District Commission (Southwest),77026,1 
5101900,5105,VA,"Virginias Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUM",32736,0.5569 
5101900,5109,VA,"Virginias Region 2000 (North)--Bedford, Amherst, Appomattox Counties & Bedford City PUM",26046,0.4431 
5104101,5101,VA,Chesterfield County (East)--James River Region,16720,0.3654 
5104101,5104,VA,Chesterfield County (East)--James River Region,29033,0.6346 
5104102,5101,VA,Chesterfield County (Central)--Chester & Rockwood,15972,0.33 
5104102,5104,VA,Chesterfield County (Central)--Chester & Rockwood,32427,0.67 
5104103,5101,VA,Chesterfield County (West)--Brandermill & Woodlake,29070,0.6527 
5104103,5104,VA,Chesterfield County (West)--Brandermill & Woodlake,15469,0.3473 
5105901,5110,VA,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUM,2213,0.052 
5105901,5111,VA,Fairfax County (West Central)--Centreville (North & West) & Chantilly (South & West) PUM,40304,0.9479 
5105902,5111,VA,Fairfax County (Northwest)--Reston (North) & Franklin Farm,68668,1 
5105904,5111,VA,"Fairfax County (North Central)--Vienna Town, Oakton & Fair Oaks (East)",48555,1 
5105905,5108,VA,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,3288,0.0888 
5105905,5110,VA,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,3967,0.1072 
5105905,5111,VA,Fairfax County (Southwest)--Centreville (Southeast) & Lorton,29753,0.804 
5105906,5108,VA,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia",7181,0.1819 
5105906,5111,VA,"Fairfax County (South Central)--Springfield (South), West Springfield & Franconia",32292,0.8181 
5105907,5108,VA,"Fairfax County (East Central)--Annandale, West Falls Church & Baileys Crossroads",53844,1 
5105908,5108,VA,"Fairfax County (Southeast)--Woodlawn, Rose Hill & Mount Vernon",50332,1 
5106100,5107,VA,Rappahannock-Rapidan Regional Commission,40907,0.5605 
5106100,5110,VA,Rappahannock-Rapidan Regional Commission,32075,0.4395 
5106900,5106,VA,Northern Shenandoah Valley Regional Commission (North),54570,1 
5107300,5101,VA,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUM",70256,0.7073 
5107300,5102,VA,"Middle Peninsula, Northern Neck & Accomack-Northampton Planning District Commissions PUM",29076,0.2927 
5108300,5104,VA,Southside Planning District Commission & Commonwealth Regional Council,7893,0.0885 
5108300,5105,VA,Southside Planning District Commission & Commonwealth Regional Council,81292,0.9115 
5108501,5101,VA,"King William, New Kent, Charles City & Eastern Hanover Counties",37914,0.9212 
5108501,5104,VA,"King William, New Kent, Charles City & Eastern Hanover Counties",3245,0.0788 
5108701,5101,VA,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen",9812,0.1526 
5108701,5104,VA,"Henrico County (South & East)--Highland Springs, East Highland Park & Glen Allen",54492,0.8474 
5108702,5101,VA,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham",65066,0.8513 
5108702,5104,VA,"Henrico County (West)--Tuckahoe, Short Pump & Wyndham",11369,0.1487 
5109500,5101,VA,"James City, York Counties, Williamsburg & Poquoson Cities",72499,1 
5110701,5110,VA,Loudoun County (Northeast)--Sterling & Ashburn (Northeast/Ashburn Village),41834,1 
5110702,5110,VA,Loudoun County (East Central)--Ashburn (Southwest/Belmont Ridge) & Dulles Airport,50804,1 
5110703,5110,VA,Loudoun County (West & South)--Leesburg Town,49436,1 
5110901,5105,VA,Thomas Jefferson Planning District Commission (South & East),57103,1 
5112100,5109,VA,New River Valley Planning District Commission,80782,1 
5114300,5105,VA,West Piedmont Planning District Commission,51628,0.5487 
5114300,5109,VA,West Piedmont Planning District Commission,42469,0.4513 
5114501,5101,VA,"Goochland, Powhatan & Western Hanover Counties",14928,0.3403 
5114501,5105,VA,"Goochland, Powhatan & Western Hanover Counties",28944,0.6597 
5114900,5104,VA,Crater Planning District Commission,76436,1 
5115301,5107,VA,Prince William County (North & West)--Linton Hall & Gainesville,2578,0.0577 
5115301,5110,VA,Prince William County (North & West)--Linton Hall & Gainesville,42116,0.9423 
5115302,5107,VA,Prince William County (Northeast),53869,0.9953 
5115302,5110,VA,Prince William County (Northeast),254,0.0047 
5115303,5107,VA,Prince William County (East),35385,1 
5116101,5106,VA,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities),46675,0.4915 
5116101,5109,VA,Roanoke Valley-Alleghany Regional Commission (Outside Roanoke & Salem Cities),48293,0.5085 
5116500,5106,VA,Central Shenandoah Planning District Commission (Northeast),54062,1 
5117100,5106,VA,Northern Shenandoah Valley Regional Commission (South),49626,1 
5117700,5107,VA,George Washington Regional Commission (South),74987,1 
5117900,5107,VA,George Washington Regional Commission (North),64968,1 
5118500,5109,VA,LENOWISCO & Cumberland Plateau Planning District Commissions,91413,1 
5119100,5109,VA,Mount Rogers Planning District Commission,95040,1 
5151000,5108,VA,Alexandria City,80479,1 
5154001,5105,VA,Thomas Jefferson Planning District Commission (North),50055,0.8549 
5154001,5107,VA,Thomas Jefferson Planning District Commission (North),8497,0.1451 
5155001,5102,VA,Chesapeake City (Northeast),15971,0.3448 
5155001,5103,VA,Chesapeake City (Northeast),30351,0.6552 
5155002,5102,VA,Chesapeake City (South & West),30101,0.6887 
5155002,5103,VA,Chesapeake City (South & West),13604,0.3113 
5160001,5111,VA,Fairfax County (Central)--Fairfax City & Burke,54239,1 
5161001,5108,VA,Fairfax County (Northeast)--McLean & Idylwood,29855,0.6218 
5161001,5111,VA,Fairfax County (Northeast)--McLean & Idylwood,18160,0.3782 
5165000,5103,VA,Hampton City,62444,1 
5168000,5105,VA,Virginias Region 2000 (South)--Campbell County & Lynchburg City,58892,1 
5168701,5110,VA,"Manassas, Manassas Park Cities & Prince William County (Central)--Buckhall & Sudley",44213,1 
5170000,5103,VA,Newport News City,81901,1 
5171001,5103,VA,Norfolk City (North),41983,1 
5171002,5103,VA,Norfolk City (South),59403,1 
5174001,5102,VA,Portsmouth & Northern Chesapeake Cities,25,0.0005 
5174001,5103,VA,Portsmouth & Northern Chesapeake Cities,47941,0.9995 
5176001,5104,VA,Richmond City (North & West),58803,1 
5176002,5104,VA,Richmond City (South & East),53160,1 
5177001,5106,VA,"Roanoke Valley-Alleghany Regional Commission (Roanoke, Salem Cities & Vinton Town)",63619,1 
5180000,5102,VA,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities",63189,0.9514 
5180000,5104,VA,"Isle of Wight, Southampton Counties, Suffolk & Franklin Cities",3226,0.0486 
5181001,5102,VA,Virginia Beach City (North),65814,1 
5181002,5102,VA,Virginia Beach City (Central),71699,1 
5181003,5102,VA,Virginia Beach City (South),52546,1 
5320501,5304,WA,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties",14173,0.3332 
5320501,5305,WA,"Walla Walla, Benton (Outer) & Franklin (Outer) Counties",28368,0.6668 
5320502,5304,WA,Benton County (East Central)--Kennewick & Richland (South) Cities,47725,1 
5320503,5304,WA,"Franklin & Benton Counties--Pasco, Richland (North) & West Richland Cities",44521,1 
5320700,5304,WA,Chelan & Douglas Counties,17089,0.3131 
5320700,5308,WA,Chelan & Douglas Counties,37496,0.6869 
5320900,5306,WA,Clallam & Jefferson Counties,57017,1 
5321101,5303,WA,Clark County (North)--Battle Ground City & Orchards,47466,1 
5321102,5303,WA,"Clark County (Southeast)--Vancouver (East), Camas & Washougal Cities",44752,1 
5321103,5303,WA,Clark County (Southwest)--Vancouver City (West & Central),52590,1 
5321104,5303,WA,Clark County (West Central)--Salmon Creek & Hazel Dell,50228,1 
5321500,5303,WA,"Cowlitz, Pacific, & Wahkiakum Counties",63647,1 
5322500,5304,WA,Grant & Kittitas Counties,38635,0.6194 
5322500,5308,WA,Grant & Kittitas Counties,23743,0.3806 
5322700,5306,WA,Grays Harbor & Mason Counties,69327,1 
5322900,5302,WA,Island & San Juan Counties,55694,1 
5323301,5301,WA,"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",23688,0.4445 
5323301,5307,WA,"King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",29608,0.5555 
5323302,5301,WA,"King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill",8895,0.194 
5323302,5308,WA,"King County (Northeast)--Snoqualmie City, Cottage Lake, Union Hill & Novelty Hill",36963,0.806 
5323303,5301,WA,"King County (Northwest)--Redmond, Kirkland Cities, Ingelwood & Finn Hill",68831,0.9957 
5323303,5308,WA,"King County (Northwest)--Redmond, Kirkland Cities, Ingelwood & Finn Hill",296,0.0043 
5323304,5301,WA,King County (Northwest Central)--Greater Bellevue City,36377,0.5521 
