county,total_population,area_land,pop_density
39013,67077,532.126628258,126.05458257104533
39015,43694,489.54349872,89.25458128694562
39017,387830,466.523672836,831.3190146223004
39019,26866,394.61221594,68.08202816530374
39021,38678,428.98945455,90.1607244415188
39023,136032,396.877320298,342.75579138122276
39025,207650,452.56017407,458.8340112488149
39027,42046,408.73143048,102.86950516778865
39029,102331,531.9169318,192.38154283548226
39031,36621,563.98791336,64.93224257560355
39033,41939,401.785513683,104.38156322651533
39035,1263667,457.2106066167,2763.86195270266
39037,51839,598.10219618,86.67247893602276
39039,38329,411.4393897,93.15831434600244
39041,211121,443.14656564,476.4134856717108
39043,75560,251.288092804,300.69072973917383
39045,157622,504.365245928,312.51558522829134
39047,28897,406.3609202,71.1116609977595
39049,1313598,532.417706758,2467.2319934638654
39051,42709,405.44714,105.33802260881653
39053,29369,466.52952097,62.95207201237017
39055,95408,400.30068336,238.3408371906208
39057,167043,413.558505546,403.91624826930286
39059,38542,522.253854334,73.79935960290877
39061,826790,405.416764166,2039.3581940323181
39063,75139,531.32484142,141.41819493925067
39065,30738,470.28522561,65.36033523088078
39067,14623,402.33107091,36.345689053856624
39069,27618,416.01019636,66.38779588012885
39071,43162,553.08363874,78.03882989257995
39073,28180,421.34937254,66.88036540822138
39075,44166,422.6117999,104.50725703932244
39077,58583,492.24306398,119.01234224882903
39079,32531,420.31042144,77.39755747323018
39081,65620,408.124320913,160.78434103903413
39083,62399,525.49912427,118.74234821358058
39085,232202,229.270377347,1012.7867484972252
39087,58570,453.39290199,129.18155476834488
39089,177454,682.42742029,260.03351378318047
39091,45997,458.50554165,100.3193981788595
39093,311737,490.536313851,635.5023903382
39095,431212,339.663245326,1269.527998491959
39097,43947,465.8135217,94.3446206533768
39099,229044,411.487691565,556.6241826793972
39101,65515,403.8061366,162.2436958279747
39103,181448,421.45799178,430.52452092239696
39105,22361,430.10155771,51.99004653472358
39107,42154,462.44700744,91.15422809924715
39109,107899,406.520584966,265.4207535616537
39111,13514,455.72324447,29.65396249584899
39113,536136,461.351393655,1162.0990147066168
39115,13955,416.4259757,33.511358114829534
39117,34892,406.1335638,85.91262360473739
39119,86346,664.54586209,129.93234165726562
39121,14166,398.01204801,35.59188740850398
39123,40479,254.70408514,158.92560175369945
39125,18858,416.43483986,45.28439552833719
39127,35439,407.93396856,86.87435401640876
39129,58458,501.1931926,116.63765762009275
39131,27271,440.28199245,61.93984870525222
39133,161897,487.40484951,332.16124165108124
39135,41027,424.22633884,96.71016682317226
39137,34395,482.54417325000003,71.27844849590669
39139,124504,495.226847996,251.4080173638034
39141,77205,689.16578059,112.02674621178117
39143,59013,408.24552894,144.55271599232424
39145,74392,610.144610757,121.92519394328933
39147,55166,551.026386018,100.11498795667096
39149,48307,407.69387715,118.48841178997334
39151,374712,575.265218088,651.3725986170768
39153,540567,412.793233623,1309.5345465223747
39155,202199,618.100914317,327.12943035107685
39157,93025,567.40641902,163.94773989456937
39159,61769,431.75884102,143.06365992199505
39161,28808,409.14972085,70.40943334912212
39163,12853,412.3602741,31.169345854307647
39165,239556,401.427065523,596.7609575300909
39167,59942,631.97406271,94.84882930631626
39169,116858,554.7890829,210.6350027458336
39171,37026,420.65981637,88.01886597942367
39173,131930,617.161932838,213.76885543365253
39175,21933,406.87919800000003,53.90543460518716
40001,19839,573.8782566,34.57004995717762
40003,5744,866.56489,6.628470719601852
40005,14080,975.4461749,14.434420229740962
40007,5100,1814.8374289,2.8101690646148874
40009,22349,901.67549036,24.786079070505743
40011,8799,928.4880137700001,9.476697458131797
40013,45809,904.25316653,50.65948530298037
40015,27253,1277.7535639,21.328838963921594
40017,151174,896.5727738859999,168.61319505026808
40019,48102,822.204809541,58.5036713989221
40021,47307,749.12662407,63.149537714974514
40023,14307,770.37706346,18.57142518722308
40025,2271,846.373191,2.683213532929589
40027,292110,538.885306969,542.063396834837
40029,5294,516.77091,10.244384692629081
40031,121502,1069.32196444,113.62527287432101
40033,5603,632.6373586,8.856574661349757
40035,14172,761.2554689799999,18.61661502279773
40037,71879,949.94263063,75.66667468363852
40039,28564,988.77868922,28.88816305550918
40041,40688,737.79836996,55.14785835350371
40043,4548,999.6278265000001,4.549693275270183
40045,3813,1231.47676,3.0962825477924567
40047,62628,1058.50732332,59.16633604722522
40049,25949,802.14150423,32.34965384930335
40051,54739,1100.5405065100001,49.73828739260731
40053,4166,1000.73994,4.162919689205169
40055,5548,639.28490733,8.678446708794445
40057,2540,537.2580820000001,4.727709242724802
40059,3358,1038.58383,3.233248875057105
40061,11711,576.72514654,20.30603324696153
40063,13406,804.4708332800001,16.664370472377307
40065,24960,802.65252967,31.09689321014409
40067,5491,758.95559585,7.234942373473508
40069,10446,643.0487728,16.244490996406732
40071,44019,919.59717974,47.86769791143292
40073,15272,898.0777044,17.005210044940515
40075,8518,1015.0779782999999,8.391473543998567
40077,9555,722.1049313,13.23214893824116
40079,48436,1589.41083305,30.474185146362526
40081,33650,952.37311587,35.33279073009161
40083,49005,743.73629,65.89029022639194
40085,10105,513.913855,19.662828510431968
40087,41258,570.71718601,72.29149745505839
40089,31112,1850.76703227,16.810327533142058
40091,19105,618.28644759,30.89991714110636
40093,7753,955.0000018000001,8.118324592028289
40095,15361,371.489735,41.34972935389453
40097,39303,655.39446237,59.968465186408096
40099,13874,416.37482826,33.32093839096478
40101,66881,810.62355718,82.50562102175496
40103,11020,731.71118803,15.06058699152784
40105,9484,565.81746075,16.761589484051637
40107,11444,618.4583364,18.50407590366503
40109,790938,708.8971843788,1115.7302037997113
40111,37046,697.4433534,53.1168586228583
40113,46140,2246.60996548,20.537610314633294
40115,30568,470.81706102,64.92542970676564
40117,15687,568.35319772,27.600794827810965
40119,81817,684.901171014,119.45811083790304
40121,43836,1305.52239685,33.57736344146121
40123,38102,720.41118963,52.889239573817584
40125,72331,787.79345443,91.81467501825635
40127,10891,1395.53751556,7.804161391984987
40129,3477,1141.13455,3.046967599044302
40131,94637,675.74695515,140.04798583072093
40133,23798,632.83263475,37.60551952160523
40135,39652,673.56178819,58.8691352378423
40137,42983,870.20873943,49.39389603022663
40139,21448,2041.27337503,10.5071668804208
40141,7070,871.13412943,8.115856974431754
40143,664084,570.217522309,1164.6152108951396
40145,80509,561.91617729,143.27581809136993
40147,52382,415.52374231,126.0625920165125
40149,11014,1003.089428,10.980077840078682
40151,8731,1286.48156813,6.786727626957906
40153,20591,1242.78615313,16.568417622083135
41001,16539,3045.3793176,5.430850569062787
41003,94667,675.208454867,140.20410929043706
41005,418577,1870.681267275,223.7564502956382
41007,40720,828.1299906400001,49.17102442882251
41009,52381,658.68427224,79.52368411935349
41011,64619,1596.0645847,40.48645688867656
41013,24300,1772.81506062,13.707013517530504
41015,23234,1628.38199267,14.268150903526044
41017,194964,2511.0425814,77.64264988740265
41019,110680,4783.434701735,23.138185613750565
41021,1954,1204.7214,1.6219517641174135
41023,7225,3735.651542,1.9340669007184397
41025,7454,2513.945957,2.9650597616247802
41027,23915,522.08741531,45.80650538339444
41029,221662,2783.252117314,79.6413658040856
41031,24232,1781.7005531,13.60048968825793
41033,87686,1638.64883396,53.51116003792942
41035,68899,5364.345086792,12.843879147454915
41037,8119,2615.89947059,3.1037125437273816
41039,380532,4532.692868697,83.952743109504
41041,49866,980.98266845,50.8327023542533
41043,127200,2289.27656945,55.563404482211546
41045,31313,2096.25652757,14.937580199832853
41047,344037,1181.097221758,291.2859277476916
41049,11964,2030.5291539,5.892060193778043
41051,810011,431.1261014409,1878.8261654601736
41053,86347,740.92375115,116.53965724000531
41055,1784,823.61447,2.1660619925728115
41057,27129,1102.36938252,24.60971833051414
41059,79509,3215.45002945,24.727176374001978
41061,26255,2036.94046934,12.88942921758878
41063,7330,2227.7470773,3.2903196573301594
41065,26603,2381.13608619,11.172397980229194
41067,596969,724.271932043,824.2332383585424
41069,1477,1319.10312,1.1197001793157764
41071,107024,715.94150945,149.48707204058874
42001,103782,518.68995882,200.08484497386476
42003,1246116,729.9538963,1707.1160333773535
42005,65967,653.321035092,100.97179863604207
42007,168260,434.694992024,387.07600291541934
42009,47729,1012.24141202,47.151795444481344
42011,426967,856.402547666,498.55876907843884
42013,123132,525.275809481,234.41399313945345
42015,60233,1147.37551595,52.49632675848804
42017,643872,604.367214316,1065.36553398038
42019,192561,789.486257622,243.90671546330668
42021,134048,687.510283063,194.97599279939283
42023,4596,396.23346565,11.59922217185897
42025,64792,381.32365644099997,169.9134027107623
42027,158879,1108.707717451,143.3010679904659
42029,531704,750.546254107,708.4226949245407
42031,37571,600.83531181,62.531278141456745
42033,80667,1145.32543727,70.43151001018367
42035,37824,887.98421668,42.59535168475918
42037,65013,483.211501464,134.54356902314663
42039,84495,1012.355287662,83.46378097667501
42041,257333,545.479598559,471.75549861039656
42043,284199,524.870143841,541.46535735531
42045,573883,183.811192541,3122.1330543948925
42047,31037,826.90138604,37.5341008298886
42049,271903,798.912869776,340.34124406612256
42051,129443,790.75833883,163.69476443526713
42053,7121,427.25897146,16.666706788312972
42055,155592,772.29914994,201.465973401742
42057,14529,437.55136857,33.20524410078638
42059,36248,575.93241593,62.93794028153062
42061,44458,874.65167327,50.829377406651425
42063,83620,827.403803756,101.06310802585989
42065,44491,652.43537716,68.19219428852223
42067,23607,391.39080445,60.31567357126241
42069,215529,458.88609762100003,469.6786438233049
42071,550480,943.923921591,583.1825928006534
42073,86311,357.36506987,241.5205269821073
42075,142486,361.835232207,393.78697074608283
42077,372492,345.3307895978,1078.652733032679
42079,324825,889.876293723,365.02264673331246
42081,114274,1228.919533751,92.98737375522411
42083,40652,979.69406595,41.4945863335205
42085,111216,672.520379628,165.37194019535642
42087,46156,411.045242206,112.28934253633422
42089,168128,608.35595083,276.3645194406621
42091,850890,482.970956672,1761.7829566051212
42093,18198,130.24097272,139.72561491170043
42095,311359,369.787678998,841.9939810966065
42097,91853,457.664013234,200.69963410698907
42099,45879,551.44949925,83.1971015703121
42101,1596865,134.3564660853,11885.285811150949
42103,58345,544.89543035,107.07559056335552
42105,16478,1081.24931592,15.239778427956185
42107,143308,778.578867631,184.0635624185981
42109,39877,328.78422461,121.28623277866092
42111,74331,1075.0465763939999,69.14212056683766
42113,5935,449.93945748,13.19066354669242
42115,38892,823.49581638,47.22792663472791
42117,41089,1133.8916734499999,36.23714765889571
42119,43094,315.95243751,136.39394694853735
42121,50810,674.264801961,75.35615065805985
42123,38791,884.282133096,43.86722127268034
42125,209090,857.009631307,243.97625459718935
42127,51244,725.7693995,70.60644887384785
42129,355107,1027.71238383,345.5314984885308
42131,26389,397.25042621,66.42912948329949
42133,454605,904.365571511,502.67835742624857
44001,50672,24.131683927,2099.812021128997
44003,169345,168.567876381,1004.6101525135402
44005,85525,102.430505224,834.956342477954
44007,656672,409.48161039400003,1603.6666441947302
44009,129735,329.27857865,393.99769196009316
45001,24374,491.19304531,49.62203808202774
45003,168045,1070.68839683,156.95042600399222
45005,8304,408.09482235999997,20.34821209438096
45007,202223,713.85541284,283.28285583137443
45009,13525,393.36672558,34.38267428455737
45011,20801,548.3789737,37.93179716511075
45013,186007,576.04439029,322.9039343762342
45015,224806,1103.62006255,203.69872533901588
45017,14198,381.151971,37.25023371320832
45019,404946,917.978985251,441.12774530375214
45021,56204,392.96352294999997,143.02599787907363
45023,32273,580.66129871,55.57973309345372
45025,43655,798.98593799,54.638007910154705
45027,31613,607.20628696,52.06303142589582
45029,38520,1056.50358656,36.45988569278975
45031,63433,560.58838309,113.15432483697421
45033,28527,405.06655805,70.4254632555441
45035,160180,568.59441762,281.71222761995296
45037,25938,500.70284093,51.803181207885785
45039,21186,686.30483771,30.86966437638926
45041,137276,800.50546547,171.48664927528168
45043,62992,813.62355268,77.4215542218637
45045,519178,785.93626795,660.5853695417314
45047,69338,455.60407213999997,152.18915773582796
45049,19227,559.9746742,34.33548138131137
45051,344865,1133.31177209,304.29843622290826
45053,28363,655.16041291,43.29168771663292
45055,64989,726.61208153,89.44112223286335
45057,94653,549.06831901,172.38838359981233
45059,67148,712.86989877,94.19390567038741
45061,16730,410.184248448,40.78654912591286
45063,291723,698.998229308,417.3444048474949
45065,9584,358.8655645,26.70637962534296
45067,29585,489.37156135,60.45508635276156
45069,26912,479.87375689,56.081416442551905
45071,37842,630.29327138,60.03871803541004
45073,77932,626.55636843,124.3814665794219
45075,84909,1106.37527119,76.74520771661247
45077,129617,496.93847962,260.8310793302137
45079,414719,757.279094439,547.6435346564374
45081,19008,452.7148091,41.98669806668801
45083,322864,808.37745858,399.39757915460007
45085,105537,665.07832086,158.68356656631377
45087,27306,513.58540274,53.16739894537759
45089,31279,934.165533156,33.48335909410671
45091,276569,681.03513838,406.1009255086066
46003,2649,708.4599760000001,3.7390961941934737
46005,18959,1258.69772684,15.062393135162928
46007,3411,1184.6419173999998,2.8793510932707105
46009,7020,563.549436,12.456759871551002
46011,34315,792.21731245,43.31513520435185
46013,38471,1713.03044421,22.457861230680994
46015,5247,817.22174456,6.420534004298961
46017,1974,471.4052,4.187480324782162
46019,10167,1082.22824254,9.394506260655287
46021,1548,733.67682,2.1099208231766133
46023,9346,1097.4881695,8.515809336020364
46025,3791,957.5119096999999,3.9592196834269835
46027,14816,412.03066504,35.95848866870543
46029,28289,687.58507638,41.1425450781102
46031,3965,2198.30401,1.8036631794162084
46033,8360,1556.9430568,5.369496311048388
46035,19944,435.63329596,45.78162455661163
46037,5487,1028.4888019,5.335011902767903
46039,4283,622.738697,6.877684044099158
46041,5343,1660.0197062000002,3.218636489702172
46043,2838,431.80074791000004,6.572475878600198
46045,4005,1125.980486,3.5569000083008544
46047,6979,1705.5988627,4.091817925436519
46049,2157,981.713283,2.197179194121182
46051,7550,681.44611732,11.079379290754105
46053,4004,1014.949657,3.9450232554736457
46055,1868,875.5176670000001,2.133594866681314
46057,6127,507.018619,12.084368838533718
46059,3061,1436.633097,2.1306762362582545
46061,3429,434.58227999999997,7.890335519432592
46063,1179,829.14813,1.4219413363448097
46065,17829,741.52702956,24.043627931646938
46067,7412,813.0132721,9.116702339747695
46069,1381,854.2921200000001,1.616543062576768
46071,2868,1762.777599,1.6269777887051535
46073,1811,526.1326378,3.4420978093520582
46075,916,829.14813,1.1047483155995297
46077,5131,832.2368759999999,6.165312001868084
46079,11358,562.8906088,20.17798808939731
46081,25687,800.05286462,32.10662836911473
46083,63233,577.29308006,109.53361851042453
46085,3746,1642.28502,2.2809682572638943
46087,5676,574.2053165,9.884965946671098
46089,2245,997.1581016,2.2513982450704284
46091,4373,838.081459,5.217869877729869
46093,29561,2405.73890785,12.287700840495013
46095,1916,1307.32544,1.465587635164508
46097,2293,570.1702417,4.021605885925
46099,194884,806.838264622,241.5403539286802
46101,6335,519.3791179,12.19725588047174
46102,13835,2093.60128,6.60823057960683
46103,108707,2708.9410362,40.128964989393076
46105,2977,1666.6053783,1.7862656863838107
46107,2613,833.1590329,3.1362559809318244
46109,10254,1101.05543162,9.312882626547811
46111,2371,569.2416938,4.165190332725413
46115,6408,1503.4987465,4.262058757892021
46117,2963,836.6703921000001,3.5414184940416273
46119,1279,834.3761554,1.532881772474487
46121,9434,1388.595533,6.793914985178049
46123,5615,1612.4582426,3.482260719475205
46125,8621,617.0640429,13.970997174756947
46127,16424,460.75677572,35.645704774140526
46129,5355,707.45532877,7.569382521028346
46135,23213,521.18912432,44.53853489419259
46137,2479,1566.76312,1.582243013225892
47001,76683,337.20334895,227.40877348572963
47003,49754,473.63916811,105.04621101869031
47005,15872,394.30621940000003,40.252979078422314
47007,14863,406.5553418,36.55836849712744
47009,134042,558.8197065100001,239.86627249982516
47011,107845,328.76183049,328.0338226589851
47013,39388,480.18959359,82.02593418471837
47015,14309,265.6353566,53.867076217368265
47017,28370,597.65759758,47.46865113883624
47019,56314,341.25832983,165.01868255656404
47021,40878,302.5033787,135.13237496940394
47023,17278,285.73625350000003,60.46835075479842
47025,31958,434.6040964,73.53359129543631
47027,7568,236.53656669999998,31.995053050712944
47029,35896,436.13506254,82.30477914558362
47031,57227,428.9635366,133.40760954552425
47033,14012,265.5282109,52.77028739246479
47035,60568,681.3063492599999,88.89980265967851
47037,708490,503.695167251,1406.5848673250168
47039,11460,333.8786773,34.32384509449475
47041,19875,304.41490910000005,65.28918067370701
47043,54000,489.89826072,110.22696818853079
47045,36975,512.35066054,72.16737060713383
47047,41584,704.7753319,59.00320019415822
47049,18385,498.6067983,36.87274233460848
47051,42528,554.4974145,76.69648025022487
47053,50278,602.7451453,83.41502273730549
47055,30197,610.93135994,49.42781133868405
47057,23377,280.5865313,83.31476173033256
47059,69926,622.16879742,112.39072144081808
47061,13471,360.4440587,37.37334455889035
47063,64184,161.18805242,398.1932844052165
47065,363790,542.163716862,670.9965803421654
47067,6695,222.323814,30.113733115427753
47069,25612,667.76750733,38.35466643533909
47071,26722,577.48411144,46.27313456878785
47073,56803,487.05558002,116.62529356026985
47075,17912,533.10731057,33.59923911163108
47077,27800,520.00887954,53.460625565840125
47079,32298,561.90235654,57.47973758088485
47081,24848,612.4834207,40.56926140400913
47083,8238,200.2936687,41.12960760801123
47085,18956,530.7625813,35.71465033117247
47087,11626,308.8097518,37.64777482652023
47089,54358,275.07365945,197.6125235280139
47091,17912,298.4400651,60.018751148570225
47093,475286,508.332308526,934.9907374138314
47095,7187,165.78503113,43.35132038769127
47097,25406,471.89532884,53.83821039816674
47099,43967,617.12992784,71.24431666097887
47101,12485,282.09194180000003,44.25861979727065
47103,35042,570.34209709,61.44031832612624
47105,54349,229.27186445,237.05045593089997
47107,53065,430.11678023,123.37347073886329
47109,25916,562.8417352,46.04491525631271
47111,24954,307.14364687,81.2453724968692
47113,98373,557.17397853,176.5570607937199
47115,28679,498.2543613,57.55895427623224
47117,33909,375.46209339,90.3127122470338
47119,99011,613.13875392,161.48220833700324
47121,12622,195.13514229999998,64.68337712637629
47123,46041,635.77398734,72.41724404710213
47125,216172,539.169213368,400.9353550616322
47127,6481,129.22254900000001,50.153785466652565
47129,21158,522.1799110000001,40.5186020264192
47131,30722,544.84775704,56.38639345218878
47133,22364,433.48521438,51.59114834397872
47135,8313,414.7648589,20.042681586012254
47137,5021,162.9787953,30.807688759495942
47139,17502,434.6053566,40.271017681239506
47141,78955,401.10633178,196.84306565199142
47143,32723,315.47299757999997,103.72678565525045
47145,53313,360.76846403,147.77622025068885
47147,72309,476.33574083,151.8025917475851
47149,335595,619.26651219,541.9233777282544
47151,21855,532.3005954,41.05762831915855
47153,15727,265.850979,59.15720174948086
47155,98088,592.48919066,165.5523873620976
47157,929178,760.554406113,1221.711415424956
47159,19820,314.2951103,63.061751043729174
47161,13569,459.776072,29.51219262232507
47163,157843,413.48049378,381.74231281629284
47165,193036,529.45941859,364.59073768877874
47167,60868,455.61096934,133.59643225485473
47169,11463,114.34168389999999,100.25215309952245
47171,17891,186.06377763,96.15520133949674
47173,19597,223.5832406,87.6496822722946
47175,6083,273.415326,22.2482041844282
47177,40801,432.67349396,94.2997446563528
47179,132067,326.54824357,404.4333497438937
47181,16350,734.1091882,22.27189124289454
47183,32948,580.35319367,56.77232478319895
47185,27134,376.67822688,72.0349573288296
47187,242386,582.8626195100001,415.8544258744344
47189,144748,570.87075835,253.55651499538752
48001,58133,1062.6168380899999,54.70739585163278
48003,18184,1316.73219696,13.8099455925679
48005,86584,797.8650086600001,108.51961053589287
48007,24149,252.06943409000002,95.80296828602286
48009,8616,903.28919218,9.53847347515155
48011,1980,909.12295403,2.1779232294410447
48013,48684,1219.5410440399999,39.91993564949931
48015,30132,646.4956264,46.60820393757269
48017,6968,826.9718507700001,8.425921624190762
48019,20839,790.9935714,26.34534685675955
48021,94887,888.2280746700001,106.82729211779643
48023,3491,867.4807389499999,4.024296844014672
48025,31191,880.23937424,35.43467937563047
48027,364703,1053.830674514,346.0736234198077
48029,1990522,1240.324956058,1604.8391111360654
48031,11313,709.2518386,15.950610748265179
48033,550,829.14813,0.6633314122049578
48035,18275,982.9806605599999,18.59141357835953
48037,92957,884.93924528,105.04336935648939
48039,368575,1363.32650584,270.3497646537036
48041,231095,586.138218292,394.26707351281095
48043,9501,3310.13701636,2.8702739352003612
48045,1266,833.156662,1.5195221472045315
48047,7100,943.35456449,7.526332375185389
48049,38085,944.45236369,40.32495598952277
48051,17687,659.0824830399999,26.835791354094553
48053,48424,994.8022373800001,48.67701155109358
48055,45286,544.5407668,83.16365414865757
48057,20367,506.93700939,40.176589246280756
48059,13781,899.3722027,15.32291075777986
48061,420554,891.714707123,471.623936042125
48063,12498,195.84737688,63.81499818431471
48065,5856,920.2348265400001,6.36359310809615
48067,28692,936.94777184,30.62283817982082
48069,7450,894.4444543,8.329192454807531
48071,45257,597.0961501,75.79516296063956
48073,50564,1052.95534728,48.02102969571995
48075,6784,696.51077928,9.739978478169117
48077,10236,1088.75870665,9.401532164546479
48079,2553,775.0822698000001,3.293843891770055
48081,3288,911.6463607999999,3.6066616852555313
48083,7848,1262.9144420799998,6.214197683157752
48085,1039812,841.257115278,1236.0216408468486
48087,2948,836.1994614600001,3.5254746455502457
48089,20559,960.2912032099999,21.409130825396183
48091,156257,559.52809409,279.2656913039046
48093,13540,937.7529619200001,14.438770710227946
48095,3181,983.7551,3.2335283446052783
48097,41215,874.82639984,47.11220421278776
48099,81692,1052.24757213,77.63572201419854
48101,1560,831.1814097,1.876846596656985
48103,4654,785.0691224000001,5.928140423829768
48105,2939,834.47058214,3.5219935404588303
48107,5265,900.1985211599999,5.84870989702971
48109,2209,896.524299,2.4639599868781694
48111,7135,1098.91363485,6.492775932272345
48113,2604722,873.05473349,2983.4578521643566
48115,12371,900.30593676,13.740884620310808
48117,18675,1258.03664892,14.844559588969148
48119,5251,256.83211700000004,20.44526230339019
48121,885012,878.621907254,1007.2728584311894
48123,19834,908.9764035200001,21.820148381402504
48125,1569,844.2996078,1.8583450537047614
48127,8840,1263.71611845,6.995241946302485
48129,3266,927.0363531,3.523054936387909
48131,10001,1793.47732726,5.576318054312463
48133,17785,926.50808756,19.195730980435997
48135,161258,897.8582912100001,179.60295246890288
48137,1366,832.3967662,1.6410443378293844
48139,187984,935.74787555,200.89171978029825
48141,860485,1013.234219684,849.2458932825638
48143,42288,1083.17864283,39.04065158588703
48145,17074,765.4950826,22.30451950391144
48147,35453,890.8346353300001,39.79750965437802
48149,24445,949.93369836,25.733374910483473
48151,3720,898.95091473,4.138156977255318
48153,5478,992.1425151000001,5.521384192922991
48155,1087,704.39655,1.543164855080565
48157,806497,861.751460259,935.8812107583858
48159,10413,284.39124371,36.615051378369316
48161,19478,877.73065621,22.191317874329574
48163,18428,1133.50076155,16.257598252338816
48165,21167,1502.36315845,14.089136758277649
48167,347084,379.286049654,915.0982492412362
48169,5734,856.3317059020001,6.696003383362063
48171,26730,1058.20230371,25.259820269041246
48173,1221,900.21772,1.356338553300195
48175,7085,852.0111337999999,8.315619032348378
48177,19720,1066.6863663,18.487158571645093
48179,21398,925.9740570600001,23.108638775409535
48181,134205,932.82929345,143.86876671041574
48183,123744,273.380473581,452.64388629912827
48185,28878,787.46632841,36.67204419814185
48187,169477,711.25274236,238.27957335905688
48189,32879,1004.68010974,32.72583947990044
48191,2875,883.4919519,3.2541326424277526
48193,8211,835.9145916,9.822773860525107
48195,5332,919.8099580100001,5.796849613952571
48197,3567,695.11416764,5.1315311441722065
48199,56124,890.58805764,63.01903502807451
48201,4697957,1706.983987702,2752.197462803708
48203,68674,900.05862229,76.29947461119166
48205,5465,1367.6450791799998,3.995919762513718
48207,5420,903.13305141,6.001330580846448
48209,234573,676.850000712,346.5657084335454
48211,3450,835.8297596,4.127634796888608
48213,81717,873.78103099,93.52114214177215
48215,865677,1570.956646262,551.0508530326588
48217,35686,958.85487735,37.21731081832307
48219,21670,908.3918340499999,23.855344343405044
48221,60521,420.69007937,143.861248381784
48223,36666,767.4305901600001,47.77761073135693
48225,22288,1231.00141397,18.105584402312612
48227,34620,900.79144215,38.432869563424504
48229,3322,2499.117357,1.3292693080999636
48231,98783,840.4157789,117.54062986453526
48233,20801,887.42038483,23.439849202905986
48235,1555,833.2871152,1.8661034973843071
48237,8494,910.9716352,9.32411029256161
48239,14971,829.4427403,18.04946776022798
48241,33369,938.6550495500001,35.54980076653016
48243,2021,847.524187,2.384592712514528
48245,256755,876.7615990520001,292.8447143187119
48247,4864,1040.35949622,4.675306966171464
48249,39203,865.17598013,45.312168738329305
48251,177022,724.78880522,244.23942357424704
48253,19721,928.60536795,21.237223777347218
48255,14823,747.75235766,19.823407907915897
48257,140145,780.7845508300001,179.49253715512324
48259,43842,662.45387953,66.1812110317856
48261,169,829.14813,0.20382365211388706
48263,632,829.14813,0.7622280954791516
48265,52411,1103.33234821,47.50245933152364
48267,4295,1250.98029901,3.433307465672301
48269,229,829.14813,0.2761870788998824
48271,3199,864.1021381,3.70210865006538
48273,31015,881.30616035,35.1920835180396
48275,3384,850.621184,3.97826913278473
48277,49932,907.33111139,55.031729181539795
48279,13147,1016.18136131,12.93765119156651
48281,21443,712.5284124799999,30.094238523578717
48283,6956,1190.0913185000002,5.8449296216759175
48285,20287,969.7092462100001,20.920703890665646
48287,17393,629.0394821,27.650092712678074
48289,15877,1073.156348,14.794675565763882
48291,89948,1158.35342106,77.65160301222168
48293,22252,905.43013397,24.576164593100767
48295,3138,932.21384,3.366180446323346
48297,11378,1039.69476137,10.943596546554947
48299,21246,934.06399605,22.74576484035973
48301,83,668.81775,0.12409957720171153
48303,308580,895.601736914,344.5504706849752
48305,5587,891.8670118,6.264386871675076
48307,7676,1065.60090883,7.203447309770065
48309,258031,1036.655182559,248.9072589817632
48311,729,829.14813,0.8792156354498442
48313,13579,466.0652663,29.13540437759071
48315,9748,380.9014979,25.59191826165827
48317,5213,914.9558347,5.697542769055365
48319,3948,928.835972,4.250481375628721
48321,36323,1092.91836797,33.23487010971074
48323,57769,1279.4726210400001,45.150633979993515
48325,50458,1325.36072923,38.071144622879224
48327,1981,854.9948946000001,2.3169728995011005
48329,166964,900.357561038,185.44188134268717
48331,24895,1016.35584116,24.494373910998068
48333,4520,748.22462641,6.040966630150988
48335,8903,911.0895202300001,9.771816931614449
48337,19850,930.90569641,21.323319941590988
48339,607999,1042.18132187,583.3908046913173
48341,21494,899.698067413,23.890236934490748
48343,11988,251.98920742,47.573466033484294
48345,1269,832.7446445,1.5238765068995888
48347,64822,946.32367895,68.4987615145842
48349,51908,1009.7020942300001,51.409222875372066
48351,12532,933.6771273,13.422198781113913
48353,14727,911.99715729,16.148076649450626
48355,353594,839.065396631,421.41411315464103
48357,10063,917.68454792,10.965641758716037
48359,2251,834.2762833,2.6981469389206594
48361,85045,333.785733,254.78920035207136
48363,28303,952.54907656,29.712904769392452
48365,22583,811.35545023,27.833670179448795
48367,144803,903.72002738,160.22993362203383
48369,9874,880.81958287,11.210014164112087
48371,15202,3491.963084172,4.353425174769463
48373,49372,1057.04475121,46.70757784236082
48375,119043,908.38982375,131.04836369541067
48377,6328,1665.1536761500001,3.800249845186038
48379,12013,229.45342920000002,52.354850576362615
48381,139176,912.7105241520001,152.4864634702317
48383,3363,832.96512522,4.037383917017865
48385,2852,699.1587832,4.079187830476218
48387,11685,1043.89567561,11.193647289679475
48389,14584,1631.04051523,8.941531411280392
48391,6822,770.4844584900001,8.85416950962229
48393,724,829.14813,0.8731853498843445
48395,16839,855.1546783,19.691174505967734
48397,105227,127.20687054,827.211608565683
48399,9887,1051.07024646,9.406602492363735
48401,52542,924.19857962,56.85141825429286
48403,9974,491.7101689,20.284306957313365
48405,7964,530.6589783,15.007755122721536
48407,27380,569.2428876,48.09897601959955
48409,68600,693.4360078,98.92765767621565
48411,5775,1135.3130368099999,5.086702797165602
48413,2547,844.2506281000001,3.016876642108121
48415,16985,905.44451941,18.75874185098349
48417,3145,843.8724787,3.726866415699356
